Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-17,21:00,La Liga,Matchweek 1,Sat,Away,W,1,0,Leganés,0.2,1.4,48.0,10020.0,Oier Sanjurjo,4-2-3-1,3-4-1-2,Alberola Rojas,Match Report,,2019-2020,Osasuna
2019-08-24,17:00,La Liga,Matchweek 2,Sat,Home,D,0,0,Eibar,0.5,0.8,49.0,13978.0,Roberto Torres,4-4-2,4-4-2,David Medié,Match Report,,2019-2020,Osasuna
2019-08-31,17:00,La Liga,Matchweek 3,Sat,Home,D,2,2,Barcelona,1.8,0.4,27.0,16742.0,Oier Sanjurjo,4-4-2,4-3-3,Juan Martínez,Match Report,,2019-2020,Osasuna
2019-09-15,18:30,La Liga,Matchweek 4,Sun,Away,D,1,1,Valladolid,2.5,0.7,50.0,20670.0,Oier Sanjurjo,4-4-2,4-4-2,José Luis Munuera,Match Report,,2019-2020,Osasuna
2019-09-20,21:00,La Liga,Matchweek 5,Fri,Home,D,0,0,Betis,2.1,0.4,50.0,15569.0,Oier Sanjurjo,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,,2019-2020,Osasuna
2019-09-25,21:00,La Liga,Matchweek 6,Wed,Away,L,0,2,Real Madrid,0.2,1.6,45.0,57520.0,Fran Mérida,4-4-2,4-1-4-1,Antonio Matéu Lahoz,Match Report,,2019-2020,Osasuna
2019-09-29,18:30,La Liga,Matchweek 7,Sun,Away,D,1,1,Levante,1.1,1.6,52.0,19362.0,Oier Sanjurjo,4-4-2,4-4-2,César Soto,Match Report,,2019-2020,Osasuna
2019-10-05,21:00,La Liga,Matchweek 8,Sat,Home,W,2,1,Villarreal,1.3,2.4,53.0,15349.0,Oier Sanjurjo,4-4-2,4-4-2,Valentín Pizarro,Match Report,,2019-2020,Osasuna
2019-10-18,21:00,La Liga,Matchweek 9,Fri,Away,L,0,1,Granada,0.6,0.6,56.0,16986.0,Oier Sanjurjo,4-2-3-1,4-2-3-1,Javier Estrada,Match Report,,2019-2020,Osasuna
2019-10-27,21:00,La Liga,Matchweek 10,Sun,Home,W,3,1,Valencia,2.8,0.9,65.0,14976.0,Oier Sanjurjo,4-4-1-1,4-4-2,Santiago Jaime,Match Report,,2019-2020,Osasuna
2019-10-31,19:00,La Liga,Matchweek 11,Thu,Away,D,2,2,Mallorca,1.0,2.4,54.0,12641.0,Roberto Torres,4-4-2,4-3-3,Adrián Cordero,Match Report,,2019-2020,Osasuna
2019-11-03,16:00,La Liga,Matchweek 12,Sun,Home,W,4,2,Alavés,3.7,1.5,58.0,15954.0,Oier Sanjurjo,4-4-2,4-4-2,José Luis Munuera,Match Report,,2019-2020,Osasuna
2019-11-10,18:30,La Liga,Matchweek 13,Sun,Away,D,0,0,Getafe,0.1,1.3,46.0,10558.0,Oier Sanjurjo,4-2-3-1,4-4-2,César Soto,Match Report,,2019-2020,Osasuna
2019-11-24,14:00,La Liga,Matchweek 14,Sun,Home,L,1,2,Athletic Club,1.3,1.1,59.0,16145.0,Roberto Torres,4-4-2,4-2-3-1,José Sánchez,Match Report,,2019-2020,Osasuna
2019-12-01,16:00,La Liga,Matchweek 15,Sun,Away,W,4,2,Espanyol,2.7,1.6,47.0,21238.0,Oier Sanjurjo,4-4-2,3-1-4-2,Mario Melero,Match Report,,2019-2020,Osasuna
