Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,20:00,Ligue 1,Matchweek 1,Sat,Home,D,1,1,Toulouse,2.2,1.5,38.0,14238.0,Mathias Autret,4-4-2,4-2-3-1,Olivier Thual,Match Report,,2019-2020,Brest
2019-08-18,15:00,Ligue 1,Matchweek 2,Sun,Away,D,1,1,Saint-Étienne,0.5,2.3,45.0,28645.0,Mathias Autret,4-4-2,4-2-3-1,Johan Hamel,Match Report,,2019-2020,Brest
2019-08-24,20:00,Ligue 1,Matchweek 3,Sat,Home,W,1,0,Reims,0.5,1.0,54.0,13958.0,Mathias Autret,4-4-2,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,2019-2020,Brest
2019-08-31,20:00,Ligue 1,Matchweek 4,Sat,Away,L,0,3,Nîmes,0.7,2.4,61.0,12488.0,Julien Faussurier,4-5-1,4-4-2,Thomas Léonard,Match Report,,2019-2020,Brest
2019-09-14,20:00,Ligue 1,Matchweek 5,Sat,Home,D,0,0,Rennes,0.5,0.4,50.0,14937.0,Mathias Autret,4-2-3-1,5-3-2,Clément Turpin,Match Report,,2019-2020,Brest
2019-09-21,20:00,Ligue 1,Matchweek 6,Sat,Away,D,2,2,Bordeaux,1.3,1.7,45.0,15213.0,Mathias Autret,4-2-3-1,3-4-3,Benoît Millot,Match Report,,2019-2020,Brest
2019-09-25,19:00,Ligue 1,Matchweek 7,Wed,Home,D,2,2,Lyon,0.7,1.2,44.0,14472.0,Mathias Autret,4-2-3-1,4-2-3-1,Amaury Delerue,Match Report,,2019-2020,Brest
2019-09-28,20:00,Ligue 1,Matchweek 8,Sat,Away,L,1,4,Monaco,0.5,3.6,46.0,4576.0,Mathias Autret,4-2-3-1,3-5-2,Ruddy Buquet,Match Report,,2019-2020,Brest
2019-10-05,20:00,Ligue 1,Matchweek 9,Sat,Home,W,2,0,Metz,0.7,0.5,35.0,12682.0,Mathias Autret,4-2-3-1,4-3-3,Antony Gautier,Match Report,,2019-2020,Brest
2019-10-19,20:00,Ligue 1,Matchweek 10,Sat,Away,W,1,0,Angers,0.3,1.7,45.0,10369.0,Mathias Autret,4-2-3-1,4-1-4-1,Eric Wattellier,Match Report,,2019-2020,Brest
2019-10-26,20:00,Ligue 1,Matchweek 11,Sat,Home,W,2,0,Dijon,1.9,1.2,47.0,14232.0,Julien Faussurier,4-2-3-1,4-2-3-1,Jérémie Pignard,Match Report,,2019-2020,Brest
2019-10-30,21:05,Coupe de la Ligue,Third round,Wed,Away,D,1 (4),1 (3),Metz,,,56.0,5262.0,Gaëtan Belaud,4-2-3-1,4-3-3,Jérôme Brisard,Match Report,Brest won on penalty kicks following extra time,2019-2020,Brest
2019-11-02,20:00,Ligue 1,Matchweek 12,Sat,Away,L,0,1,Amiens,0.9,1.4,55.0,12246.0,Gaëtan Belaud,4-3-3,4-2-3-1,Franck Schneider,Match Report,,2019-2020,Brest
2019-11-09,17:30,Ligue 1,Matchweek 13,Sat,Home,L,1,2,Paris S-G,1.1,2.4,41.0,15144.0,Mathias Autret,4-2-3-1,4-2-3-1,Mikael Lesage,Match Report,,2019-2020,Brest
2019-11-23,20:00,Ligue 1,Matchweek 14,Sat,Home,D,1,1,Nantes,1.0,1.5,62.0,14232.0,Mathias Autret,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2019-2020,Brest
2019-11-29,20:45,Ligue 1,Matchweek 15,Fri,Away,L,1,2,Marseille,0.7,5.0,42.0,50014.0,Mathias Autret,4-3-3,4-3-3,Johan Hamel,Match Report,,2019-2020,Brest
2019-12-03,19:00,Ligue 1,Matchweek 16,Tue,Home,W,5,0,Strasbourg,2.0,0.8,49.0,12437.0,Julien Faussurier,4-3-3,4-1-2-1-2,Jérôme Brisard,Match Report,,2019-2020,Brest
2019-12-06,19:00,Ligue 1,Matchweek 17,Fri,Away,L,0,1,Lille,0.3,2.6,45.0,32682.0,Mathias Autret,4-3-3,4-2-3-1,Eric Wattellier,Match Report,,2019-2020,Brest
2019-12-14,20:00,Ligue 1,Matchweek 18,Sat,Home,D,0,0,Nice,2.0,1.2,61.0,13042.0,Julien Faussurier,4-3-3,4-2-3-1,Franck Schneider,Match Report,,2019-2020,Brest
2019-12-18,21:05,Coupe de la Ligue,Round of 16,Wed,Home,W,2,0,Bordeaux,,,40.0,5434.0,Gaëtan Belaud,3-4-3,3-4-3,Jérémie Pignard,Match Report,,2019-2020,Brest
2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Away,L,0,4,Montpellier,0.9,2.1,59.0,12975.0,Julien Faussurier,5-3-2,3-4-1-2,Jeremy Stinat,Match Report,,2019-2020,Brest
2020-01-05,14:15,Coupe de France,Round of 64,Sun,Away,L,1,2,Lorient,,,,10686.0,Gaëtan Charbonnier,4-3-3,4-4-2,Eric Wattellier,Match Report,Required Extra Time,2019-2020,Brest
2020-01-08,18:45,Coupe de la Ligue,Quarter-finals,Wed,Away,L,1,3,Lyon,,,41.0,20096.0,Gaëtan Belaud,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,,2019-2020,Brest
2020-01-11,20:00,Ligue 1,Matchweek 20,Sat,Away,W,5,2,Toulouse,1.8,0.9,54.0,13666.0,Julien Faussurier,4-3-3,4-4-2,Hakim Ben El Hadj Salem,Match Report,,2019-2020,Brest
2020-01-25,20:00,Ligue 1,Matchweek 21,Sat,Home,W,2,1,Amiens,0.8,1.1,54.0,12866.0,Julien Faussurier,4-2-3-1,4-2-3-1,Thomas Léonard,Match Report,,2019-2020,Brest
2020-02-01,20:00,Ligue 1,Matchweek 22,Sat,Away,L,0,3,Dijon,1.4,1.5,54.0,11212.0,Julien Faussurier,4-4-2,4-2-3-1,Olivier Thual,Match Report,,2019-2020,Brest
2020-02-05,19:00,Ligue 1,Matchweek 23,Wed,Home,D,1,1,Bordeaux,2.1,1.1,51.0,13034.0,Mathias Autret,4-4-2,4-2-3-1,Willy Delajod,Match Report,,2019-2020,Brest
2020-02-08,20:00,Ligue 1,Matchweek 24,Sat,Away,D,0,0,Rennes,0.5,1.0,42.0,28436.0,Gaëtan Belaud,4-2-3-1,4-4-2,Ruddy Buquet,Match Report,,2019-2020,Brest
