Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-11,17:00,Ligue 1,Matchweek 1,Sat,Home,L,1,3,Monaco,1.4,2.6,65.0,32760,Valentin Rongier,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,,2018-2019,Nantes
2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Away,L,0,2,Dijon,0.3,2.9,68.0,13617,Valentin Rongier,4-2-3-1,4-2-3-1,Jeremy Stinat,Match Report,,2018-2019,Nantes
2018-08-25,20:00,Ligue 1,Matchweek 3,Sat,Home,D,1,1,Caen,1.8,0.6,65.0,19674,Valentin Rongier,4-3-3,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Nantes
2018-09-01,20:00,Ligue 1,Matchweek 4,Sat,Away,W,3,2,Strasbourg,1.2,1.4,51.0,25091,Valentin Rongier,4-3-3,4-1-2-1-2,Olivier Thual,Match Report,,2018-2019,Nantes
2018-09-16,15:00,Ligue 1,Matchweek 5,Sun,Home,D,0,0,Reims,0.9,0.5,66.0,18981,Valentin Rongier,4-3-3,4-2-3-1,Eric Wattellier,Match Report,,2018-2019,Nantes
2018-09-22,17:00,Ligue 1,Matchweek 6,Sat,Away,L,1,2,Lille,1.8,0.8,57.0,27353,Valentin Rongier,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,,2018-2019,Nantes
2018-09-25,19:00,Ligue 1,Matchweek 7,Tue,Home,L,1,2,Nice,1.0,1.1,51.0,16604,Valentin Rongier,4-2-3-1,3-4-1-2,Mikael Lesage,Match Report,,2018-2019,Nantes
2018-09-29,20:00,Ligue 1,Matchweek 8,Sat,Away,D,1,1,Lyon,1.2,2.2,50.0,50319,Valentin Rongier,4-1-4-1,4-2-3-1,Franck Schneider,Match Report,,2018-2019,Nantes
2018-10-07,15:00,Ligue 1,Matchweek 9,Sun,Away,L,0,3,Bordeaux,0.6,1.7,46.0,18307,Valentin Rongier,4-2-3-1,4-3-3,François Letexier,Match Report,,2018-2019,Nantes
2018-10-20,20:00,Ligue 1,Matchweek 10,Sat,Home,W,4,0,Toulouse,2.5,0.5,48.0,22613,Valentin Rongier,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,,2018-2019,Nantes
2018-10-27,20:00,Ligue 1,Matchweek 11,Sat,Away,W,2,1,Amiens,1.6,1.2,40.0,11384,Valentin Rongier,4-3-3,4-2-3-1,Jeremy Stinat,Match Report,,2018-2019,Nantes
2018-10-30,18:45,Coupe de la Ligue,Third round,Tue,Away,W,3,0,Montpellier,,,,6774,Diego Carlos,3-4-1-2,3-4-1-2,Olivier Thual,Match Report,,2018-2019,Nantes
2018-11-04,15:00,Ligue 1,Matchweek 12,Sun,Home,W,5,0,Guingamp,2.5,0.2,55.0,25753,Valentin Rongier,4-3-3,5-4-1,Jérôme Brisard,Match Report,,2018-2019,Nantes
2018-11-11,17:00,Ligue 1,Matchweek 13,Sun,Away,D,1,1,Rennes,0.3,1.8,41.0,23270,Valentin Rongier,4-3-3,4-1-4-1,Karim Abed,Match Report,,2018-2019,Nantes
