Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-07-26,20:30,Europa Lg,Second qualifying round,Thu,Home,D,2,2,ba Sarajevo,,,,7518,Papu Gómez,3-4-3,4-2-3-1,Tamás Bognár,Match Report,Leg 1 of 2,2018-2019,Atalanta
2018-08-02,20:15,Europa Lg,Second qualifying round,Thu,Away,W,8,0,ba Sarajevo,,,,23820,Papu Gómez,3-5-2,4-2-3-1,Stuart Attwell,Match Report,Leg 2 of 2; Atalanta won,2018-2019,Atalanta
2018-08-09,19:00,Europa Lg,Third qualifying round,Thu,Away,W,4,1,il Hapoel Haifa FC,,,,6412,Papu Gómez,3-4-1-2,4-3-3,Harald Lechner,Match Report,Leg 1 of 2,2018-2019,Atalanta
2018-08-16,20:00,Europa Lg,Third qualifying round,Thu,Home,W,2,0,il Hapoel Haifa FC,,,,6546,Papu Gómez,3-4-3,4-3-3,Franck Schneider,Match Report,Leg 2 of 2; Atalanta won,2018-2019,Atalanta
2018-08-20,20:30,Serie A,Matchweek 1,Mon,Home,W,4,0,Frosinone,2.2,0.3,57.0,18217,Papu Gómez,3-4-3,5-3-2,Marco Piccinini,Match Report,,2018-2019,Atalanta
2018-08-23,20:00,Europa Lg,Play-off round,Thu,Home,D,0,0,dk FC Copenhagen,,,,7680,Papu Gómez,3-4-3,4-4-2,Pavel Královec,Match Report,Leg 1 of 2,2018-2019,Atalanta
2018-08-27,20:30,Serie A,Matchweek 2,Mon,Away,D,3,3,Roma,3.0,2.5,45.0,41725,José Luis Palomino,3-4-1-2,4-3-3,Michael Fabbri,Match Report,,2018-2019,Atalanta
2018-08-30,18:30,Europa Lg,Play-off round,Thu,Away,D,0 (3),0 (4),dk FC Copenhagen,,,,18378,Papu Gómez,3-4-3,4-4-2,Tasos Sidiropoulos,Match Report,Leg 2 of 2; FC Copenhagen won; FC Copenhagen won on penalty kicks following extra time,2018-2019,Atalanta
2018-09-02,20:30,Serie A,Matchweek 3,Sun,Home,L,0,1,Cagliari,0.4,0.3,53.0,17709,Andrea Masiello,3-4-1-2,4-3-1-2,Fabio Maresca,Match Report,,2018-2019,Atalanta
2018-09-17,20:30,Serie A,Matchweek 4,Mon,Away,L,0,2,SPAL,0.8,1.7,57.0,14153,Papu Gómez,3-4-3,5-3-2,Maurizio Mariani,Match Report,,2018-2019,Atalanta
2018-09-23,18:00,Serie A,Matchweek 5,Sun,Away,D,2,2,Milan,1.8,2.6,44.0,51684,Papu Gómez,3-4-1-2,4-3-3,Daniele Doveri,Match Report,,2018-2019,Atalanta
