Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-05,20:00,Ligue 1,Matchweek 1,Sat,Home,W,4,0,Strasbourg,1.8,0.5,62.0,1979,Nabil Fekir,4-2-3-1,4-1-4-1,Ruddy Buquet,Match Report,,2017-2018,Lyon
2017-08-11,20:45,Ligue 1,Matchweek 2,Fri,Away,W,2,1,Rennes,1.4,1.0,49.0,24944,Nabil Fekir,4-2-3-1,4-4-2,Nicolas Rainville,Match Report,,2017-2018,Lyon
2017-08-19,17:00,Ligue 1,Matchweek 3,Sat,Home,D,3,3,Bordeaux,0.7,0.9,41.0,42073,Nabil Fekir,4-2-3-1,4-3-3,Clément Turpin,Match Report,,2017-2018,Lyon
2017-08-26,17:15,Ligue 1,Matchweek 4,Sat,Away,D,0,0,Nantes,1.1,0.3,62.0,30718,Nabil Fekir,4-2-3-1,4-4-2,Antony Gautier,Match Report,,2017-2018,Lyon
2017-09-10,17:00,Ligue 1,Matchweek 5,Sun,Home,W,2,1,Guingamp,0.8,1.0,56.0,36697,Nabil Fekir,4-2-3-1,4-3-3,Benoît Millot,Match Report,,2017-2018,Lyon
2017-09-14,20:00,Europa Lg,Group stage,Thu,Away,D,1,1,cy Apollon Limassol,2.0,0.8,51.0,5134,Nabil Fekir,4-2-3-1,4-2-3-1,Miroslav Zelinka,Match Report,,2017-2018,Lyon
2017-09-17,21:00,Ligue 1,Matchweek 6,Sun,Away,L,0,2,Paris S-G,0.8,2.0,31.0,47191,Nabil Fekir,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Lyon
2017-09-23,20:00,Ligue 1,Matchweek 7,Sat,Home,D,3,3,Dijon,3.5,1.5,59.0,33600,Nabil Fekir,4-2-3-1,4-2-3-1,Antony Gautier,Match Report,,2017-2018,Lyon
2017-09-28,21:05,Europa Lg,Group stage,Thu,Home,D,1,1,it Atalanta,1.8,0.8,63.0,27715,Nabil Fekir,4-2-3-1,3-5-2,Daniel Siebert,Match Report,,2017-2018,Lyon
2017-10-01,17:00,Ligue 1,Matchweek 8,Sun,Away,D,3,3,Angers,1.4,1.1,40.0,11432,Nabil Fekir,4-2-3-1,4-1-4-1,Mikael Lesage,Match Report,,2017-2018,Lyon
2017-10-13,20:45,Ligue 1,Matchweek 9,Fri,Home,W,3,2,Monaco,1.7,1.7,60.0,43295,Nabil Fekir,4-4-1-1,4-2-3-1,Benoît Bastien,Match Report,,2017-2018,Lyon
2017-10-19,20:05,Europa Lg,Group stage,Thu,Away,W,2,1,eng Everton,1.6,1.3,46.0,27159,Nabil Fekir,4-4-1-1,4-1-4-1,Bas Nijhuis,Match Report,,2017-2018,Lyon
2017-10-22,17:00,Ligue 1,Matchweek 10,Sun,Away,W,5,0,Troyes,2.6,0.4,57.0,14722,Anthony Lopes,4-3-3,4-2-3-1,François Letexier,Match Report,,2017-2018,Lyon
2017-10-29,15:00,Ligue 1,Matchweek 11,Sun,Home,W,2,0,Metz,1.1,0.6,53.0,53921,Nabil Fekir,4-2-3-1,5-3-2,Benoît Millot,Match Report,,2017-2018,Lyon
2017-11-02,19:00,Europa Lg,Group stage,Thu,Home,W,3,0,eng Everton,1.3,0.2,63.0,48103,Nabil Fekir,4-2-3-1,4-3-3,Orel Grinfeeld,Match Report,,2017-2018,Lyon
2017-11-05,21:00,Ligue 1,Matchweek 12,Sun,Away,W,5,0,Saint-Étienne,2.4,1.2,58.0,38993,Nabil Fekir,4-2-3-1,4-3-3,Clément Turpin,Match Report,,2017-2018,Lyon
2017-11-19,17:00,Ligue 1,Matchweek 13,Sun,Home,D,0,0,Montpellier,0.7,0.9,61.0,47651,Anthony Lopes,4-3-3,5-3-2,Karim Abed,Match Report,,2017-2018,Lyon
