Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-18,20:15,La Liga,Matchweek 1,Sat,Home,L,1,2,Real Sociedad,1.6,0.7,52,16250,Mario Gaspar,4-4-2,4-4-1-1,Mario Melero,Match Report,,2018-2019,Villarreal
2018-08-26,22:15,La Liga,Matchweek 2,Sun,Away,D,0,0,Sevilla,1.0,1.9,47,35831,Mario Gaspar,4-1-2-1-2◆,3-4-3,Alberto Undiano,Match Report,,2018-2019,Villarreal
2018-08-31,22:00,La Liga,Matchweek 3,Fri,Home,L,0,1,Girona,1.1,1.0,65,15740,Mario Gaspar,4-1-2-1-2◆,3-4-3,Eduardo Prieto,Match Report,,2018-2019,Villarreal
2018-09-16,12:00,La Liga,Matchweek 4,Sun,Away,W,1,0,Leganés,0.5,1.4,53,10432,Mario Gaspar,4-4-2,4-2-3-1,Pablo González,Match Report,,2018-2019,Villarreal
2018-09-20,18:55,Europa Lg,Group stage,Thu,Home,D,2,2,sct Rangers,0.9,1.5,58,15982,Santi Cazorla,4-4-2,4-2-3-1,István Kovács,Match Report,,2018-2019,Villarreal
2018-09-23,16:15,La Liga,Matchweek 5,Sun,Home,D,0,0,Valencia,0.7,0.4,55,18373,Mario Gaspar,4-4-2,4-4-2,Santiago Jaime,Match Report,,2018-2019,Villarreal
2018-09-26,20:00,La Liga,Matchweek 6,Wed,Away,W,3,0,Athletic Club,2.5,0.8,34,39672,Mario Gaspar,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,,2018-2019,Villarreal
2018-09-30,16:15,La Liga,Matchweek 7,Sun,Home,L,0,1,Valladolid,2.8,0.8,62,15602,Mario Gaspar,4-4-2,4-4-2,Ignacio Iglesias,Match Report,,2018-2019,Villarreal
2018-10-04,22:00,Europa Lg,Group stage,Thu,Away,D,3,3,ru Spartak Moscow,1.9,3.2,48,21264,Mario Gaspar,4-4-1-1,4-3-3,Daniel Siebert,Match Report,,2018-2019,Villarreal
2018-10-07,18:30,La Liga,Matchweek 8,Sun,Away,L,1,3,Espanyol,1.5,2.4,45,20032,Jaume Costa,4-4-2,4-3-3,Ricardo de Burgos,Match Report,,2018-2019,Villarreal
2018-10-20,18:30,La Liga,Matchweek 9,Sat,Home,D,1,1,Atlético Madrid,1.9,1.4,53,17518,Mario Gaspar,4-2-3-1,4-4-2,Javier Estrada,Match Report,,2018-2019,Villarreal
2018-10-25,21:00,Europa Lg,Group stage,Thu,Home,W,5,0,at Rapid Wien,2.8,0.6,49,14158,Jaume Costa,4-2-3-1,3-4-3,Halis Özkahya,Match Report,,2018-2019,Villarreal
2018-10-28,18:30,La Liga,Matchweek 10,Sun,Away,L,1,2,Alavés,1.3,1.9,53,16956,Mario Gaspar,4-2-3-1,4-4-2,Guillermo Cuadra,Match Report,,2018-2019,Villarreal
2018-11-01,18:30,Copa del Rey,Round of 32,Thu,Away,D,3,3,Almería,,,56,8004,Mario Gaspar,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,Leg 1 of 2,2018-2019,Villarreal
2018-11-04,16:15,La Liga,Matchweek 11,Sun,Home,D,1,1,Levante,1.2,0.5,58,16499,Jaume Costa,4-4-2,3-1-4-2,Carlos del Cerro,Match Report,,2018-2019,Villarreal
2018-11-08,18:55,Europa Lg,Group stage,Thu,Away,D,0,0,at Rapid Wien,1.1,1.2,56,22100,Mario Gaspar,3-5-2,4-4-1-1,Zoran Široki,Match Report,,2018-2019,Villarreal
2018-11-11,18:30,La Liga,Matchweek 12,Sun,Away,D,2,2,Rayo Vallecano,0.9,2.3,42,11840,Jaume Costa,4-4-2,4-1-4-1,José González,Match Report,,2018-2019,Villarreal
2018-11-25,20:45,La Liga,Matchweek 13,Sun,Home,W,2,1,Betis,0.9,0.9,36,16028,Mario Gaspar,4-1-2-1-2◆,3-1-4-2,Eduardo Prieto,Match Report,,2018-2019,Villarreal
2018-11-29,20:00,Europa Lg,Group stage,Thu,Away,D,0,0,sct Rangers,2.2,0.5,65,50171,Mario Gaspar,4-1-2-1-2◆,4-2-3-1,Matej Jug,Match Report,,2018-2019,Villarreal
2018-12-02,18:30,La Liga,Matchweek 14,Sun,Away,L,0,2,Barcelona,1.1,1.0,38,73003,Mario Gaspar,4-5-1,4-1-4-1,José Luis Munuera,Match Report,,2018-2019,Villarreal
2018-12-05,20:30,Copa del Rey,Round of 32,Wed,Home,W,8,0,Almería,,,62,12739,Jaume Costa,4-4-2◆,4-4-1-1,Pablo González,Match Report,Leg 2 of 2; Villarreal won,2018-2019,Villarreal
2018-12-08,18:30,La Liga,Matchweek 15,Sat,Home,L,2,3,Celta Vigo,1.6,2.0,53,15720,Mario Gaspar,4-1-2-1-2◆,4-4-2,Jesús Gil,Match Report,,2018-2019,Villarreal
2018-12-13,18:55,Europa Lg,Group stage,Thu,Home,W,2,0,ru Spartak Moscow,2.1,1.7,48,12903,Mario Gaspar,4-4-2,4-4-2,Aleksandrs Golubevs,Match Report,,2018-2019,Villarreal
2018-12-16,18:30,La Liga,Matchweek 16,Sun,Away,D,2,2,Huesca,1.7,4.2,45,6455,Mario Gaspar,4-4-2,4-1-4-1,David Medié,Match Report,,2018-2019,Villarreal
2019-01-03,21:30,La Liga,Matchweek 17,Thu,Home,D,2,2,Real Madrid,1.2,1.6,46,19903,Jaume Costa,4-2-3-1,4-3-3,Pablo González,Match Report,,2018-2019,Villarreal
2019-01-06,12:00,La Liga,Matchweek 18,Sun,Away,D,0,0,Eibar,1.2,1.8,46,4141,Mario Gaspar,4-2-3-1,4-4-2,Santiago Jaime,Match Report,,2018-2019,Villarreal
2019-01-09,20:30,Copa del Rey,Round of 16,Wed,Home,D,2,2,Espanyol,,,49,12207,Jaume Costa,4-4-2,4-1-4-1,José Luis Munuera,Match Report,Leg 1 of 2,2018-2019,Villarreal
2019-01-12,20:45,La Liga,Matchweek 19,Sat,Home,L,1,2,Getafe,2.3,0.9,57,13671,Mario Gaspar,4-2-3-1,4-4-2,Javier Estrada,Match Report,,2018-2019,Villarreal
2019-01-17,20:30,Copa del Rey,Round of 16,Thu,Away,L,1,3,Espanyol,,,40,11171,Daniele Bonera,4-4-2,4-3-3,Pablo González,Match Report,Leg 2 of 2; Espanyol won,2018-2019,Villarreal
2019-01-20,16:15,La Liga,Matchweek 20,Sun,Home,D,1,1,Athletic Club,1.1,0.5,50,17054,Mario Gaspar,4-2-3-1,4-2-3-1,Alberto Undiano,Match Report,,2018-2019,Villarreal
2019-01-26,20:45,La Liga,Matchweek 21,Sat,Away,L,0,3,Valencia,0.7,1.5,55,37685,Mario Gaspar,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,,2018-2019,Villarreal
2019-02-03,12:00,La Liga,Matchweek 22,Sun,Home,D,2,2,Espanyol,2.8,1.6,42,15476,Sergio Asenjo,3-4-3,4-3-3,Guillermo Cuadra,Match Report,,2018-2019,Villarreal
2019-02-08,21:00,La Liga,Matchweek 23,Fri,Away,D,0,0,Valladolid,1.2,0.6,51,16842,Sergio Asenjo,3-1-4-2,4-4-2,Alejandro Hernández,Match Report,,2018-2019,Villarreal
2019-02-14,20:00,Europa Lg,Round of 32,Thu,Away,W,1,0,pt Sporting CP,0.5,0.6,46,27134,Mario Gaspar,3-4-3,4-2-3-1,Clément Turpin,Match Report,Leg 1 of 2,2018-2019,Villarreal
2019-02-17,18:30,La Liga,Matchweek 24,Sun,Home,W,3,0,Sevilla,1.6,2.6,43,17402,Mario Gaspar,3-5-2,3-1-4-2,José González,Match Report,,2018-2019,Villarreal
2019-02-21,18:55,Europa Lg,Round of 32,Thu,Home,D,1,1,pt Sporting CP,2.0,1.0,59,14098,Mario Gaspar,3-1-4-2,3-4-3,Pavel Královec,Match Report,Leg 2 of 2; Villarreal won,2018-2019,Villarreal
2019-02-24,16:15,La Liga,Matchweek 25,Sun,Away,L,0,2,Atlético Madrid,1.2,1.2,49,59114,Mario Gaspar,3-5-2,4-4-2,Alberto Undiano,Match Report,,2018-2019,Villarreal
