Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-07-30,13:30,2. Bundesliga,Matchweek 1,Sun,Away,W,1,0,BTSV,71,20002,Philipp Sander,5-3-2,3-4-3,Aarne Aarnink,Match Report,,2023-2024,Holstein Kiel
2023-08-05,13:00,2. Bundesliga,Matchweek 2,Sat,Home,W,2,1,Greuther Fürth,48,11790,Philipp Sander,3-4-3,3-4-1-2,Tobias Reichel,Match Report,,2023-2024,Holstein Kiel
2023-08-12,15:30,DFB-Pokal,Round of 64,Sat,Away,W,2,0,FC Gütersloh 2000,62,5259,Lewis Holtby,3-4-1-2,4-4-2,Patrick Kessel,Match Report,,2023-2024,Holstein Kiel
2023-08-20,13:30,2. Bundesliga,Matchweek 3,Sun,Home,L,2,4,Magdeburg,45,12400,Philipp Sander,3-4-1-2,3-4-3,Nicolas Winter,Match Report,,2023-2024,Holstein Kiel
2023-08-25,18:30,2. Bundesliga,Matchweek 4,Fri,Away,W,2,0,Schalke 04,53,60403,Philipp Sander,3-5-2,4-2-3-1,Deniz Aytekin,Match Report,,2023-2024,Holstein Kiel
2023-09-02,13:00,2. Bundesliga,Matchweek 5,Sat,Home,W,2,1,Paderborn 07,45,11454,Philipp Sander,3-5-2,4-2-3-1,Wolfgang Haslberger,Match Report,,2023-2024,Holstein Kiel
2023-09-17,13:30,2. Bundesliga,Matchweek 6,Sun,Away,L,1,5,St. Pauli,47,29546,Philipp Sander,3-5-2,3-4-3,Bastian Dankert,Match Report,,2023-2024,Holstein Kiel
2023-09-24,13:30,2. Bundesliga,Matchweek 7,Sun,Home,L,2,3,Hertha BSC,54,15034,Lewis Holtby,3-5-2,4-2-3-1,Florian Badstübner,Match Report,,2023-2024,Holstein Kiel
2023-09-30,13:00,2. Bundesliga,Matchweek 8,Sat,Away,W,2,0,Karlsruher,45,21982,Philipp Sander,4-2-3-1,4-2-2-2,Patrick Alt,Match Report,,2023-2024,Holstein Kiel
2023-10-08,13:30,2. Bundesliga,Matchweek 9,Sun,Home,D,1,1,Elversberg,57,12675,Philipp Sander,3-4-3,4-2-3-1,Tobias Reichel,Match Report,,2023-2024,Holstein Kiel
