Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-16,21:00,La Liga,Matchweek 1,Fri,Home,W,1,0,Barcelona,0.5,0.9,29.0,47693.0,Iker Muniain,4-2-3-1,4-3-3,Carlos del Cerro,Match Report,,2019-2020,Athletic Club
2019-08-24,21:00,La Liga,Matchweek 2,Sat,Away,D,1,1,Getafe,0.5,0.3,53.0,10103.0,Iker Muniain,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,,2019-2020,Athletic Club
2019-08-30,22:00,La Liga,Matchweek 3,Fri,Home,W,2,0,Real Sociedad,1.0,0.2,40.0,46697.0,Iker Muniain,4-2-3-1,4-3-3,Javier Estrada,Match Report,,2019-2020,Athletic Club
2019-09-13,21:00,La Liga,Matchweek 4,Fri,Away,D,0,0,Mallorca,1.5,1.8,51.0,16390.0,Iker Muniain,4-2-3-1,4-4-1-1,Pablo González,Match Report,,2019-2020,Athletic Club
2019-09-22,18:30,La Liga,Matchweek 5,Sun,Home,W,2,0,Alavés,2.4,0.2,57.0,45143.0,Iker Muniain,4-2-3-1,4-1-4-1,Jesús Gil,Match Report,,2019-2020,Athletic Club
2019-09-25,19:00,La Liga,Matchweek 6,Wed,Away,D,1,1,Leganés,1.2,0.5,60.0,11036.0,Raúl García,4-2-3-1,3-1-4-2,José González,Match Report,,2019-2020,Athletic Club
2019-09-28,13:00,La Liga,Matchweek 7,Sat,Home,L,0,1,Valencia,1.4,1.8,51.0,42420.0,Iker Muniain,4-2-3-1,4-4-2,Mario Melero,Match Report,,2019-2020,Athletic Club
2019-10-06,14:00,La Liga,Matchweek 8,Sun,Away,L,0,1,Celta Vigo,0.2,1.2,38.0,19690.0,Iker Muniain,4-2-3-1,4-4-2,David Medié,Match Report,,2019-2020,Athletic Club
2019-10-20,18:30,La Liga,Matchweek 9,Sun,Home,D,1,1,Valladolid,1.5,0.7,52.0,37107.0,Iker Muniain,4-2-3-1,4-4-2,Jesús Gil,Match Report,,2019-2020,Athletic Club
2019-10-26,21:00,La Liga,Matchweek 10,Sat,Away,L,0,2,Atlético Madrid,0.4,1.5,55.0,59211.0,Iker Muniain,4-2-3-1,4-4-2,Alejandro Hernández,Match Report,,2019-2020,Athletic Club
2019-10-30,20:00,La Liga,Matchweek 11,Wed,Home,W,3,0,Espanyol,0.3,0.9,46.0,37094.0,Iker Muniain,4-2-3-1,3-5-2,Juan Martínez,Match Report,,2019-2020,Athletic Club
2019-11-03,14:00,La Liga,Matchweek 12,Sun,Away,D,0,0,Villarreal,0.9,0.8,44.0,17460.0,Iker Muniain,4-2-3-1,4-1-4-1,Santiago Jaime,Match Report,,2019-2020,Athletic Club
2019-11-10,14:00,La Liga,Matchweek 13,Sun,Home,W,2,1,Levante,1.6,0.6,57.0,33202.0,Iker Muniain,4-2-3-1,4-4-2,Alberola Rojas,Match Report,,2019-2020,Athletic Club
2019-11-24,14:00,La Liga,Matchweek 14,Sun,Away,W,2,1,Osasuna,1.1,1.3,41.0,16145.0,Raúl García,4-2-3-1,4-4-2,José Sánchez,Match Report,,2019-2020,Athletic Club
2019-12-01,14:00,La Liga,Matchweek 15,Sun,Home,W,2,0,Granada,1.9,1.0,57.0,37974.0,Raúl García,4-2-3-1,4-3-3,Adrián Cordero,Match Report,,2019-2020,Athletic Club
2019-12-08,14:00,La Liga,Matchweek 16,Sun,Away,L,2,3,Betis,1.0,2.0,51.0,46106.0,Iñaki Williams,4-2-3-1,4-1-4-1,Valentín Pizarro,Match Report,,2019-2020,Athletic Club
