Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-10,20:45,Ligue 1,Matchweek 1,Fri,Away,L,0,4,Marseille,0.3,3.2,40.0,60756,Max Gradel,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2018-2019,Toulouse
2018-08-19,17:00,Ligue 1,Matchweek 2,Sun,Home,W,2,1,Bordeaux,1.2,1.1,50.0,15387,Max Gradel,4-2-3-1,4-2-3-1,François Letexier,Match Report,,2018-2019,Toulouse
2018-08-25,20:00,Ligue 1,Matchweek 3,Sat,Home,W,1,0,Nîmes,2.8,0.6,61.0,11746,Max Gradel,4-2-3-1,4-4-2,Franck Schneider,Match Report,,2018-2019,Toulouse
2018-09-01,20:00,Ligue 1,Matchweek 4,Sat,Away,W,2,1,Guingamp,1.1,1.7,40.0,12327,Max Gradel,4-1-4-1,4-2-3-1,Karim Abed,Match Report,,2018-2019,Toulouse
2018-09-15,20:00,Ligue 1,Matchweek 5,Sat,Home,D,1,1,Monaco,1.6,0.6,54.0,16689,Max Gradel,4-2-3-1,4-1-4-1,Ruddy Buquet,Match Report,,2018-2019,Toulouse
2018-09-22,20:00,Ligue 1,Matchweek 6,Sat,Away,D,0,0,Angers,0.4,0.9,60.0,10021,Max Gradel,4-2-3-1,4-1-4-1,Florent Batta,Match Report,,2018-2019,Toulouse
2018-09-25,21:00,Ligue 1,Matchweek 7,Tue,Home,L,2,3,Saint-Étienne,1.5,2.3,57.0,14008,Max Gradel,4-2-3-1,4-3-2-1,Amaury Delerue,Match Report,,2018-2019,Toulouse
2018-09-30,15:00,Ligue 1,Matchweek 8,Sun,Away,D,1,1,Rennes,0.3,2.7,35.0,21173,Max Gradel,4-2-3-1,4-3-3,Thomas Léonard,Match Report,,2018-2019,Toulouse
2018-10-05,20:45,Ligue 1,Matchweek 9,Fri,Home,D,1,1,Nice,1.0,1.0,42.0,14162,Max Gradel,4-1-4-1,3-4-3,Willy Delajod,Match Report,,2018-2019,Toulouse
2018-10-20,20:00,Ligue 1,Matchweek 10,Sat,Away,L,0,4,Nantes,0.5,2.5,52.0,22613,Max Gradel,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,,2018-2019,Toulouse
2018-10-27,20:00,Ligue 1,Matchweek 11,Sat,Home,L,0,3,Montpellier,1.2,1.5,48.0,14100,Max Gradel,3-4-1-2,3-5-2,Karim Abed,Match Report,,2018-2019,Toulouse
2018-10-31,21:05,Coupe de la Ligue,Third round,Wed,Home,L,0,1,Lorient,,,,8445,Steven Fortes,4-2-3-1,4-3-3,Florent Batta,Match Report,,2018-2019,Toulouse
2018-11-03,20:00,Ligue 1,Matchweek 12,Sat,Away,D,1,1,Strasbourg,1.0,1.0,31.0,25034,Max Gradel,4-2-3-1,3-5-2,Jérôme Miguelgorry,Match Report,,2018-2019,Toulouse
2018-11-10,20:00,Ligue 1,Matchweek 13,Sat,Home,L,0,1,Amiens,1.7,0.5,49.0,13553,Max Gradel,4-2-3-1,3-4-3,Eric Wattellier,Match Report,,2018-2019,Toulouse
2018-11-24,17:00,Ligue 1,Matchweek 14,Sat,Away,L,0,1,Paris S-G,0.6,1.2,27.0,47244,Max Gradel,5-4-1,3-4-3,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Toulouse
2018-12-02,15:00,Ligue 1,Matchweek 15,Sun,Home,D,2,2,Dijon,0.8,1.8,36.0,10279,Max Gradel,4-2-3-1,4-4-1-1,Jérôme Miguelgorry,Match Report,,2018-2019,Toulouse
2018-12-05,19:00,Ligue 1,Matchweek 16,Wed,Away,W,1,0,Reims,1.1,1.6,48.0,10609,Max Gradel,4-4-1-1,4-2-3-1,Jeremy Stinat,Match Report,,2018-2019,Toulouse
2018-12-18,19:30,Ligue 1,Matchweek 18,Tue,Away,L,1,2,Caen,1.3,1.6,53.0,11631,Max Gradel,3-4-3,4-2-3-1,Antony Gautier,Match Report,,2018-2019,Toulouse
2018-12-22,21:00,Ligue 1,Matchweek 19,Sat,Away,W,2,1,Lille,1.7,1.4,42.0,30186,Max Gradel,3-5-1-1,4-2-3-1,Benoît Millot,Match Report,,2018-2019,Toulouse
2019-01-06,17:15,Coupe de France,Round of 64,Sun,Home,W,4,1,Nice,,,,7979,Max Gradel,3-4-3,3-5-2,Amaury Delerue,Match Report,,2018-2019,Toulouse
2019-01-13,17:00,Ligue 1,Matchweek 20,Sun,Home,L,1,2,Strasbourg,1.7,1.4,54.0,15465,Max Gradel,3-4-3,5-3-2,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Toulouse
2019-01-16,19:00,Ligue 1,Matchweek 17,Wed,Home,D,2,2,Lyon,1.0,2.0,32.0,16587,Yannick Cahuzac,3-4-3,3-4-3,Ruddy Buquet,Match Report,,2018-2019,Toulouse
2019-01-19,20:00,Ligue 1,Matchweek 21,Sat,Away,W,1,0,Nîmes,0.9,1.0,43.0,12736,Max Gradel,3-4-3,4-4-2,Jérôme Brisard,Match Report,,2018-2019,Toulouse
