Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-18,15:30,DFB-Pokal,First round,Sat,Away,W,1,0,Elversberg,,,73,5321,Josuha Guilavogui,4-1-4-1,4-2-3-1,Lasse Koslowski,Match Report,,2018-2019,Wolfsburg
2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Home,W,2,1,Schalke 04,1.0,1.4,58,26621,Josuha Guilavogui,4-3-3,3-4-3,Patrick Ittrich,Match Report,,2018-2019,Wolfsburg
2018-09-01,15:30,Bundesliga,Matchweek 2,Sat,Away,W,3,1,Leverkusen,1.7,1.1,50,26247,Robin Knoche,4-3-3,4-2-3-1,Sven Jablonski,Match Report,,2018-2019,Wolfsburg
2018-09-15,15:30,Bundesliga,Matchweek 3,Sat,Home,D,2,2,Hertha BSC,2.4,0.7,61,25090,Koen Casteels,4-3-3,4-2-3-1,Christian Dingert,Match Report,,2018-2019,Wolfsburg
2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Home,L,1,3,Freiburg,1.0,2.1,72,23011,Koen Casteels,4-3-3,4-4-2,Sascha Stegemann,Match Report,,2018-2019,Wolfsburg
2018-09-26,20:30,Bundesliga,Matchweek 5,Wed,Away,D,0,0,Mainz 05,1.3,0.5,53,19205,Koen Casteels,4-3-3,4-3-3,Tobias Stieler,Match Report,,2018-2019,Wolfsburg
2018-09-29,15:30,Bundesliga,Matchweek 6,Sat,Home,D,2,2,Gladbach,1.2,0.9,56,24100,Koen Casteels,4-2-3-1,4-3-3,Felix Zwayer,Match Report,,2018-2019,Wolfsburg
2018-10-05,20:30,Bundesliga,Matchweek 7,Fri,Away,L,0,2,Werder Bremen,0.6,1.1,52,42100,Koen Casteels,4-1-4-1,4-3-3,Martin Petersen,Match Report,,2018-2019,Wolfsburg
2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Home,L,1,3,Bayern Munich,0.9,2.6,46,30000,Koen Casteels,4-3-3,4-1-4-1,Guido Winkmann,Match Report,,2018-2019,Wolfsburg
2018-10-27,15:30,Bundesliga,Matchweek 9,Sat,Away,W,3,0,Düsseldorf,1.7,0.3,58,38043,Koen Casteels,4-4-2,4-1-4-1,Daniel Schlager,Match Report,,2018-2019,Wolfsburg
