Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-05,20:00,Ligue 1,Matchweek 1,Sat,Home,W,1,0,Nice,0.9,0.5,41.0,25879,Loïc Perrin,4-3-3,4-2-3-1,François Letexier,Match Report,,2017-2018,Saint-Etienne
2017-08-12,20:00,Ligue 1,Matchweek 2,Sat,Away,W,1,0,Caen,1.1,0.9,53.0,17606,Loïc Perrin,4-3-3,4-3-3,Stéphane Jochem,Match Report,,2017-2018,Saint-Etienne
2017-08-19,20:00,Ligue 1,Matchweek 3,Sat,Home,W,3,0,Amiens,2.9,1.2,47.0,30004,Loïc Perrin,4-3-3,5-4-1,Jérôme Brisard,Match Report,,2017-2018,Saint-Etienne
2017-08-25,20:45,Ligue 1,Matchweek 4,Fri,Away,L,0,3,Paris S-G,0.7,2.2,39.0,46957,Loïc Perrin,3-4-3,4-3-3,Clément Turpin,Match Report,,2017-2018,Saint-Etienne
2017-09-10,15:00,Ligue 1,Matchweek 5,Sun,Home,D,1,1,Angers,0.7,2.4,53.0,29740,Loïc Perrin,4-3-3,4-1-4-1,Karim Abed,Match Report,,2017-2018,Saint-Etienne
2017-09-16,20:00,Ligue 1,Matchweek 6,Sat,Away,W,1,0,Dijon,1.4,1.9,49.0,13820,Loïc Perrin,4-2-3-1,4-4-2,Benoît Bastien,Match Report,,2017-2018,Saint-Etienne
2017-09-24,15:00,Ligue 1,Matchweek 7,Sun,Home,D,2,2,Rennes,1.8,1.4,57.0,31043,Loïc Perrin,3-4-3,4-4-1-1,Jérôme Miguelgorry,Match Report,,2017-2018,Saint-Etienne
2017-10-01,15:00,Ligue 1,Matchweek 8,Sun,Away,L,1,2,Troyes,1.2,0.8,71.0,11823,Loïc Perrin,4-2-3-1,4-4-1-1,Nicolas Rainville,Match Report,,2017-2018,Saint-Etienne
2017-10-14,20:00,Ligue 1,Matchweek 9,Sat,Home,W,3,1,Metz,2.2,0.4,70.0,24613,Stéphane Ruffier,4-3-3,4-5-1,Olivier Thual,Match Report,,2017-2018,Saint-Etienne
2017-10-20,20:45,Ligue 1,Matchweek 10,Fri,Home,L,0,1,Montpellier,1.5,1.8,57.0,24004,Stéphane Ruffier,4-2-3-1,3-4-1-2,Franck Schneider,Match Report,,2017-2018,Saint-Etienne
2017-10-25,21:05,Coupe de la Ligue,Third round,Wed,Away,D,1 (4),1 (5),Strasbourg,,,,18317,Stéphane Ruffier,4-3-3,4-4-2,Mikael Lesage,Match Report,Strasbourg won on penalty kicks following extra time,2017-2018,Saint-Etienne
2017-10-29,17:00,Ligue 1,Matchweek 11,Sun,Away,D,0,0,Toulouse,1.0,0.7,49.0,15062,Stéphane Ruffier,4-3-3,4-2-3-1,Jérôme Brisard,Match Report,,2017-2018,Saint-Etienne
2017-11-05,21:00,Ligue 1,Matchweek 12,Sun,Home,L,0,5,Lyon,1.2,2.4,42.0,38993,Stéphane Ruffier,4-3-3,4-2-3-1,Clément Turpin,Match Report,,2017-2018,Saint-Etienne
2017-11-17,19:00,Ligue 1,Matchweek 13,Fri,Away,L,1,3,Lille,1.4,0.7,37.0,28019,Loïc Perrin,4-4-1-1,4-2-3-1,Johan Hamel,Match Report,,2017-2018,Saint-Etienne
2017-11-24,20:45,Ligue 1,Matchweek 14,Fri,Home,D,2,2,Strasbourg,1.7,1.6,59.0,21282,Loïc Perrin,4-2-3-1,4-1-2-1-2,Benoît Bastien,Match Report,,2017-2018,Saint-Etienne
2017-11-28,21:00,Ligue 1,Matchweek 15,Tue,Away,L,0,3,Bordeaux,1.0,0.9,54.0,21115,Loïc Perrin,3-4-1-2,4-2-3-1,Mikael Lesage,Match Report,,2017-2018,Saint-Etienne
2017-12-03,15:00,Ligue 1,Matchweek 16,Sun,Home,D,1,1,Nantes,0.9,1.8,48.0,24085,Loïc Perrin,4-3-3,4-1-4-1,François Letexier,Match Report,,2017-2018,Saint-Etienne
2017-12-10,21:00,Ligue 1,Matchweek 17,Sun,Away,L,0,3,Marseille,0.3,2.6,31.0,41943,Stéphane Ruffier,4-3-3,4-2-3-1,Nicolas Rainville,Match Report,,2017-2018,Saint-Etienne
2017-12-15,20:45,Ligue 1,Matchweek 18,Fri,Home,L,0,4,Monaco,0.3,2.1,42.0,23107,Stéphane Ruffier,4-2-3-1,4-2-3-1,Amaury Delerue,Match Report,,2017-2018,Saint-Etienne
2017-12-20,20:50,Ligue 1,Matchweek 19,Wed,Away,L,1,2,Guingamp,0.4,2.4,20.0,14165,Rémy Cabella,4-3-3,4-2-3-1,Johan Hamel,Match Report,,2017-2018,Saint-Etienne
2018-01-07,14:15,Coupe de France,Round of 64,Sun,Home,W,2,0,Nîmes,,,,13148,Rémy Cabella,,,Olivier Thual,Match Report,,2017-2018,Saint-Etienne
2018-01-14,15:00,Ligue 1,Matchweek 20,Sun,Home,W,2,0,Toulouse,2.5,1.3,53.0,23295,Loïc Perrin,4-2-3-1,4-3-3,Mikael Lesage,Match Report,,2017-2018,Saint-Etienne
2018-01-17,19:00,Ligue 1,Matchweek 21,Wed,Away,L,0,3,Metz,0.7,2.8,60.0,12702,Loïc Perrin,4-3-3,4-1-4-1,Benoît Millot,Match Report,,2017-2018,Saint-Etienne
2018-01-21,15:00,Ligue 1,Matchweek 22,Sun,Away,L,0,1,Nice,0.5,0.3,45.0,23254,Loïc Perrin,4-2-3-1,4-3-3,Franck Schneider,Match Report,,2017-2018,Saint-Etienne
2018-01-24,18:30,Coupe de France,Round of 32,Wed,Away,D,1 (3),1 (4),Troyes,,,,3921,Romain Hamouma,,,Mikael Lesage,Match Report,Troyes won on penalty kicks following extra time,2017-2018,Saint-Etienne
2018-01-27,20:00,Ligue 1,Matchweek 23,Sat,Home,W,2,1,Caen,0.5,1.3,60.0,21559,Loïc Perrin,4-2-3-1,5-4-1,Sébastien Moreira,Match Report,,2017-2018,Saint-Etienne
2018-02-03,20:00,Ligue 1,Matchweek 24,Sat,Away,W,2,0,Amiens,2.6,0.3,62.0,9255,Loïc Perrin,4-2-3-1,4-2-3-1,Thomas Léonard,Match Report,,2017-2018,Saint-Etienne
2018-02-09,20:45,Ligue 1,Matchweek 25,Fri,Home,D,2,2,Marseille,1.9,0.8,52.0,30162,Loïc Perrin,4-4-2,4-2-3-1,Franck Schneider,Match Report,,2017-2018,Saint-Etienne
2018-02-17,20:00,Ligue 1,Matchweek 26,Sat,Away,W,1,0,Angers,0.6,2.0,60.0,11166,Loïc Perrin,4-2-3-1,4-1-4-1,Antony Gautier,Match Report,,2017-2018,Saint-Etienne
2018-02-25,17:00,Ligue 1,Matchweek 27,Sun,Away,D,1,1,Lyon,1.5,0.8,54.0,58069,Loïc Perrin,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Saint-Etienne
2018-03-03,20:00,Ligue 1,Matchweek 28,Sat,Home,D,2,2,Dijon,1.9,1.8,67.0,25150,Loïc Perrin,4-2-3-1,5-4-1,Benoît Millot,Match Report,,2017-2018,Saint-Etienne
2018-03-10,20:00,Ligue 1,Matchweek 29,Sat,Away,D,1,1,Rennes,1.6,1.5,44.0,25655,Loïc Perrin,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,,2017-2018,Saint-Etienne
2018-03-18,17:00,Ligue 1,Matchweek 30,Sun,Home,W,2,0,Guingamp,1.0,0.4,61.0,25073,Loïc Perrin,4-2-3-1,4-2-3-1,Amaury Delerue,Match Report,,2017-2018,Saint-Etienne
