Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-04,15:00,Championship,Matchweek 1,Sat,Away,D,1,1,Bristol City,0.7,0.4,51,22395,Ben Watson,4-2-3-1,4-4-2,Darren Bond,Match Report,,2018-2019,Nott'ham Forest
2018-08-07,19:45,Championship,Matchweek 4,Tue,Home,D,1,1,West Brom,1.1,2.0,57,27850,Danny Fox,4-2-3-1,4-4-1-1,Darren England,Match Report,,2018-2019,Nott'ham Forest
2018-08-11,15:00,Championship,Matchweek 2,Sat,Home,W,1,0,Reading,1.2,1.0,53,27948,Danny Fox,4-2-3-1,4-4-2,Steve Martin,Match Report,,2018-2019,Nott'ham Forest
2018-08-14,19:30,EFL Cup,First round,Tue,Home,D,1 (10),1 (9),Bury,,,63,8172,Ben Watson,4-2-3-1,5-3-2,Scott Duncan,Match Report,Nott'ham Forest won on penalty kicks following extra time,2018-2019,Nott'ham Forest
2018-08-18,15:00,Championship,Matchweek 3,Sat,Away,D,2,2,Wigan Athletic,1.3,3.7,50,11543,Danny Fox,4-2-3-1,4-2-3-1,Geoff Eltringham,Match Report,,2018-2019,Nott'ham Forest
2018-08-25,17:30,Championship,Matchweek 5,Sat,Home,D,2,2,Birmingham City,0.4,0.7,58,26799,Ben Watson,4-2-3-1,4-4-2,Tim Robinson,Match Report,,2018-2019,Nott'ham Forest
2018-08-29,19:45,EFL Cup,Second round,Wed,Home,W,3,1,Newcastle Utd,,,46,13942,Ben Watson,4-2-3-1,4-4-1-1,Jeremy Simpson,Match Report,,2018-2019,Nott'ham Forest
2018-09-01,15:00,Championship,Matchweek 6,Sat,Away,L,1,2,Brentford,0.2,1.9,45,10186,Ben Watson,4-2-3-1,4-3-3,Peter Bankes,Match Report,,2018-2019,Nott'ham Forest
2018-09-15,15:00,Championship,Matchweek 7,Sat,Away,D,0,0,Swansea City,0.8,0.2,59,19522,Danny Fox,4-2-3-1,4-4-1-1,Scott Duncan,Match Report,,2018-2019,Nott'ham Forest
2018-09-19,19:45,Championship,Matchweek 8,Wed,Home,W,2,1,Sheffield Weds,1.4,0.5,58,26252,Danny Fox,4-2-3-1,4-2-3-1,Tony Harrington,Match Report,,2018-2019,Nott'ham Forest
2018-09-22,15:00,Championship,Matchweek 9,Sat,Home,W,1,0,Rotherham Utd,1.3,0.3,61,27479,Ben Watson,4-2-3-1,4-3-3,Robert Jones,Match Report,,2018-2019,Nott'ham Forest
2018-09-26,19:45,EFL Cup,Third round,Wed,Home,W,3,2,Stoke City,,,51,12915,Ben Watson,4-2-3-1,5-3-2,Darren England,Match Report,,2018-2019,Nott'ham Forest
2018-09-29,15:00,Championship,Matchweek 10,Sat,Away,D,2,2,Blackburn,3.3,1.9,52,14440,Danny Fox,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,2018-2019,Nott'ham Forest
2018-10-03,19:45,Championship,Matchweek 11,Wed,Home,D,2,2,Millwall,0.3,2.3,56,25753,Danny Fox,4-2-3-1,4-4-2,Jonathan Moss,Match Report,,2018-2019,Nott'ham Forest
2018-10-06,15:00,Championship,Matchweek 12,Sat,Away,W,2,0,Middlesbrough,1.2,1.4,46,24299,Ben Watson,4-2-3-1,4-3-3,John Brooks,Match Report,,2018-2019,Nott'ham Forest
2018-10-20,15:00,Championship,Matchweek 13,Sat,Home,L,1,2,Norwich City,0.8,2.4,44,29427,Ben Watson,4-2-3-1,4-2-3-1,Keith Stroud,Match Report,,2018-2019,Nott'ham Forest
2018-10-24,20:00,Championship,Matchweek 14,Wed,Away,W,3,0,Bolton,2.5,0.5,61,13195,Michael Dawson,4-2-3-1,4-2-3-1,Andrew Davies,Match Report,,2018-2019,Nott'ham Forest
2018-10-27,17:30,Championship,Matchweek 15,Sat,Away,D,1,1,Leeds United,0.2,1.7,30,34308,Danny Fox,4-2-3-1,4-1-4-1,Geoff Eltringham,Match Report,,2018-2019,Nott'ham Forest
2018-10-30,19:45,EFL Cup,Fourth round,Tue,Away,L,2,3,Burton Albion,,,60,4284,Ben Watson,4-2-3-1,4-3-3,John Brooks,Match Report,,2018-2019,Nott'ham Forest
2018-11-03,15:00,Championship,Matchweek 16,Sat,Home,W,1,0,Sheffield Utd,0.9,0.6,46,28757,Michael Dawson,4-2-3-1,3-5-2,Scott Duncan,Match Report,,2018-2019,Nott'ham Forest
2018-11-10,15:00,Championship,Matchweek 17,Sat,Home,D,0,0,Stoke City,0.9,0.7,54,28556,Michael Dawson,4-2-3-1,4-1-4-1,Oliver Langford,Match Report,,2018-2019,Nott'ham Forest
