Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-07-25,20:00,Europa Lg,Second qualifying round,Thu,Away,W,2,1,ee Flora,,,,8500.0,David Abraham,4-4-2,4-4-1-1,Ali Palabıyık,Match Report,Leg 1 of 2,2019-2020,Eint Frankfurt
2019-08-01,20:30,Europa Lg,Second qualifying round,Thu,Home,W,2,1,ee Flora,,,,48000.0,Makoto Hasebe,4-4-2,4-4-1-1,Jørgen Burchardt,Match Report,Leg 2 of 2; Eint Frankfurt won,2019-2020,Eint Frankfurt
2019-08-08,20:30,Europa Lg,Third qualifying round,Thu,Away,W,5,0,li Vaduz,,,,5908.0,David Abraham,3-5-2,3-4-3,Paul Tierney,Match Report,Leg 1 of 2,2019-2020,Eint Frankfurt
2019-08-11,15:30,DFB-Pokal,First round,Sun,Away,W,5,3,SV Waldhof,,,61.0,24302.0,David Abraham,3-4-1-2,4-2-3-1,Felix Brych,Match Report,,2019-2020,Eint Frankfurt
2019-08-15,20:30,Europa Lg,Third qualifying round,Thu,Home,W,1,0,li Vaduz,,,,48000.0,Marco Russ,3-4-3,3-4-3,Nikola Dabanović,Match Report,Leg 2 of 2; Eint Frankfurt won,2019-2020,Eint Frankfurt
2019-08-18,15:30,Bundesliga,Matchweek 1,Sun,Home,W,1,0,Hoffenheim,1.8,0.8,33.0,50200.0,David Abraham,3-4-3,3-4-3,Daniel Siebert,Match Report,,2019-2020,Eint Frankfurt
2019-08-22,20:30,Europa Lg,Play-off round,Thu,Away,L,0,1,fr Strasbourg,,,54.0,21708.0,David Abraham,3-5-2,4-4-2,Ivan Kružliak,Match Report,Leg 1 of 2,2019-2020,Eint Frankfurt
2019-08-25,15:30,Bundesliga,Matchweek 2,Sun,Away,L,1,2,RB Leipzig,1.0,1.4,56.0,40108.0,David Abraham,3-4-1-2,3-4-3,Benjamin Cortus,Match Report,,2019-2020,Eint Frankfurt
2019-08-29,20:30,Europa Lg,Play-off round,Thu,Home,W,3,0,fr Strasbourg,,,46.0,47000.0,Makoto Hasebe,3-4-1-2,3-4-3,Orel Grinfeeld,Match Report,Leg 2 of 2; Eint Frankfurt won,2019-2020,Eint Frankfurt
2019-09-01,18:00,Bundesliga,Matchweek 3,Sun,Home,W,2,1,Düsseldorf,1.7,0.9,58.0,49800.0,David Abraham,3-4-1-2,4-3-3,Frank Willenborg,Match Report,,2019-2020,Eint Frankfurt
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,L,1,2,Augsburg,1.1,1.3,69.0,28513.0,David Abraham,3-1-4-2,4-4-2,Harm Osmers,Match Report,,2019-2020,Eint Frankfurt
2019-09-19,18:55,Europa Lg,Group stage,Thu,Home,L,0,3,eng Arsenal,1.8,3.2,56.0,47000.0,David Abraham,3-4-1-2,4-2-3-1,Davide Massa,Match Report,,2019-2020,Eint Frankfurt
2019-09-22,18:00,Bundesliga,Matchweek 5,Sun,Home,D,2,2,Dortmund,1.3,1.9,38.0,51500.0,Makoto Hasebe,3-1-4-2,4-2-3-1,Markus Schmidt,Match Report,,2019-2020,Eint Frankfurt
2019-09-27,20:30,Bundesliga,Matchweek 6,Fri,Away,W,2,1,Union Berlin,2.0,0.9,47.0,22012.0,Makoto Hasebe,3-4-1-2,4-2-3-1,Sascha Stegemann,Match Report,,2019-2020,Eint Frankfurt
2019-10-03,20:00,Europa Lg,Group stage,Thu,Away,W,1,0,pt Vitória,1.7,0.8,54.0,27000.0,Gelson Fernandes,3-1-4-2,4-3-3,Radu Petrescu,Match Report,,2019-2020,Eint Frankfurt
