Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-10-25,20:00,Ligue 2,Matchweek 12,Fri,Away,D,0,0,Nancy,56.0,12479.0,Guillaume Gillet,3-4-3,3-4-3,Benjamin Lepaysant,Match Report,,2019-2020,Lens
2019-10-29,18:45,Coupe de la Ligue,Third round,Tue,Away,L,0,3,Nîmes,39.0,6284.0,Walid Mesloub,3-4-3,4-2-2-2,Franck Schneider,Match Report,,2019-2020,Lens
2019-11-02,15:00,Ligue 2,Matchweek 13,Sat,Home,W,1,0,Lorient,48.0,32011.0,Guillaume Gillet,4-3-2-1,4-2-2-2,Benoît Millot,Match Report,,2019-2020,Lens
2019-11-11,20:45,Ligue 2,Matchweek 14,Mon,Away,W,2,1,Rodez Aveyron,65.0,5348.0,Guillaume Gillet,3-4-3,5-3-2,Aurélien Petit,Match Report,,2019-2020,Lens
2019-11-16,17:00,Coupe de France,Seventh round,Sat,Home,W,3,1,US Boulogne,,9007.0,Guillaume Gillet,,,Bastien Dechepy,Match Report,Required Extra Time,2019-2020,Lens
2019-11-23,15:00,Ligue 2,Matchweek 15,Sat,Home,W,4,0,Sochaux,60.0,25206.0,Guillaume Gillet,3-4-3,4-1-4-1,Nicolas Rainville,Match Report,,2019-2020,Lens
2019-11-29,20:00,Ligue 2,Matchweek 16,Fri,Away,L,0,2,Valenciennes,49.0,17415.0,Guillaume Gillet,3-4-3,3-4-1-2,Willy Delajod,Match Report,,2019-2020,Lens
2019-12-03,21:05,Ligue 2,Matchweek 17,Tue,Home,W,3,0,Chambly Oise,66.0,29551.0,Guillaume Gillet,3-4-3,5-4-1,Pierre Gaillouste,Match Report,,2019-2020,Lens
2019-12-08,13:45,Coupe de France,Eighth round,Sun,Away,L,1,2,Dieppois,,3948.0,Massadio Haïdara,,,Romain Zamo,Match Report,,2019-2020,Lens
2019-12-14,16:00,Ligue 2,Matchweek 18,Sat,Away,W,2,1,Ajaccio,48.0,4536.0,Guillaume Gillet,3-4-3,4-2-3-1,Amaury Delerue,Match Report,,2019-2020,Lens
2019-12-21,15:00,Ligue 2,Matchweek 19,Sat,Home,W,1,0,Niort,60.0,28819.0,Guillaume Gillet,3-4-3,4-4-2,Aurélien Petit,Match Report,,2019-2020,Lens
2020-01-18,18:30,Ligue 2,Matchweek 20,Sat,Away,D,1,1,Guingamp,48.0,10641.0,Guillaume Gillet,3-4-3,4-2-3-1,Jérôme Miguelgorry,Match Report,,2019-2020,Lens
2020-01-25,15:00,Ligue 2,Matchweek 21,Sat,Home,D,1,1,Clermont Foot,48.0,24625.0,Yannick Cahuzac,3-4-3,4-2-3-1,Bastien Dechepy,Match Report,,2019-2020,Lens
2020-01-31,20:00,Ligue 2,Matchweek 22,Fri,Away,D,0,0,Le Havre,53.0,10438.0,Steven Fortes,3-4-3,3-4-3,Clément Turpin,Match Report,,2019-2020,Lens
2020-02-04,21:05,Ligue 2,Matchweek 23,Tue,Home,W,1,0,Troyes,69.0,23807.0,Steven Fortes,3-4-3,5-3-2,Jérémie Pignard,Match Report,,2019-2020,Lens
2020-02-10,20:45,Ligue 2,Matchweek 24,Mon,Home,D,0,0,Grenoble,57.0,23022.0,Steven Fortes,3-4-3,4-2-3-1,Nicolas Rainville,Match Report,,2019-2020,Lens
2020-02-17,20:45,Ligue 2,Matchweek 25,Mon,Away,L,2,3,Châteauroux,61.0,7048.0,Steven Fortes,3-4-3,4-4-1-1,Willy Delajod,Match Report,,2019-2020,Lens
2020-02-22,15:00,Ligue 2,Matchweek 26,Sat,Home,L,1,4,Caen,52.0,27711.0,Steven Fortes,3-4-3,4-2-3-1,Sylvain Palhies,Match Report,,2019-2020,Lens
2020-03-02,20:45,Ligue 2,Matchweek 27,Mon,Away,W,2,0,Paris FC,43.0,6439.0,Yannick Cahuzac,3-4-1-2,4-3-3,Thierry Bouille,Match Report,,2019-2020,Lens
2020-03-09,20:45,Ligue 2,Matchweek 28,Mon,Home,W,1,0,Orléans,63.0,,Yannick Cahuzac,3-4-1-2,4-2-3-1,Pierre Gaillouste,Match Report,,2019-2020,Lens
2020-03-14,15:00,Ligue 2,Matchweek 29,Sat,Away,,,,Auxerre,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-03-23,20:45,Ligue 2,Matchweek 30,Mon,Home,,,,Nancy,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-04-04,15:00,Ligue 2,Matchweek 31,Sat,Away,,,,Lorient,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-04-10,,Ligue 2,Matchweek 32,Fri,Home,,,,Rodez Aveyron,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-04-17,,Ligue 2,Matchweek 33,Fri,Away,,,,Sochaux,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-04-21,,Ligue 2,Matchweek 34,Tue,Home,,,,Valenciennes,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-04-24,,Ligue 2,Matchweek 35,Fri,Away,,,,Chambly Oise,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-05-01,,Ligue 2,Matchweek 36,Fri,Home,,,,Ajaccio,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-05-08,,Ligue 2,Matchweek 37,Fri,Away,,,,Niort,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
2020-05-15,,Ligue 2,Matchweek 38,Fri,Home,,,,Le Mans,,,,,,,Match Report,Match Cancelled,2019-2020,Lens
