Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-10,20:45,Ligue 1,Matchweek 1,Fri,Home,W,4,0,Toulouse,3.2,0.3,60.0,60756.0,Dimitri Payet,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2018-2019,Marseille
2018-08-19,21:00,Ligue 1,Matchweek 2,Sun,Away,L,1,3,Nîmes,1.2,1.4,61.0,15285.0,Dimitri Payet,4-2-3-1,4-4-2,Benoît Bastien,Match Report,,2018-2019,Marseille
2018-08-26,21:00,Ligue 1,Matchweek 3,Sun,Home,D,2,2,Rennes,0.9,2.0,64.0,53471.0,Dimitri Payet,4-2-3-1,4-1-4-1,Antony Gautier,Match Report,,2018-2019,Marseille
2018-09-02,21:00,Ligue 1,Matchweek 4,Sun,Away,W,3,2,Monaco,1.8,1.4,53.0,14269.0,Dimitri Payet,4-2-3-1,4-1-4-1,Benoît Millot,Match Report,,2018-2019,Marseille
2018-09-16,21:00,Ligue 1,Matchweek 5,Sun,Home,W,4,0,Guingamp,2.1,0.2,61.0,50450.0,Dimitri Payet,4-2-3-1,4-3-3,Amaury Delerue,Match Report,,2018-2019,Marseille
2018-09-20,18:55,Europa Lg,Group stage,Thu,Home,L,1,2,de Eint Frankfurt,2.5,0.6,65.0,,Dimitri Payet,4-2-3-1,4-3-3,Matej Jug,Match Report,,2018-2019,Marseille
2018-09-23,21:00,Ligue 1,Matchweek 6,Sun,Away,L,2,4,Lyon,0.6,1.9,44.0,57287.0,Dimitri Payet,4-2-3-1,4-4-1-1,Clément Turpin,Match Report,,2018-2019,Marseille
2018-09-26,19:00,Ligue 1,Matchweek 7,Wed,Home,W,3,2,Strasbourg,1.4,0.8,53.0,47099.0,Dimitri Payet,4-3-3,4-4-1-1,François Letexier,Match Report,,2018-2019,Marseille
2018-09-30,21:00,Ligue 1,Matchweek 8,Sun,Away,L,0,3,Lille,0.5,2.8,50.0,41623.0,Luiz Gustavo,4-2-3-1,4-2-3-1,Mikael Lesage,Match Report,,2018-2019,Marseille
2018-10-04,22:00,Europa Lg,Group stage,Thu,Away,D,2,2,cy Apollon,0.8,1.2,50.0,3031.0,Dimitri Payet,4-2-3-1,4-2-3-1,Julian Weinberger,Match Report,,2018-2019,Marseille
2018-10-07,17:00,Ligue 1,Matchweek 9,Sun,Home,W,2,0,Caen,1.6,0.7,60.0,55935.0,Dimitri Payet,4-2-3-1,4-2-3-1,Benoît Millot,Match Report,,2018-2019,Marseille
2018-10-21,21:00,Ligue 1,Matchweek 10,Sun,Away,W,1,0,Nice,0.5,0.7,43.0,30754.0,Dimitri Payet,4-3-3,3-4-3,Amaury Delerue,Match Report,,2018-2019,Marseille
2018-10-25,21:00,Europa Lg,Group stage,Thu,Home,L,1,3,it Lazio,0.9,1.8,67.0,31930.0,Dimitri Payet,4-3-3,3-5-2,Ricardo de Burgos,Match Report,,2018-2019,Marseille
2018-10-28,21:00,Ligue 1,Matchweek 11,Sun,Home,L,0,2,Paris S-G,0.6,1.5,47.0,64696.0,Dimitri Payet,4-3-3,3-4-3,Benoît Bastien,Match Report,,2018-2019,Marseille
2018-11-04,21:00,Ligue 1,Matchweek 12,Sun,Away,L,0,3,Montpellier,1.3,1.2,49.0,19683.0,Dimitri Payet,4-3-3,3-4-3,Antony Gautier,Match Report,,2018-2019,Marseille
2018-11-08,18:55,Europa Lg,Group stage,Thu,Away,L,1,2,it Lazio,1.6,0.8,59.0,14705.0,Luiz Gustavo,3-4-1-2,3-5-2,Vladislav Bezborodov,Match Report,,2018-2019,Marseille
2018-11-11,17:00,Ligue 1,Matchweek 13,Sun,Home,W,2,0,Dijon,3.2,0.4,55.0,47430.0,Dimitri Payet,3-4-3,4-3-3,Willy Delajod,Match Report,,2018-2019,Marseille
2018-11-25,21:00,Ligue 1,Matchweek 14,Sun,Away,W,3,1,Amiens,2.1,1.1,58.0,11932.0,Dimitri Payet,3-4-3,4-3-3,Jérôme Miguelgorry,Match Report,,2018-2019,Marseille
2018-11-29,21:00,Europa Lg,Group stage,Thu,Away,L,0,4,de Eint Frankfurt,0.6,3.8,53.0,47000.0,Luiz Gustavo,3-4-3,3-4-1-2,John Beaton,Match Report,,2018-2019,Marseille
2018-12-02,17:00,Ligue 1,Matchweek 15,Sun,Home,D,0,0,Reims,0.8,0.7,72.0,41932.0,Dimitri Payet,4-2-3-1,4-3-3,Nicolas Rainville,Match Report,,2018-2019,Marseille
2018-12-05,19:00,Ligue 1,Matchweek 16,Wed,Away,L,2,3,Nantes,1.3,1.4,55.0,32663.0,Luiz Gustavo,4-3-3,4-3-3,François Letexier,Match Report,,2018-2019,Marseille
2018-12-13,18:55,Europa Lg,Group stage,Thu,Home,L,1,3,cy Apollon,1.3,1.9,44.0,9274.0,Dimitri Payet,4-3-3,3-4-3,Constantin Colțescu,Match Report,,2018-2019,Marseille
