Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-12,20:45,Coppa Italia,Third round,Sat,Home,W,3,2,Frosinone,,,,5729,,,,Piero Giacomelli,Match Report,,2017-2018,Udinese
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Home,L,1,2,Chievo,0.8,0.5,52.0,13000,Cyril Théréau,4-4-2,4-3-1-2,Claudio Gavillucci,Match Report,,2017-2018,Udinese
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,L,2,3,SPAL,1.2,1.5,53.0,11000,Danilo Larangeira,4-4-2,3-5-2,Paolo Valeri,Match Report,,2017-2018,Udinese
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Home,W,1,0,Genoa,1.0,0.6,41.0,2370,Danilo Larangeira,4-4-2,3-4-3,Fabio Maresca,Match Report,,2017-2018,Udinese
2017-09-17,15:00,Serie A,Matchweek 4,Sun,Away,L,1,2,Milan,0.3,2.7,42.0,49473,Danilo Larangeira,4-1-4-1,3-1-4-2,Marco Guida,Match Report,,2017-2018,Udinese
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,L,2,3,Torino,2.4,1.4,49.0,14793,Danilo Larangeira,4-3-3,4-2-3-1,Gianluca Rocchi,Match Report,,2017-2018,Udinese
2017-09-23,15:00,Serie A,Matchweek 6,Sat,Away,L,1,3,Roma,1.4,2.9,40.0,32457,Gabriele Angella,4-4-2,4-3-3,Davide Massa,Match Report,,2017-2018,Udinese
2017-09-30,18:00,Serie A,Matchweek 7,Sat,Home,W,4,0,Sampdoria,3.5,0.6,38.0,17935,Gabriele Angella,4-3-3,4-3-1-2,Michael Fabbri,Match Report,,2017-2018,Udinese
2017-10-15,12:30,Serie A,Matchweek 8,Sun,Away,L,1,2,Fiorentina,0.2,2.5,36.0,25156,Gabriele Angella,4-1-4-1,4-3-3,Massimiliano Irrati,Match Report,,2017-2018,Udinese
2017-10-22,18:00,Serie A,Matchweek 9,Sun,Home,L,2,6,Juventus,1.1,1.7,56.0,21992,Danilo Larangeira,4-4-1-1,4-2-3-1,Daniele Doveri,Match Report,,2017-2018,Udinese
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,W,1,0,Sassuolo,0.7,0.6,33.0,7563,Danilo Larangeira,4-1-4-1,4-3-3,Paolo Tagliavento,Match Report,,2017-2018,Udinese
2017-10-29,15:00,Serie A,Matchweek 11,Sun,Home,W,2,1,Atalanta,1.5,1.1,37.0,9038,Danilo Larangeira,4-3-3,3-4-3,Gianluca Rocchi,Match Report,,2017-2018,Udinese
2017-11-19,15:00,Serie A,Matchweek 13,Sun,Home,L,0,1,Cagliari,0.9,0.9,52.0,3830,Danilo Larangeira,4-4-2,3-5-1-1,Gianluca Manganiello,Match Report,,2017-2018,Udinese
2017-11-26,15:00,Serie A,Matchweek 14,Sun,Home,L,0,1,Napoli,0.4,1.5,34.0,19743,Danilo Larangeira,3-5-1-1,4-3-3,Marco Di Bello,Match Report,,2017-2018,Udinese
2017-11-30,18:00,Coppa Italia,Fourth round,Thu,Home,W,8,3,Perugia,,,,3066,,,,Luigi Nasca,Match Report,,2017-2018,Udinese
2017-12-04,19:00,Serie A,Matchweek 15,Mon,Away,W,3,0,Crotone,1.8,0.4,50.0,8564,Danilo Larangeira,3-5-2,4-4-1-1,Davide Massa,Match Report,,2017-2018,Udinese
2017-12-10,15:00,Serie A,Matchweek 16,Sun,Home,W,2,0,Benevento,0.5,1.6,48.0,11000,Danilo Larangeira,3-5-1-1,3-4-3,Gianluca Aureliano,Match Report,,2017-2018,Udinese
2017-12-16,15:00,Serie A,Matchweek 17,Sat,Away,W,3,1,Inter,2.8,2.3,34.0,52011,Danilo Larangeira,3-5-1-1,4-2-3-1,Maurizio Mariani,Match Report,,2017-2018,Udinese
2017-12-19,21:00,Coppa Italia,Round of 16,Tue,Away,L,0,1,Napoli,,,36.0,15096,,,,Fabrizio Pasqua,Match Report,,2017-2018,Udinese
2017-12-23,15:00,Serie A,Matchweek 18,Sat,Home,W,4,0,Hellas Verona,2.8,0.2,59.0,14000,Danilo Larangeira,3-5-2,4-4-2,Fabio Maresca,Match Report,,2017-2018,Udinese
2017-12-30,15:00,Serie A,Matchweek 19,Sat,Away,W,2,1,Bologna,1.1,1.0,43.0,20954,Danilo Larangeira,3-5-2,4-3-3,Claudio Gavillucci,Match Report,,2017-2018,Udinese
2018-01-05,18:00,Serie A,Matchweek 20,Fri,Away,D,1,1,Chievo,0.5,0.5,44.0,7142,Danilo Larangeira,3-5-2,4-3-1-2,Daniele Chiffi,Match Report,,2017-2018,Udinese
2018-01-21,15:00,Serie A,Matchweek 21,Sun,Home,D,1,1,SPAL,0.4,1.1,48.0,16000,Danilo Larangeira,3-1-4-2,3-5-1-1,Daniele Doveri,Match Report,,2017-2018,Udinese
2018-01-24,18:30,Serie A,Matchweek 12,Wed,Away,L,0,3,Lazio,0.8,1.4,54.0,23000,Danilo Larangeira,3-5-2,3-5-2,Luca Banti,Match Report,,2017-2018,Udinese
2018-01-28,15:00,Serie A,Matchweek 22,Sun,Away,W,1,0,Genoa,0.2,1.9,41.0,18896,Danilo Larangeira,3-5-1-1,3-5-2,Luca Pairetto,Match Report,,2017-2018,Udinese
2018-02-04,15:00,Serie A,Matchweek 23,Sun,Home,D,1,1,Milan,1.3,0.8,48.0,23758,Danilo Larangeira,3-4-3,4-3-3,Gianluca Manganiello,Match Report,,2017-2018,Udinese
2018-02-11,15:00,Serie A,Matchweek 24,Sun,Away,L,0,2,Torino,0.8,0.9,57.0,18740,Valon Behrami,3-5-2,4-3-3,Rosario Abisso,Match Report,,2017-2018,Udinese
2018-02-17,15:00,Serie A,Matchweek 25,Sat,Home,L,0,2,Roma,0.4,1.7,44.0,18753,Danilo Larangeira,3-1-4-2,4-2-3-1,Marco Di Bello,Match Report,,2017-2018,Udinese
2018-02-25,15:00,Serie A,Matchweek 26,Sun,Away,L,1,2,Sampdoria,1.1,1.0,44.0,17767,Danilo Larangeira,3-1-4-2,4-3-1-2,Antonio Damato,Match Report,,2017-2018,Udinese
2018-03-11,15:00,Serie A,Matchweek 28,Sun,Away,L,0,2,Juventus,0.2,1.8,46.0,40300,Valon Behrami,5-3-2,4-2-3-1,Piero Giacomelli,Match Report,,2017-2018,Udinese
