Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-17,20:15,La Liga,Matchweek 1,Fri,Away,D,0,0,Girona,0.0,0.7,33,10368,Javi Moyano,4-2-3-1,4-3-3,Guillermo Cuadra,Match Report,,2018-2019,Valladolid
2018-08-25,22:15,La Liga,Matchweek 2,Sat,Home,L,0,1,Barcelona,0.4,1.0,36,22651,Javi Moyano,4-3-1-2,4-3-3,Ricardo de Burgos,Match Report,,2018-2019,Valladolid
2018-08-31,20:00,La Liga,Matchweek 3,Fri,Away,D,0,0,Getafe,0.9,1.2,46,9817,Javi Moyano,4-2-3-1,4-4-2,Adrián Cordero,Match Report,,2018-2019,Valladolid
2018-09-16,18:30,La Liga,Matchweek 4,Sun,Home,L,0,1,Alavés,1.1,0.8,58,18873,Javi Moyano,4-2-3-1,4-4-2,José Luis Munuera,Match Report,,2018-2019,Valladolid
2018-09-22,16:15,La Liga,Matchweek 5,Sat,Away,D,3,3,Celta Vigo,2.1,1.9,53,16552,Javi Moyano,4-1-4-1,4-4-2,Eduardo Prieto,Match Report,,2018-2019,Valladolid
2018-09-27,20:00,La Liga,Matchweek 6,Thu,Home,W,2,1,Levante,1.0,0.8,64,16440,Javi Moyano,4-4-2,4-4-2,David Medié,Match Report,,2018-2019,Valladolid
2018-09-30,16:15,La Liga,Matchweek 7,Sun,Away,W,1,0,Villarreal,0.8,2.8,38,15602,Javi Moyano,4-4-2,4-4-2,Ignacio Iglesias,Match Report,,2018-2019,Valladolid
2018-10-07,12:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Huesca,0.8,0.6,43,17300,Javi Moyano,4-4-2,4-1-4-1,Antonio Matéu Lahoz,Match Report,,2018-2019,Valladolid
2018-10-21,20:45,La Liga,Matchweek 9,Sun,Away,W,1,0,Betis,0.4,0.9,38,42581,Javi Moyano,4-4-2,3-4-3,Alberola Rojas,Match Report,,2018-2019,Valladolid
2018-10-26,21:00,La Liga,Matchweek 10,Fri,Home,D,1,1,Espanyol,1.1,0.5,55,18231,Javi Moyano,4-4-2,4-3-3,Adrián Cordero,Match Report,,2018-2019,Valladolid
2018-10-31,20:30,Copa del Rey,Round of 32,Wed,Away,W,2,1,Mallorca,,,59,3121,Javi Moyano,4-4-2,4-4-2,David Medié,Match Report,Leg 1 of 2,2018-2019,Valladolid
2018-11-03,16:15,La Liga,Matchweek 11,Sat,Away,L,0,2,Real Madrid,0.9,2.2,42,68050,Javi Moyano,4-4-2,4-3-3,Jesús Gil,Match Report,,2018-2019,Valladolid
2018-11-10,13:00,La Liga,Matchweek 12,Sat,Home,D,0,0,Eibar,0.5,1.1,51,16038,Javi Moyano,4-2-3-1,4-2-3-1,Guillermo Cuadra,Match Report,,2018-2019,Valladolid
2018-11-25,16:15,La Liga,Matchweek 13,Sun,Away,L,0,1,Sevilla,0.7,1.3,51,34064,Borja Fernández,4-3-3,3-4-1-2,Carlos del Cerro,Match Report,,2018-2019,Valladolid
2018-12-01,16:15,La Liga,Matchweek 14,Sat,Home,L,2,4,Leganés,1.7,1.7,67,16783,Míchel,4-2-3-1,5-3-2,David Medié,Match Report,,2018-2019,Valladolid
2018-12-05,21:30,Copa del Rey,Round of 32,Wed,Home,W,2,1,Mallorca,,,62,9813,Borja Fernández,4-4-1-1,4-4-2,Adrián Cordero,Match Report,Leg 2 of 2; Valladolid won,2018-2019,Valladolid
2018-12-09,18:30,La Liga,Matchweek 15,Sun,Away,W,2,1,Real Sociedad,1.0,2.4,32,23260,Míchel,4-4-2,4-2-3-1,Ignacio Iglesias,Match Report,,2018-2019,Valladolid
2018-12-15,16:15,La Liga,Matchweek 16,Sat,Home,L,2,3,Atlético Madrid,0.8,1.9,56,22585,Míchel,4-4-1-1,4-4-2,Alberto Undiano,Match Report,,2018-2019,Valladolid
2018-12-22,20:45,La Liga,Matchweek 17,Sat,Away,D,1,1,Athletic Club,0.6,1.1,57,42633,Javi Moyano,4-4-2,4-2-3-1,José Sánchez,Match Report,,2018-2019,Valladolid
2019-01-05,13:00,La Liga,Matchweek 18,Sat,Home,L,0,1,Rayo Vallecano,1.8,1.0,59,17261,Javi Moyano,4-4-2,5-4-1,Adrián Cordero,Match Report,,2018-2019,Valladolid
2019-01-09,20:30,Copa del Rey,Round of 16,Wed,Away,L,0,1,Getafe,,,37,6007,Javi Moyano,4-4-2,4-2-3-1,Mario Melero,Match Report,Leg 1 of 2,2018-2019,Valladolid
2019-01-12,16:15,La Liga,Matchweek 19,Sat,Away,D,1,1,Valencia,0.2,3.5,37,36912,Javi Moyano,4-4-2,4-4-2,Ignacio Iglesias,Match Report,,2018-2019,Valladolid
2019-01-15,19:30,Copa del Rey,Round of 16,Tue,Home,D,1,1,Getafe,,,64,11183,Nacho,4-2-3-1,4-4-2,Alberola Rojas,Match Report,Leg 2 of 2; Getafe won,2018-2019,Valladolid
2019-01-20,18:30,La Liga,Matchweek 20,Sun,Away,L,0,2,Levante,1.5,1.5,51,19107,Javi Moyano,3-4-1-2,3-1-4-2,Santiago Jaime,Match Report,,2018-2019,Valladolid
2019-01-27,12:00,La Liga,Matchweek 21,Sun,Home,W,2,1,Celta Vigo,1.6,1.0,45,18416,Míchel,4-4-2,4-2-3-1,José Sánchez,Match Report,,2018-2019,Valladolid
2019-02-01,21:00,La Liga,Matchweek 22,Fri,Away,L,0,4,Huesca,0.5,1.9,57,6052,Borja Fernández,4-4-2,5-3-2,José Luis Munuera,Match Report,,2018-2019,Valladolid
2019-02-08,21:00,La Liga,Matchweek 23,Fri,Home,D,0,0,Villarreal,0.6,1.2,49,16842,Javi Moyano,4-4-2,3-1-4-2,Alejandro Hernández,Match Report,,2018-2019,Valladolid
2019-02-16,20:45,La Liga,Matchweek 24,Sat,Away,L,0,1,Barcelona,0.4,3.7,39,67435,Míchel,3-4-1-2,4-3-3,Juan Martínez,Match Report,,2018-2019,Valladolid
2019-02-24,18:30,La Liga,Matchweek 25,Sun,Home,L,0,2,Betis,0.6,0.8,49,20125,Míchel,4-4-2,3-4-3,Pablo González,Match Report,,2018-2019,Valladolid
2019-03-02,13:00,La Liga,Matchweek 26,Sat,Away,L,1,3,Espanyol,1.5,2.6,46,20467,Borja Fernández,3-4-1-2,4-3-3,Adrián Cordero,Match Report,,2018-2019,Valladolid
2019-03-10,20:45,La Liga,Matchweek 27,Sun,Home,L,1,4,Real Madrid,2.2,2.8,39,21914,Míchel,4-4-1-1,4-3-3,Jesús Gil,Match Report,,2018-2019,Valladolid
2019-03-17,12:00,La Liga,Matchweek 28,Sun,Away,W,2,1,Eibar,2.4,2.1,38,4508,Javi Moyano,4-4-1-1,4-2-2-2,David Medié,Match Report,,2018-2019,Valladolid
2019-03-31,18:30,La Liga,Matchweek 29,Sun,Home,D,1,1,Real Sociedad,2.5,0.9,41,18775,Javi Moyano,4-4-2,4-3-3,Alberola Rojas,Match Report,,2018-2019,Valladolid
2019-04-04,20:30,La Liga,Matchweek 30,Thu,Away,L,0,1,Leganés,0.8,1.7,44,10185,Míchel,3-4-3,3-5-2,Guillermo Cuadra,Match Report,,2018-2019,Valladolid
2019-04-07,16:15,La Liga,Matchweek 31,Sun,Home,L,0,2,Sevilla,1.4,2.1,39,17989,Javi Moyano,4-2-3-1,4-4-1-1,José Sánchez,Match Report,,2018-2019,Valladolid
2019-04-14,12:00,La Liga,Matchweek 32,Sun,Home,D,2,2,Getafe,1.5,1.6,59,16909,Javi Moyano,4-4-2,4-4-2,José Luis Munuera,Match Report,,2018-2019,Valladolid
2019-04-19,21:00,La Liga,Matchweek 33,Fri,Away,D,2,2,Alavés,2.0,1.3,54,13568,Borja Fernández,4-4-2,4-4-2,Javier Estrada,Match Report,,2018-2019,Valladolid
2019-04-23,20:30,La Liga,Matchweek 34,Tue,Home,W,1,0,Girona,0.9,0.6,51,19106,Javi Moyano,4-4-2,3-4-3,Juan Martínez,Match Report,,2018-2019,Valladolid
2019-04-27,16:15,La Liga,Matchweek 35,Sat,Away,L,0,1,Atlético Madrid,0.7,0.7,42,53123,Javi Moyano,4-4-2,4-4-2,Mario Melero,Match Report,,2018-2019,Valladolid
2019-05-05,18:30,La Liga,Matchweek 36,Sun,Home,W,1,0,Athletic Club,0.8,1.6,41,21151,Javi Moyano,4-4-2,4-2-3-1,Antonio Matéu Lahoz,Match Report,,2018-2019,Valladolid
2019-05-12,18:30,La Liga,Matchweek 37,Sun,Away,W,2,1,Rayo Vallecano,1.4,1.9,31,10040,Javi Moyano,4-4-2,4-2-3-1,José Sánchez,Match Report,,2018-2019,Valladolid
2019-05-18,16:15,La Liga,Matchweek 38,Sat,Home,L,0,2,Valencia,0.8,1.5,49,23455,Borja Fernández,4-2-3-1,4-4-2,Ricardo de Burgos,Match Report,,2018-2019,Valladolid
