Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-04-01,19:00,La Liga 2,Matchweek 32,Thu,Home,W,1,0,Leganés,42.0,,Manolo Reina,4-2-3-1,5-3-2,Eduardo Prieto,Match Report,,2020-2021,Mallorca
2021-04-04,19:30,La Liga 2,Matchweek 33,Sun,Away,D,1,1,Las Palmas,42.0,,Manolo Reina,4-4-2,4-2-3-1,Jon González,Match Report,,2020-2021,Mallorca
2021-04-11,18:15,La Liga 2,Matchweek 34,Sun,Home,W,2,0,Lugo,50.0,,Manolo Reina,4-4-2,4-4-2,Daniel Ocón,Match Report,,2020-2021,Mallorca
2021-04-17,16:00,La Liga 2,Matchweek 35,Sat,Away,L,0,1,Castellón,69.0,,Manolo Reina,4-2-3-1,4-4-2,Luis Milla,Match Report,,2020-2021,Mallorca
2021-04-26,21:00,La Liga 2,Matchweek 36,Mon,Away,L,0,1,Sabadell,71.0,,Manolo Reina,4-2-3-1,5-3-2,Iosu Galech,Match Report,,2020-2021,Mallorca
2021-05-01,18:15,La Liga 2,Matchweek 37,Sat,Home,W,2,1,CD Mirandés,39.0,,Manolo Reina,4-4-2,4-3-3,José López,Match Report,,2020-2021,Mallorca
2021-05-08,21:00,La Liga 2,Matchweek 38,Sat,Away,D,1,1,Málaga,63.0,,Manolo Reina,4-4-2,5-4-1,Francisco Hernández,Match Report,,2020-2021,Mallorca
2021-05-16,20:45,La Liga 2,Matchweek 39,Sun,Home,W,2,0,Alcorcón,42.0,3452.0,Manolo Reina,4-2-3-1,4-2-3-1,Dámaso Arcediano,Match Report,,2020-2021,Mallorca
2021-05-19,20:30,La Liga 2,Matchweek 40,Wed,Away,W,1,0,Tenerife,51.0,,Joan Sastre Vanrell,4-2-3-1,4-4-2,Rubén Ávalos,Match Report,,2020-2021,Mallorca
2021-05-23,18:15,La Liga 2,Matchweek 41,Sun,Home,W,2,1,Zaragoza,59.0,2924.0,Miquel Parera,4-2-3-1,4-2-3-1,David Gálvez,Match Report,,2020-2021,Mallorca
2021-05-30,21:00,La Liga 2,Matchweek 42,Sun,Away,D,2,2,Ponferradina,64.0,,Antonio Raillo,4-2-3-1,4-4-2,Álvaro Moreno,Match Report,,2020-2021,Mallorca
