Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-20,18:30,DFB-Pokal,First round,Mon,Away,D,2 (5),2 (3),Energie Cottbus,,,68,15245,Mike Frantz,4-4-2◆,4-1-4-1,Harm Osmers,Match Report,Freiburg won on penalty kicks following extra time,2018-2019,Freiburg
2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Home,L,0,2,Eint Frankfurt,1.7,0.8,53,24000,Mike Frantz,4-1-3-2,4-2-3-1,Manuel Gräfe,Match Report,,2018-2019,Freiburg
2018-09-01,15:30,Bundesliga,Matchweek 2,Sat,Away,L,1,3,Hoffenheim,1.2,3.7,41,28619,Mike Frantz,4-2-3-1,3-5-2,Robert Hartmann,Match Report,,2018-2019,Freiburg
2018-09-16,18:00,Bundesliga,Matchweek 3,Sun,Home,D,3,3,Stuttgart,1.2,1.6,43,24000,Mike Frantz,4-2-2-2,4-4-2,Deniz Aytekin,Match Report,,2018-2019,Freiburg
2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Away,W,3,1,Wolfsburg,2.1,1.0,28,23011,Mike Frantz,4-4-2,4-3-3,Sascha Stegemann,Match Report,,2018-2019,Freiburg
2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Home,W,1,0,Schalke 04,1.4,1.1,43,24000,Nils Petersen,4-4-2,4-2-3-1,Frank Willenborg,Match Report,,2018-2019,Freiburg
2018-09-30,18:00,Bundesliga,Matchweek 6,Sun,Away,L,1,4,Augsburg,1.9,3.6,50,26488,Mike Frantz,4-4-1-1,4-2-3-1,Robert Kampka,Match Report,,2018-2019,Freiburg
2018-10-07,13:30,Bundesliga,Matchweek 7,Sun,Home,D,0,0,Leverkusen,0.5,0.7,43,23800,Mike Frantz,4-1-4-1,4-2-3-1,Bastian Dankert,Match Report,,2018-2019,Freiburg
2018-10-21,15:30,Bundesliga,Matchweek 8,Sun,Away,D,1,1,Hertha BSC,0.5,0.9,39,53716,Christian Günter,4-1-4-1,4-2-3-1,Benjamin Cortus,Match Report,,2018-2019,Freiburg
2018-10-26,20:30,Bundesliga,Matchweek 9,Fri,Home,W,3,1,Gladbach,1.4,1.2,41,24000,Mike Frantz,4-4-2,4-3-3,Robert Hartmann,Match Report,,2018-2019,Freiburg
2018-10-31,20:45,DFB-Pokal,Second round,Wed,Away,L,1,2,Holstein Kiel,,,52,9361,Mike Frantz,4-4-2,4-4-2,Sören Storks,Match Report,,2018-2019,Freiburg
2018-11-03,15:30,Bundesliga,Matchweek 10,Sat,Away,D,1,1,Bayern Munich,0.6,1.7,29,75000,Mike Frantz,4-4-2,4-1-4-1,Felix Zwayer,Match Report,,2018-2019,Freiburg
2018-11-10,15:30,Bundesliga,Matchweek 11,Sat,Home,L,1,3,Mainz 05,1.9,0.8,58,24000,Mike Frantz,4-4-2,4-1-2-1-2,Sascha Stegemann,Match Report,,2018-2019,Freiburg
