Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-02-22,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Burnley,1.8,3.2,58,18227.0,Simon Francis,4-3-3,4-4-2,Mike Dean,Match Report,,2019-2020,Bournemouth
2020-02-29,15:00,Premier League,Matchweek 28,Sat,Home,D,2,2,Chelsea,1.4,1.9,27,10667.0,Steve Cook,4-3-3,3-4-3,Andre Marriner,Match Report,,2019-2020,Bournemouth
2020-03-07,12:30,Premier League,Matchweek 29,Sat,Away,L,1,2,Liverpool,1.4,1.8,26,53323.0,Steve Cook,4-1-4-1,4-3-3,Paul Tierney,Match Report,,2019-2020,Bournemouth
2020-06-20,19:45,Premier League,Matchweek 30,Sat,Home,L,0,2,Crystal Palace,0.5,0.8,58,,Steve Cook,4-1-4-1,4-3-3,Stuart Attwell,Match Report,,2019-2020,Bournemouth
2020-06-24,18:00,Premier League,Matchweek 31,Wed,Away,L,0,1,Wolves,0.1,1.7,46,,Steve Cook,4-5-1,3-4-3,Michael Oliver,Match Report,,2019-2020,Bournemouth
2020-07-01,18:00,Premier League,Matchweek 32,Wed,Home,L,1,4,Newcastle Utd,1.6,1.8,55,,Steve Cook,4-4-2,4-2-3-1,Kevin Friend,Match Report,,2019-2020,Bournemouth
2020-07-04,15:00,Premier League,Matchweek 33,Sat,Away,L,2,5,Manchester Utd,1.8,2.5,32,,Nathan Aké,4-4-2,4-2-3-1,Mike Dean,Match Report,,2019-2020,Bournemouth
2020-07-09,18:00,Premier League,Matchweek 34,Thu,Home,D,0,0,Tottenham,1.4,0.5,37,,Nathan Aké,4-4-2,4-3-3,Paul Tierney,Match Report,,2019-2020,Bournemouth
2020-07-12,19:00,Premier League,Matchweek 35,Sun,Home,W,4,1,Leicester City,2.5,1.5,44,,Nathan Aké,4-4-2,3-4-1-2,Stuart Attwell,Match Report,,2019-2020,Bournemouth
2020-07-15,18:00,Premier League,Matchweek 36,Wed,Away,L,1,2,Manchester City,1.6,0.7,29,,Steve Cook,4-1-4-1,4-2-3-1,Lee Mason,Match Report,,2019-2020,Bournemouth
2020-07-19,14:00,Premier League,Matchweek 37,Sun,Home,L,0,2,Southampton,0.5,2.5,44,,Steve Cook,4-4-2,4-4-2,Craig Pawson,Match Report,,2019-2020,Bournemouth
2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,3,1,Everton,1.5,1.7,31,,Steve Cook,4-4-2,4-2-3-1,Chris Kavanagh,Match Report,,2019-2020,Bournemouth
