Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,15:00,Premier League,Matchweek 1,Sat,Away,W,3,0,Watford,0.8,0.7,51,20245.0,Lewis Dunk,3-4-3,4-2-2-2,Craig Pawson,Match Report,,2019-2020,Brighton
2019-08-17,15:00,Premier League,Matchweek 2,Sat,Home,D,1,1,West Ham,2.0,0.8,57,30459.0,Lewis Dunk,3-4-3,4-1-4-1,Anthony Taylor,Match Report,,2019-2020,Brighton
2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,0,2,Southampton,0.8,1.7,51,30019.0,Lewis Dunk,3-4-3,4-2-2-2,Kevin Friend,Match Report,,2019-2020,Brighton
2019-08-27,19:45,EFL Cup,Second round,Tue,Away,W,2,1,Bristol Rovers,,,68,5864.0,Glenn Murray,3-4-3,5-3-2,Matt Donohue,Match Report,,2019-2020,Brighton
2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,L,0,4,Manchester City,0.9,1.9,47,54386.0,Lewis Dunk,3-4-3,4-3-3,Jonathan Moss,Match Report,,2019-2020,Brighton
2019-09-14,15:00,Premier League,Matchweek 5,Sat,Home,D,1,1,Burnley,1.4,0.4,62,29398.0,Lewis Dunk,3-4-3,4-4-2,Michael Oliver,Match Report,,2019-2020,Brighton
2019-09-21,17:30,Premier League,Matchweek 6,Sat,Away,D,0,0,Newcastle Utd,1.4,0.9,71,43316.0,Lewis Dunk,3-4-3,5-4-1,Martin Atkinson,Match Report,,2019-2020,Brighton
2019-09-25,19:45,EFL Cup,Third round,Wed,Home,L,1,3,Aston Villa,,,30,14982.0,Shane Duffy,3-4-3,4-3-3,Graham Scott,Match Report,,2019-2020,Brighton
2019-09-28,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Chelsea,0.6,3.7,47,40683.0,Lewis Dunk,3-5-1-1,4-3-3,Chris Kavanagh,Match Report,,2019-2020,Brighton
2019-10-05,12:30,Premier League,Matchweek 8,Sat,Home,W,3,0,Tottenham,2.4,0.4,48,30610.0,Lewis Dunk,4-4-2,4-2-3-1,Jonathan Moss,Match Report,,2019-2020,Brighton
