Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-18,20:30,Serie A,Matchweek 1,Sat,Away,W,2,1,Lazio,1.4,1.0,65.0,32000,Marek Hamšík,4-3-3,3-5-2,Luca Banti,Match Report,,2018-2019,Napoli
2018-08-25,20:30,Serie A,Matchweek 2,Sat,Home,W,3,2,Milan,1.4,0.7,50.0,34474,Marek Hamšík,4-3-3,4-3-3,Paolo Valeri,Match Report,,2018-2019,Napoli
2018-09-02,20:30,Serie A,Matchweek 3,Sun,Away,L,0,3,Sampdoria,1.2,0.8,52.0,19835,Lorenzo Insigne,4-3-3,4-3-1-2,Davide Massa,Match Report,,2018-2019,Napoli
2018-09-15,18:00,Serie A,Matchweek 4,Sat,Home,W,1,0,Fiorentina,1.4,0.3,57.0,20131,Marek Hamšík,4-3-3,4-3-3,Michael Fabbri,Match Report,,2018-2019,Napoli
2018-09-18,21:00,Champions Lg,Group stage,Tue,Away,D,0,0,rs Red Star,1.6,0.2,73.0,49112,Lorenzo Insigne,4-4-1-1,4-2-3-1,Tomasz Musiał,Match Report,,2018-2019,Napoli
2018-09-23,12:30,Serie A,Matchweek 5,Sun,Away,W,3,1,Torino,2.0,1.2,53.0,22655,Marek Hamšík,4-2-3-1,3-5-2,Massimiliano Irrati,Match Report,,2018-2019,Napoli
2018-09-26,21:00,Serie A,Matchweek 6,Wed,Home,W,3,0,Parma,2.6,0.1,66.0,29354,Lorenzo Insigne,4-4-2,4-3-3,Daniele Doveri,Match Report,,2018-2019,Napoli
2018-09-29,18:00,Serie A,Matchweek 7,Sat,Away,L,1,3,Juventus,1.5,2.8,49.0,39252,Marek Hamšík,4-4-2,4-3-1-2,Luca Banti,Match Report,,2018-2019,Napoli
2018-10-03,21:00,Champions Lg,Group stage,Wed,Home,W,1,0,eng Liverpool,1.9,0.1,57.0,37057,Marek Hamšík,4-4-2,4-3-3,Sándor Andó-Szabó,Match Report,,2018-2019,Napoli
2018-10-07,18:00,Serie A,Matchweek 8,Sun,Home,W,2,0,Sassuolo,1.5,1.0,45.0,29647,Raúl Albiol,4-3-3,3-4-3,Marco Di Bello,Match Report,,2018-2019,Napoli
2018-10-20,20:30,Serie A,Matchweek 9,Sat,Away,W,3,0,Udinese,1.8,2.0,60.0,21449,José Callejón,4-4-2,3-5-2,Maurizio Mariani,Match Report,,2018-2019,Napoli
2018-10-24,21:00,Champions Lg,Group stage,Wed,Away,D,2,2,fr Paris S-G,1.7,1.1,47.0,46274,Marek Hamšík,4-4-2,4-2-3-1,Tobias Stieler,Match Report,,2018-2019,Napoli
