Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-12,21:00,Coppa Italia,Third round,Sun,Home,W,2,0,Padova,,,,12742.0,,,,Michael Fabbri,Match Report,,2018-2019,Bologna
2018-08-19,20:30,Serie A,Matchweek 1,Sun,Home,L,0,1,SPAL,1.0,0.6,41.0,21158.0,Blerim Džemaili,3-5-2,3-5-2,Piero Giacomelli,Match Report,,2018-2019,Bologna
2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,D,0,0,Frosinone,0.9,1.7,49.0,,Blerim Džemaili,3-1-4-2,5-3-2,Gianluca Manganiello,Match Report,,2018-2019,Bologna
2018-09-01,18:00,Serie A,Matchweek 3,Sat,Home,L,0,3,Inter,0.5,1.9,27.0,26082.0,Blerim Džemaili,3-5-2,4-2-3-1,Marco Di Bello,Match Report,,2018-2019,Bologna
2018-09-16,15:00,Serie A,Matchweek 4,Sun,Away,L,0,1,Genoa,0.8,0.7,49.0,20032.0,Blerim Džemaili,3-1-4-2,3-4-1-2,Luca Banti,Match Report,,2018-2019,Bologna
2018-09-23,15:00,Serie A,Matchweek 5,Sun,Home,W,2,0,Roma,0.9,2.9,28.0,20067.0,Blerim Džemaili,3-5-2,4-3-3,Davide Massa,Match Report,,2018-2019,Bologna
2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,L,0,2,Juventus,0.3,1.1,24.0,38472.0,Blerim Džemaili,3-5-1-1,3-5-1-1,Maurizio Mariani,Match Report,,2018-2019,Bologna
2018-09-30,12:30,Serie A,Matchweek 7,Sun,Home,W,2,1,Udinese,1.6,1.0,46.0,19039.0,Blerim Džemaili,3-5-2,4-1-4-1,Gianluca Manganiello,Match Report,,2018-2019,Bologna
2018-10-06,15:00,Serie A,Matchweek 8,Sat,Away,L,0,2,Cagliari,0.4,1.7,48.0,15019.0,Blerim Džemaili,3-1-4-2,4-3-1-2,Fabrizio Pasqua,Match Report,,2018-2019,Bologna
2018-10-21,15:00,Serie A,Matchweek 9,Sun,Home,D,2,2,Torino,1.5,0.9,48.0,23245.0,Andrea Poli,3-4-1-2,3-4-3,Luca Banti,Match Report,,2018-2019,Bologna
2018-10-28,12:30,Serie A,Matchweek 10,Sun,Away,D,2,2,Sassuolo,1.3,2.2,26.0,12647.0,Andrea Poli,4-3-3,3-4-3,Daniele Doveri,Match Report,,2018-2019,Bologna
2018-11-04,18:00,Serie A,Matchweek 11,Sun,Home,L,1,2,Atalanta,1.9,1.7,34.0,19038.0,Blerim Džemaili,3-1-4-2,3-4-3,Federico La Penna,Match Report,,2018-2019,Bologna
2018-11-11,15:00,Serie A,Matchweek 12,Sun,Away,D,2,2,Chievo,1.6,2.2,50.0,9500.0,Blerim Džemaili,3-1-4-2,3-1-4-2,Daniele Orsato,Match Report,,2018-2019,Bologna
2018-11-25,15:00,Serie A,Matchweek 13,Sun,Home,D,0,0,Fiorentina,0.5,1.3,43.0,21241.0,Andrea Poli,4-3-3,4-3-3,Marco Di Bello,Match Report,,2018-2019,Bologna
2018-12-01,20:30,Serie A,Matchweek 14,Sat,Away,L,1,4,Sampdoria,1.2,1.3,55.0,17844.0,Andrea Poli,3-5-2,4-3-1-2,Rosario Abisso,Match Report,,2018-2019,Bologna
2018-12-04,18:00,Coppa Italia,Fourth round,Tue,Home,W,3,0,Crotone,,,,30175.0,,,,Juan Sacchi,Match Report,,2018-2019,Bologna
2018-12-09,15:00,Serie A,Matchweek 15,Sun,Away,L,1,2,Empoli,2.4,2.0,58.0,8379.0,Andrea Poli,3-5-2,5-3-2,Paolo Valeri,Match Report,,2018-2019,Bologna
2018-12-18,20:30,Serie A,Matchweek 16,Tue,Home,D,0,0,Milan,0.4,0.6,29.0,22214.0,Andrea Poli,3-5-2,4-4-2,Fabio Maresca,Match Report,,2018-2019,Bologna
2018-12-22,18:00,Serie A,Matchweek 17,Sat,Away,D,0,0,Parma,0.3,0.8,38.0,15058.0,Blerim Džemaili,3-5-2,4-3-3,Rosario Abisso,Match Report,,2018-2019,Bologna
2018-12-26,15:00,Serie A,Matchweek 18,Wed,Home,L,0,2,Lazio,0.2,1.1,39.0,19230.0,Andrea Poli,3-5-2,3-5-2,Luca Pairetto,Match Report,,2018-2019,Bologna
2018-12-29,18:00,Serie A,Matchweek 19,Sat,Away,L,2,3,Napoli,0.7,2.0,36.0,46585.0,Andrea Poli,3-5-2,4-4-2,Giampaolo Calvarese,Match Report,,2018-2019,Bologna
2019-01-12,20:45,Coppa Italia,Round of 16,Sat,Home,L,0,2,Juventus,,,,15469.0,,,,Federico La Penna,Match Report,,2018-2019,Bologna
2019-01-20,15:00,Serie A,Matchweek 20,Sun,Away,D,1,1,SPAL,1.0,1.5,47.0,14524.0,Andrea Poli,4-3-3,3-5-2,Michael Fabbri,Match Report,,2018-2019,Bologna
2019-01-27,15:00,Serie A,Matchweek 21,Sun,Home,L,0,4,Frosinone,0.8,1.4,50.0,16076.0,Andrea Poli,4-3-3,3-5-2,Luca Banti,Match Report,,2018-2019,Bologna
2019-02-03,18:00,Serie A,Matchweek 22,Sun,Away,W,1,0,Inter,0.7,1.2,39.0,51566.0,Andrea Poli,4-4-1-1,4-2-3-1,Fabrizio Pasqua,Match Report,,2018-2019,Bologna
2019-02-10,12:30,Serie A,Matchweek 23,Sun,Home,D,1,1,Genoa,1.1,1.2,61.0,17385.0,Andrea Poli,4-3-3,4-5-1,Gianluca Rocchi,Match Report,,2018-2019,Bologna
2019-02-18,20:30,Serie A,Matchweek 24,Mon,Away,L,1,2,Roma,2.0,1.6,49.0,31572.0,Andrea Poli,4-3-3,4-3-3,Marco Di Bello,Match Report,,2018-2019,Bologna
2019-02-24,15:00,Serie A,Matchweek 25,Sun,Home,L,0,1,Juventus,1.2,0.6,50.0,28934.0,Andrea Poli,4-2-3-1,4-3-3,Giampaolo Calvarese,Match Report,,2018-2019,Bologna
2019-03-03,15:00,Serie A,Matchweek 26,Sun,Away,L,1,2,Udinese,1.6,1.5,64.0,18349.0,Blerim Džemaili,4-2-3-1,3-5-2,Davide Massa,Match Report,,2018-2019,Bologna
2019-03-10,12:30,Serie A,Matchweek 27,Sun,Home,W,2,0,Cagliari,3.3,0.8,46.0,20557.0,Blerim Džemaili,4-2-3-1,4-3-1-2,Massimiliano Irrati,Match Report,,2018-2019,Bologna
2019-03-16,20:30,Serie A,Matchweek 28,Sat,Away,W,3,2,Torino,2.0,1.5,46.0,24863.0,Blerim Džemaili,4-2-3-1,3-5-2,Maurizio Mariani,Match Report,,2018-2019,Bologna
2019-03-31,18:00,Serie A,Matchweek 29,Sun,Home,W,2,1,Sassuolo,1.7,0.7,45.0,23551.0,Blerim Džemaili,4-2-3-1,4-3-3,Marco Guida,Match Report,,2018-2019,Bologna
2019-04-04,21:00,Serie A,Matchweek 30,Thu,Away,L,1,4,Atalanta,0.7,1.4,49.0,18441.0,Giancarlo González,4-3-3,3-4-1-2,Gianluca Rocchi,Match Report,,2018-2019,Bologna
