Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-25,20:45,Serie A,Matchweek 1,Sun,Home,D,3.0,3.0,Genoa,2.5,1.3,53.0,38779.0,Alessandro Florenzi,4-2-3-1,3-1-4-2,Giampaolo Calvarese,Match Report,,2019-2020,Roma
2019-09-01,18:00,Serie A,Matchweek 2,Sun,Away,D,1.0,1.0,Lazio,1.3,2.2,50.0,52000.0,Alessandro Florenzi,4-2-3-1,3-5-2,Marco Guida,Match Report,,2019-2020,Roma
2019-09-15,18:00,Serie A,Matchweek 3,Sun,Home,W,4.0,2.0,Sassuolo,2.6,1.3,48.0,34407.0,Alessandro Florenzi,4-2-3-1,3-4-3,Daniele Chiffi,Match Report,,2019-2020,Roma
2019-09-19,21:00,Europa Lg,Group stage,Thu,Home,W,4.0,0.0,tr Başakşehir,3.2,0.6,58.0,21348.0,Edin Džeko,4-2-3-1,4-3-3,Javier Estrada,Match Report,,2019-2020,Roma
2019-09-22,15:00,Serie A,Matchweek 4,Sun,Away,W,2.0,1.0,Bologna,1.5,1.3,60.0,25513.0,Alessandro Florenzi,4-2-3-1,4-2-3-1,Luca Pairetto,Match Report,,2019-2020,Roma
2019-09-25,19:00,Serie A,Matchweek 5,Wed,Home,L,0.0,2.0,Atalanta,1.8,1.8,47.0,31832.0,Alessandro Florenzi,4-2-3-1,3-4-1-2,Massimiliano Irrati,Match Report,,2019-2020,Roma
2019-09-29,15:00,Serie A,Matchweek 6,Sun,Away,W,1.0,0.0,Lecce,2.1,0.7,59.0,26044.0,Alessandro Florenzi,4-2-3-1,4-3-1-2,Rosario Abisso,Match Report,,2019-2020,Roma
2019-10-03,18:55,Europa Lg,Group stage,Thu,Away,D,1.0,1.0,at Wolfsberger AC,1.4,0.7,64.0,11169.0,Federico Fazio,4-2-3-1,4-3-1-2,Tiago Martins,Match Report,,2019-2020,Roma
2019-10-06,15:00,Serie A,Matchweek 7,Sun,Home,D,1.0,1.0,Cagliari,1.7,1.1,66.0,34385.0,Edin Džeko,4-2-3-1,4-3-1-2,Davide Massa,Match Report,,2019-2020,Roma
2019-10-20,15:00,Serie A,Matchweek 8,Sun,Away,D,0.0,0.0,Sampdoria,0.5,0.6,64.0,20211.0,Alessandro Florenzi,4-2-3-1,4-4-2,Fabio Maresca,Match Report,,2019-2020,Roma
2019-10-24,18:55,Europa Lg,Group stage,Thu,Home,D,1.0,1.0,de Gladbach,1.4,2.5,44.0,29037.0,Edin Džeko,4-1-4-1,4-2-3-1,William Collum,Match Report,,2019-2020,Roma
2019-10-27,18:00,Serie A,Matchweek 9,Sun,Home,W,2.0,1.0,Milan,1.1,0.6,42.0,44333.0,Edin Džeko,4-1-4-1,4-3-3,Daniele Orsato,Match Report,,2019-2020,Roma
2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,W,4.0,0.0,Udinese,3.2,0.7,45.0,23854.0,Edin Džeko,4-2-3-1,3-5-2,Massimiliano Irrati,Match Report,,2019-2020,Roma
2019-11-02,15:00,Serie A,Matchweek 11,Sat,Home,W,2.0,1.0,Napoli,2.2,1.7,44.0,34502.0,Edin Džeko,4-2-3-1,4-4-2,Gianluca Rocchi,Match Report,,2019-2020,Roma
2019-11-07,21:00,Europa Lg,Group stage,Thu,Away,L,1.0,2.0,de Gladbach,1.1,1.2,41.0,44500.0,Edin Džeko,4-2-3-1,3-5-2,Jesús Gil,Match Report,,2019-2020,Roma
2019-11-10,18:00,Serie A,Matchweek 12,Sun,Away,L,0.0,2.0,Parma,0.8,0.9,62.0,18532.0,Edin Džeko,4-2-3-1,4-3-3,Michael Fabbri,Match Report,,2019-2020,Roma
2019-11-24,15:00,Serie A,Matchweek 13,Sun,Home,W,3.0,0.0,Brescia,2.2,0.4,59.0,33695.0,Alessandro Florenzi,4-2-3-1,4-3-1-2,Marco Di Bello,Match Report,,2019-2020,Roma
2019-11-28,20:55,Europa Lg,Group stage,Thu,Away,W,3.0,0.0,tr Başakşehir,3.3,0.5,55.0,12879.0,Edin Džeko,4-2-3-1,4-1-4-1,Ovidiu Hațegan,Match Report,,2019-2020,Roma
2019-12-01,20:45,Serie A,Matchweek 14,Sun,Away,W,3.0,1.0,Hellas Verona,1.6,1.0,42.0,17405.0,Edin Džeko,4-2-3-1,3-4-1-2,Marco Guida,Match Report,,2019-2020,Roma
2019-12-06,20:45,Serie A,Matchweek 15,Fri,Away,D,0.0,0.0,Inter,0.2,1.5,50.0,67008.0,Lorenzo Pellegrini,4-2-3-1,3-5-2,Giampaolo Calvarese,Match Report,,2019-2020,Roma
2019-12-12,21:00,Europa Lg,Group stage,Thu,Home,D,2.0,2.0,at Wolfsberger AC,2.3,0.8,52.0,21672.0,Alessandro Florenzi,4-2-3-1,4-3-1-2,Craig Pawson,Match Report,,2019-2020,Roma
2019-12-15,18:00,Serie A,Matchweek 16,Sun,Home,W,3.0,1.0,SPAL,3.3,1.1,67.0,34761.0,Alessandro Florenzi,4-2-3-1,3-5-2,Antonio Giua,Match Report,,2019-2020,Roma
2019-12-20,20:45,Serie A,Matchweek 17,Fri,Away,W,4.0,1.0,Fiorentina,1.7,1.6,57.0,3305.0,Alessandro Florenzi,4-2-3-1,3-5-2,Daniele Orsato,Match Report,,2019-2020,Roma
2020-01-05,20:45,Serie A,Matchweek 18,Sun,Home,L,0.0,2.0,Torino,2.1,2.0,59.0,38954.0,Alessandro Florenzi,4-2-3-1,3-4-3,Marco Di Bello,Match Report,,2019-2020,Roma
2020-01-12,20:45,Serie A,Matchweek 19,Sun,Home,L,1.0,2.0,Juventus,2.6,1.4,53.0,60513.0,Alessandro Florenzi,4-2-3-1,4-3-1-2,Marco Guida,Match Report,,2019-2020,Roma
2020-01-16,21:15,Coppa Italia,Round of 16,Thu,Away,W,2.0,0.0,Parma,,,58.0,3604.0,Alessandro Florenzi,3-3-3-1,4-3-2-1,Luca Pairetto,Match Report,,2019-2020,Roma
2020-01-19,18:00,Serie A,Matchweek 20,Sun,Away,W,3.0,1.0,Genoa,2.3,1.6,54.0,20951.0,Edin Džeko,4-2-3-1,3-5-2,Fabio Maresca,Match Report,,2019-2020,Roma
2020-01-22,20:45,Coppa Italia,Quarter-finals,Wed,Away,L,1.0,3.0,Juventus,,,48.0,40791.0,Alessandro Florenzi,4-2-3-1,4-3-3,Gianluca Rocchi,Match Report,,2019-2020,Roma
2020-01-26,18:00,Serie A,Matchweek 21,Sun,Home,D,1.0,1.0,Lazio,2.0,1.1,66.0,59902.0,Edin Džeko,4-2-3-1,3-5-2,Giampaolo Calvarese,Match Report,,2019-2020,Roma
2020-02-01,20:45,Serie A,Matchweek 22,Sat,Away,L,2.0,4.0,Sassuolo,2.8,2.3,58.0,13411.0,Edin Džeko,4-2-3-1,4-2-3-1,Luca Pairetto,Match Report,,2019-2020,Roma
2020-02-07,20:45,Serie A,Matchweek 23,Fri,Home,L,2.0,3.0,Bologna,1.7,1.1,58.0,31808.0,Edin Džeko,4-2-3-1,4-2-3-1,Marco Guida,Match Report,,2019-2020,Roma
2020-02-15,20:45,Serie A,Matchweek 24,Sat,Away,L,1.0,2.0,Atalanta,0.4,1.6,43.0,19830.0,Edin Džeko,4-1-4-1,3-4-1-2,Daniele Orsato,Match Report,,2019-2020,Roma
2020-02-20,21:00,Europa Lg,Round of 32,Thu,Home,W,1.0,0.0,be Gent,1.1,1.1,51.0,28248.0,Edin Džeko,4-2-3-1,4-3-1-2,Georgi Kabakov,Match Report,Leg 1 of 2,2019-2020,Roma
2020-02-23,18:00,Serie A,Matchweek 25,Sun,Home,W,4.0,0.0,Lecce,3.7,0.7,54.0,34293.0,Edin Džeko,4-2-3-1,4-3-2-1,Piero Giacomelli,Match Report,,2019-2020,Roma
2020-02-27,18:55,Europa Lg,Round of 32,Thu,Away,D,1.0,1.0,be Gent,0.9,1.8,45.0,17557.0,Edin Džeko,4-2-3-1,4-3-1-2,José Sánchez,Match Report,Leg 2 of 2; Roma won,2019-2020,Roma
2020-03-01,18:00,Serie A,Matchweek 26,Sun,Away,W,4.0,3.0,Cagliari,2.7,1.1,43.0,14848.0,Federico Fazio,4-2-3-1,4-3-2-1,Marco Di Bello,Match Report,,2019-2020,Roma
2020-03-19,21:00,Europa Lg,Round of 16,Thu,Home,,,,es Sevilla,,,,,,,,,Match Report,Leg 1 of 2; Match Cancelled,2019-2020,Roma
