Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-09-26,19:45,Championship,Matchweek 10,Tue,Home,L,1,3,Fulham,54,21208,Michael Mancienne,3-4-1-2,4-2-3-1,Scott Duncan,Match Report,,2017-2018,Nott'ham Forest
2017-09-30,15:00,Championship,Matchweek 11,Sat,Home,W,2,1,Sheffield Utd,42,25700,Michael Mancienne,3-4-1-2,3-5-1-1,Andrew Davies,Match Report,,2017-2018,Nott'ham Forest
2017-10-15,13:15,Championship,Matchweek 12,Sun,Away,L,0,2,Derby County,57,31196,Michael Mancienne,4-3-3,4-2-3-1,Andy Madley,Match Report,,2017-2018,Nott'ham Forest
2017-10-21,15:00,Championship,Matchweek 13,Sat,Home,W,2,0,Burton Albion,70,24686,Michael Mancienne,4-2-3-1,3-4-3,Keith Stroud,Match Report,,2017-2018,Nott'ham Forest
2017-10-28,17:30,Championship,Matchweek 14,Sat,Away,W,3,2,Hull City,56,15780,Michael Mancienne,4-2-3-1,4-2-3-1,Jeremy Simpson,Match Report,,2017-2018,Nott'ham Forest
2017-10-31,20:00,Championship,Matchweek 15,Tue,Away,L,1,3,Reading,57,14868,Michael Mancienne,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,2017-2018,Nott'ham Forest
2017-11-04,15:00,Championship,Matchweek 16,Sat,Home,W,4,0,QPR,53,24021,Michael Mancienne,4-2-3-1,4-4-2,Tim Robinson,Match Report,,2017-2018,Nott'ham Forest
2017-11-18,15:00,Championship,Matchweek 17,Sat,Away,L,0,1,Birmingham City,63,21071,Michael Mancienne,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,2017-2018,Nott'ham Forest
2017-11-21,19:45,Championship,Matchweek 18,Tue,Home,W,1,0,Norwich City,53,23831,Michael Mancienne,4-2-3-1,4-2-3-1,Tony Harrington,Match Report,,2017-2018,Nott'ham Forest
2017-11-26,13:00,Championship,Matchweek 19,Sun,Home,L,0,2,Cardiff City,69,25210,Michael Mancienne,4-2-3-1,4-5-1,Peter Bankes,Match Report,,2017-2018,Nott'ham Forest
2017-12-02,15:00,Championship,Matchweek 20,Sat,Away,L,2,4,Ipswich Town,70,16808,Michael Mancienne,4-2-3-1,4-2-3-1,Darren Bond,Match Report,,2017-2018,Nott'ham Forest
2017-12-09,15:00,Championship,Matchweek 21,Sat,Home,W,3,2,Bolton,50,22882,Michael Mancienne,4-2-3-1,4-2-3-1,Darren England,Match Report,,2017-2018,Nott'ham Forest
2017-12-16,15:00,Championship,Matchweek 22,Sat,Away,L,1,2,Bristol City,50,20128,Michael Mancienne,4-2-3-1,4-4-1-1,James Linington,Match Report,,2017-2018,Nott'ham Forest
2017-12-23,15:00,Championship,Matchweek 23,Sat,Away,D,1,1,Preston,46,13481,Michael Mancienne,4-2-3-1,4-2-3-1,Scott Duncan,Match Report,,2017-2018,Nott'ham Forest
2017-12-26,15:00,Championship,Matchweek 24,Tue,Home,L,0,3,Sheffield Weds,63,28635,Michael Mancienne,4-2-3-1,4-4-1-1,Andy Madley,Match Report,,2017-2018,Nott'ham Forest
2017-12-30,15:00,Championship,Matchweek 25,Sat,Home,L,0,1,Sunderland,62,26830,Michael Mancienne,4-2-3-1,3-4-3,Darren Bond,Match Report,,2017-2018,Nott'ham Forest
2018-01-01,15:00,Championship,Matchweek 26,Mon,Away,D,0,0,Leeds United,49,32426,Michael Mancienne,4-2-3-1,4-2-3-1,Jeremy Simpson,Match Report,,2017-2018,Nott'ham Forest
2018-01-07,16:00,FA Cup,Third round,Sun,Home,W,4,2,Arsenal,31,27182,Michael Mancienne,4-2-3-1,4-2-3-1,Jonathan Moss,Match Report,,2017-2018,Nott'ham Forest
2018-01-13,17:30,Championship,Matchweek 27,Sat,Home,L,0,1,Aston Villa,61,25433,Michael Mancienne,4-2-3-1,4-1-4-1,James Linington,Match Report,,2017-2018,Nott'ham Forest
2018-01-20,15:00,Championship,Matchweek 28,Sat,Away,W,2,0,Wolves,37,29050,Michael Mancienne,4-1-4-1,3-4-3,Robert Madley,Match Report,,2017-2018,Nott'ham Forest
2018-01-27,15:00,FA Cup,Fourth round,Sat,Away,L,1,2,Hull City,54,13450,Michael Mancienne,4-2-3-1,4-2-3-1,Stuart Attwell,Match Report,,2017-2018,Nott'ham Forest
2018-01-30,19:45,Championship,Matchweek 29,Tue,Home,L,0,3,Preston,54,22044,Michael Mancienne,4-2-3-1,4-2-3-1,Geoff Eltringham,Match Report,,2017-2018,Nott'ham Forest
2018-02-03,15:00,Championship,Matchweek 30,Sat,Away,L,0,2,Fulham,36,22076,Michael Mancienne,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,2017-2018,Nott'ham Forest
2018-02-10,15:00,Championship,Matchweek 31,Sat,Home,L,0,2,Hull City,58,23098,Michael Mancienne,4-2-3-1,4-2-3-1,Oliver Langford,Match Report,,2017-2018,Nott'ham Forest
2018-02-17,15:00,Championship,Matchweek 32,Sat,Away,D,0,0,Burton Albion,29,5775,Ben Watson,4-2-3-1,4-1-4-1,Andrew Davies,Match Report,,2017-2018,Nott'ham Forest
2018-02-20,19:45,Championship,Matchweek 33,Tue,Home,D,1,1,Reading,48,21846,Ben Watson,4-2-3-1,4-2-3-1,Steve Martin,Match Report,,2017-2018,Nott'ham Forest
2018-02-24,15:00,Championship,Matchweek 34,Sat,Away,W,5,2,QPR,47,13675,Ben Watson,4-2-3-1,3-5-1-1,Darren Bond,Match Report,,2017-2018,Nott'ham Forest
2018-03-03,15:00,Championship,Matchweek 35,Sat,Home,W,2,1,Birmingham City,51,23296,Ben Watson,4-2-3-1,4-2-3-1,Keith Stroud,Match Report,,2017-2018,Nott'ham Forest
2018-03-06,19:45,Championship,Matchweek 36,Tue,Away,D,0,0,Norwich City,34,25184,Ben Watson,4-2-3-1,4-2-3-1,Darren England,Match Report,,2017-2018,Nott'ham Forest
2018-03-11,14:30,Championship,Matchweek 37,Sun,Home,D,0,0,Derby County,54,29106,Ben Watson,4-2-3-1,4-2-3-1,Jeremy Simpson,Match Report,,2017-2018,Nott'ham Forest
2018-03-17,15:00,Championship,Matchweek 38,Sat,Away,D,0,0,Sheffield Utd,51,28095,Ben Watson,4-4-2,3-5-2,Paul Tierney,Match Report,,2017-2018,Nott'ham Forest
2018-03-30,13:00,Championship,Matchweek 39,Fri,Away,L,0,2,Millwall,65,16004,Ben Watson,4-2-3-1,4-4-2,Scott Duncan,Match Report,,2017-2018,Nott'ham Forest
2018-04-07,15:00,Championship,Matchweek 41,Sat,Away,L,0,2,Middlesbrough,62,25812,Ben Watson,4-2-3-1,4-3-3,David Webb,Match Report,,2017-2018,Nott'ham Forest
2018-04-10,19:45,Championship,Matchweek 42,Tue,Home,L,0,1,Brentford,49,20596,Ben Watson,4-3-3,4-2-3-1,Andrew Davies,Match Report,,2017-2018,Nott'ham Forest
2018-04-14,15:00,Championship,Matchweek 43,Sat,Home,W,2,1,Ipswich Town,57,25093,Ben Watson,4-3-3,3-5-2,Darren England,Match Report,,2017-2018,Nott'ham Forest
2018-04-21,19:45,Championship,Matchweek 44,Sat,Away,L,1,2,Cardiff City,57,21310,Ben Watson,4-3-3,4-3-3,Peter Bankes,Match Report,,2017-2018,Nott'ham Forest
2018-04-24,19:45,Championship,Matchweek 40,Tue,Home,W,3,0,Barnsley,56,23633,Ben Watson,4-3-3,4-3-3,Robert Jones,Match Report,,2017-2018,Nott'ham Forest
2018-04-28,15:00,Championship,Matchweek 45,Sat,Home,D,0,0,Bristol City,53,24722,Danny Fox,4-3-3,4-4-2,Jeremy Simpson,Match Report,,2017-2018,Nott'ham Forest
2018-05-06,12:30,Championship,Matchweek 46,Sun,Away,L,2,3,Bolton,57,18289,Ben Watson,4-3-3,4-2-3-1,Scott Duncan,Match Report,,2017-2018,Nott'ham Forest
