Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-12-04,18:30,2. Bundesliga,Matchweek 10,Fri,Away,L,1,3,Holstein Kiel,52,,Anthony Losilla,4-2-3-1,4-1-4-1,Robert Schröder,Match Report,,2020-2021,Bochum
2020-12-11,18:30,2. Bundesliga,Matchweek 11,Fri,Home,W,3,0,Paderborn 07,61,,Anthony Losilla,4-2-3-1,4-3-3,Tobias Stieler,Match Report,,2020-2021,Bochum
2020-12-15,18:30,2. Bundesliga,Matchweek 12,Tue,Away,L,0,2,Hannover 96,64,,Manuel Riemann,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,2020-2021,Bochum
2020-12-18,18:30,2. Bundesliga,Matchweek 13,Fri,Home,W,3,0,Heidenheim,60,,Anthony Losilla,4-2-3-1,4-4-2,Manuel Gräfe,Match Report,,2020-2021,Bochum
2020-12-23,20:45,DFB-Pokal,Second round,Wed,Away,D,2 (3),2 (0),Mainz 05,57,,Anthony Losilla,4-2-3-1,3-5-2,Martin Petersen,Match Report,Bochum won on penalty kicks following extra time,2020-2021,Bochum
2021-01-02,13:00,2. Bundesliga,Matchweek 14,Sat,Home,W,2,1,Darmstadt 98,58,,Anthony Losilla,4-2-3-1,3-3-3-1,Sven Waschitzki,Match Report,,2020-2021,Bochum
2021-01-10,13:30,2. Bundesliga,Matchweek 15,Sun,Away,W,2,0,Jahn R'burg,57,,Anthony Losilla,4-2-3-1,4-2-3-1,Marco Fritz,Match Report,,2020-2021,Bochum
2021-01-16,13:00,2. Bundesliga,Matchweek 16,Sat,Home,W,3,1,Nürnberg,60,,Anthony Losilla,4-2-3-1,4-2-3-1,Guido Winkmann,Match Report,,2020-2021,Bochum
2021-01-24,13:30,2. Bundesliga,Matchweek 17,Sun,Away,D,1,1,Sandhausen,67,,Anthony Losilla,4-2-3-1,3-4-1-2,Michael Bacher,Match Report,,2020-2021,Bochum
2021-01-28,20:30,2. Bundesliga,Matchweek 18,Thu,Away,W,3,2,St. Pauli,59,,Anthony Losilla,4-2-3-1,4-3-1-2,Harm Osmers,Match Report,,2020-2021,Bochum
2021-01-31,13:30,2. Bundesliga,Matchweek 19,Sun,Home,L,1,2,Karlsruher,56,,Anthony Losilla,4-2-3-1,4-5-1,Christof Günsch,Match Report,,2020-2021,Bochum
2021-02-03,18:30,DFB-Pokal,Round of 16,Wed,Away,L,0,4,RB Leipzig,44,,Anthony Losilla,4-2-3-1,3-1-4-2,Bastian Dankert,Match Report,,2020-2021,Bochum
2021-02-06,13:00,2. Bundesliga,Matchweek 20,Sat,Away,W,2,1,Osnabrück,54,,Anthony Losilla,4-2-3-1,4-2-3-1,Sven Waschitzki,Match Report,,2020-2021,Bochum
2021-02-14,13:30,2. Bundesliga,Matchweek 21,Sun,Home,W,2,0,BTSV,58,,Anthony Losilla,4-2-3-1,4-1-4-1,Matthias Jöllenbeck,Match Report,,2020-2021,Bochum
2021-02-19,18:30,2. Bundesliga,Matchweek 22,Fri,Away,L,0,1,Erzgebirge Aue,60,,Anthony Losilla,4-2-3-1,4-2-3-1,Martin Petersen,Match Report,,2020-2021,Bochum
2021-02-27,13:00,2. Bundesliga,Matchweek 23,Sat,Home,W,3,0,W'burg Kickers,58,,Anthony Losilla,4-2-3-1,4-3-1-2,Markus Schmidt,Match Report,,2020-2021,Bochum
2021-03-06,13:00,2. Bundesliga,Matchweek 24,Sat,Away,W,2,1,Greuther Fürth,42,,Anthony Losilla,4-2-3-1,3-4-1-2,Sven Jablonski,Match Report,,2020-2021,Bochum
2021-03-12,18:30,2. Bundesliga,Matchweek 25,Fri,Home,L,0,2,Hamburger SV,53,,Anthony Losilla,4-2-3-1,4-2-3-1,Felix Brych,Match Report,,2020-2021,Bochum
2021-03-22,20:30,2. Bundesliga,Matchweek 26,Mon,Away,W,3,0,Düsseldorf,58,,Anthony Losilla,4-2-3-1,4-2-3-1,Deniz Aytekin,Match Report,,2020-2021,Bochum
2021-04-03,13:00,2. Bundesliga,Matchweek 27,Sat,Home,W,2,1,Holstein Kiel,48,,Anthony Losilla,4-2-3-1,4-3-3,Martin Petersen,Match Report,,2020-2021,Bochum
2021-04-10,13:00,2. Bundesliga,Matchweek 28,Sat,Away,L,0,3,Paderborn 07,66,,Anthony Losilla,4-2-3-1,4-3-3,Thorben Siewer,Match Report,,2020-2021,Bochum
2021-04-18,13:30,2. Bundesliga,Matchweek 29,Sun,Home,W,4,3,Hannover 96,53,,Anthony Losilla,4-2-3-1,4-2-3-1,Daniel Schlager,Match Report,,2020-2021,Bochum
2021-04-21,18:30,2. Bundesliga,Matchweek 30,Wed,Away,W,2,0,Heidenheim,56,,Anthony Losilla,4-2-3-1,4-4-2,Deniz Aytekin,Match Report,,2020-2021,Bochum
2021-04-26,20:30,2. Bundesliga,Matchweek 31,Mon,Away,L,1,3,Darmstadt 98,64,,Anthony Losilla,4-2-3-1,4-2-3-1,Bastian Dankert,Match Report,,2020-2021,Bochum
2021-05-09,13:30,2. Bundesliga,Matchweek 32,Sun,Home,W,5,1,Jahn R'burg,67,,Anthony Losilla,4-2-3-1,4-4-2,Sascha Stegemann,Match Report,,2020-2021,Bochum
2021-05-16,15:30,2. Bundesliga,Matchweek 33,Sun,Away,D,1,1,Nürnberg,59,,Robert Žulj,4-2-3-1,4-4-2,Markus Schmidt,Match Report,,2020-2021,Bochum
2021-05-23,15:30,2. Bundesliga,Matchweek 34,Sun,Home,W,3,1,Sandhausen,48,,Anthony Losilla,4-1-4-1,3-4-1-2,Tobias Reichel,Match Report,,2020-2021,Bochum
