Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-07-31,15:00,EFL Cup,First round,Sat,Home,W,5,0,MK Dons,,,57,5746.0,Lloyd Kelly,4-3-3,3-5-2,Sam Purkiss,Match Report,,2021-2022,Bournemouth
2021-08-06,19:45,Championship,Matchweek 1,Fri,Home,D,2,2,West Brom,0.7,2.1,56,9254.0,Lloyd Kelly,4-3-3,3-4-3,Dean Whitestone,Match Report,,2021-2022,Bournemouth
2021-08-14,15:00,Championship,Matchweek 2,Sat,Away,W,2,1,Nott'ham Forest,0.6,0.8,45,25035.0,Lloyd Kelly,4-3-3,4-2-3-1,Geoff Eltringham,Match Report,,2021-2022,Bournemouth
2021-08-18,19:45,Championship,Matchweek 3,Wed,Away,W,2,0,Birmingham City,0.6,0.6,64,9922.0,Lloyd Kelly,4-3-3,3-4-3,Andrew Davies,Match Report,,2021-2022,Bournemouth
2021-08-21,15:00,Championship,Matchweek 4,Sat,Home,D,2,2,Blackpool,1.4,2.0,61,9187.0,Lloyd Kelly,4-3-3,4-4-2,Steve Martin,Match Report,,2021-2022,Bournemouth
2021-08-24,19:00,EFL Cup,Second round,Tue,Away,L,0,6,Norwich City,,,51,20090.0,Steve Cook,4-3-3,4-3-3,Charles Breakspear,Match Report,,2021-2022,Bournemouth
2021-08-28,15:00,Championship,Matchweek 5,Sat,Away,D,0,0,Hull City,1.7,0.3,57,10199.0,Lloyd Kelly,4-4-2,4-2-3-1,Geoff Eltringham,Match Report,,2021-2022,Bournemouth
2021-09-11,15:00,Championship,Matchweek 6,Sat,Home,W,3,0,Barnsley,2.2,0.1,62,,Lloyd Kelly,4-2-3-1,3-4-3,James Linington,Match Report,,2021-2022,Bournemouth
2021-09-14,19:45,Championship,Matchweek 7,Tue,Home,W,2,1,QPR,1.5,1.3,41,10495.0,Lloyd Kelly,4-3-3,3-4-1-2,Keith Stroud,Match Report,,2021-2022,Bournemouth
2021-09-18,15:00,Championship,Matchweek 8,Sat,Away,W,1,0,Cardiff City,1.2,0.6,63,19090.0,Lloyd Kelly,4-3-3,5-4-1,Joshua Smith,Match Report,,2021-2022,Bournemouth
2021-09-25,15:00,Championship,Matchweek 9,Sat,Home,W,2,1,Luton Town,0.6,1.4,59,9737.0,Lloyd Kelly,4-3-3,4-3-3,Tim Robinson,Match Report,,2021-2022,Bournemouth
2021-09-29,19:45,Championship,Matchweek 10,Wed,Away,D,0,0,P'borough Utd,1.5,0.1,61,8971.0,Lloyd Kelly,4-1-4-1,4-4-1-1,Andy Woolmer,Match Report,,2021-2022,Bournemouth
2021-10-02,15:00,Championship,Matchweek 11,Sat,Home,W,2,1,Sheffield Utd,1.9,1.2,39,9349.0,Lloyd Kelly,4-3-3,4-2-3-1,Robert Jones,Match Report,,2021-2022,Bournemouth
2021-10-16,15:00,Championship,Matchweek 12,Sat,Away,W,2,0,Bristol City,2.5,1.0,72,20828.0,Lloyd Kelly,4-1-4-1,4-4-2,Gavin Ward,Match Report,,2021-2022,Bournemouth
2021-10-19,19:45,Championship,Matchweek 13,Tue,Away,W,1,0,Stoke City,1.2,1.7,52,18427.0,Lloyd Kelly,4-3-3,3-5-2,Dean Whitestone,Match Report,,2021-2022,Bournemouth
2021-10-23,15:00,Championship,Matchweek 14,Sat,Home,W,3,0,Huddersfield,2.6,0.3,61,9253.0,Lloyd Kelly,4-3-3,3-4-3,John Brooks,Match Report,,2021-2022,Bournemouth
2021-10-30,20:00,Championship,Matchweek 15,Sat,Away,W,2,0,Reading,1.0,1.0,51,13551.0,Lloyd Kelly,4-3-3,4-2-3-1,Oliver Langford,Match Report,,2021-2022,Bournemouth
2021-11-03,19:45,Championship,Matchweek 16,Wed,Home,L,1,2,Preston,1.1,0.9,62,9345.0,Lloyd Kelly,4-3-3,3-4-1-2,David Webb,Match Report,,2021-2022,Bournemouth
2021-11-06,15:00,Championship,Matchweek 17,Sat,Home,W,4,0,Swansea City,3.2,0.2,40,9725.0,Lloyd Kelly,4-2-3-1,3-4-3,Tony Harrington,Match Report,,2021-2022,Bournemouth
2021-11-21,12:00,Championship,Matchweek 18,Sun,Away,L,2,3,Derby County,1.7,1.9,52,20764.0,Gary Cahill,4-2-3-1,4-5-1,Gavin Ward,Match Report,,2021-2022,Bournemouth
2021-11-24,19:45,Championship,Matchweek 19,Wed,Away,D,1,1,Millwall,1.1,0.7,51,12237.0,Gary Cahill,4-2-3-1,3-4-3,Dean Whitestone,Match Report,,2021-2022,Bournemouth
2021-11-27,15:00,Championship,Matchweek 20,Sat,Home,D,2,2,Coventry City,1.7,0.9,56,11094.0,Steve Cook,3-5-2,3-4-3,David Coote,Match Report,,2021-2022,Bournemouth
2021-12-03,19:45,Championship,Matchweek 21,Fri,Away,D,1,1,Fulham,0.9,3.0,37,19020.0,Steve Cook,4-1-2-1-2◆,4-2-3-1,Tim Robinson,Match Report,,2021-2022,Bournemouth
