Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-18,20:15,La Liga,Matchweek 1,Sat,Away,W,2,1,Villarreal,0.7,1.6,48,16250,Asier Illarramendi,4-4-1-1,4-4-2,Mario Melero,Match Report,,2018-2019,Real Sociedad
2018-08-24,22:15,La Liga,Matchweek 2,Fri,Away,D,2,2,Leganés,1.6,1.7,33,9375,Asier Illarramendi,4-4-2,4-4-1-1,José Luis Munuera,Match Report,,2018-2019,Real Sociedad
2018-08-31,22:00,La Liga,Matchweek 3,Fri,Away,L,1,2,Eibar,1.3,1.0,42,6144,Asier Illarramendi,4-4-2,4-4-2,José Sánchez,Match Report,,2018-2019,Real Sociedad
2018-09-15,16:15,La Liga,Matchweek 4,Sat,Home,L,1,2,Barcelona,1.4,1.4,31,26756,Asier Illarramendi,4-1-2-1-2◆,4-3-3,Carlos del Cerro,Match Report,,2018-2019,Real Sociedad
2018-09-21,21:00,La Liga,Matchweek 5,Fri,Away,W,1,0,Huesca,0.2,0.6,52,6948,Mikel Oyarzabal,4-3-3,4-2-3-1,Ignacio Iglesias,Match Report,,2018-2019,Real Sociedad
2018-09-25,21:00,La Liga,Matchweek 6,Tue,Home,D,2,2,Rayo Vallecano,1.6,2.1,57,21510,Mikel Oyarzabal,4-2-3-1,4-1-4-1,Juan Martínez,Match Report,,2018-2019,Real Sociedad
2018-09-29,13:00,La Liga,Matchweek 7,Sat,Home,L,0,1,Valencia,1.3,0.9,54,23577,Asier Illarramendi,4-4-2,4-4-2,Jesús Gil,Match Report,,2018-2019,Real Sociedad
2018-10-05,21:00,La Liga,Matchweek 8,Fri,Away,W,3,1,Athletic Club,2.2,1.4,31,46884,Asier Illarramendi,4-2-3-1,4-3-3,Alejandro Hernández,Match Report,,2018-2019,Real Sociedad
2018-10-22,21:00,La Liga,Matchweek 9,Mon,Home,D,0,0,Girona,0.6,0.9,54,20997,Asier Illarramendi,4-4-2,3-4-3,Pablo González,Match Report,,2018-2019,Real Sociedad
2018-10-27,20:45,La Liga,Matchweek 10,Sat,Away,L,0,2,Atlético Madrid,0.3,1.4,39,57514,Asier Illarramendi,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,,2018-2019,Real Sociedad
2018-11-01,16:15,Copa del Rey,Round of 32,Thu,Away,D,1,1,Celta Vigo,,,50,15195,David Zurutuza,4-1-4-1,4-4-2,José Luis Munuera,Match Report,Leg 1 of 2,2018-2019,Real Sociedad
2018-11-04,18:30,La Liga,Matchweek 11,Sun,Home,D,0,0,Sevilla,0.6,0.4,52,24882,Asier Illarramendi,4-2-3-1,3-4-3,Eduardo Prieto,Match Report,,2018-2019,Real Sociedad
2018-11-09,21:00,La Liga,Matchweek 12,Fri,Away,W,3,1,Levante,1.2,1.3,53,19890,Asier Illarramendi,3-4-3,3-5-2,David Medié,Match Report,,2018-2019,Real Sociedad
2018-11-26,21:00,La Liga,Matchweek 13,Mon,Home,W,2,1,Celta Vigo,1.9,0.5,49,17744,David Zurutuza,4-4-2,4-2-3-1,Mario Melero,Match Report,,2018-2019,Real Sociedad
2018-12-02,12:00,La Liga,Matchweek 14,Sun,Away,L,0,1,Betis,1.3,1.3,43,46562,Asier Illarramendi,4-4-2,3-5-1-1,Guillermo Cuadra,Match Report,,2018-2019,Real Sociedad
2018-12-05,20:30,Copa del Rey,Round of 32,Wed,Home,W,2,0,Celta Vigo,,,39,21336,Asier Illarramendi,4-2-3-1,3-4-3,José Sánchez,Match Report,Leg 2 of 2; Real Sociedad won,2018-2019,Real Sociedad
2018-12-09,18:30,La Liga,Matchweek 15,Sun,Home,L,1,2,Valladolid,2.4,1.0,68,23260,Asier Illarramendi,4-2-3-1,4-4-2,Ignacio Iglesias,Match Report,,2018-2019,Real Sociedad
