Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-09-26,14:00,Serie B,Matchweek 1,Sat,Away,W,2,0,Frosinone,1.2,2.1,42.0,,Simone Romagnoli,4-3-1-2,3-5-2,Gianluca Manganiello,Match Report,,2020-2021,Empoli
2020-09-30,17:00,Coppa Italia,Second round,Wed,Home,W,2,1,AC Renate,,,,,,,,Matteo Marchetti,Match Report,,2020-2021,Empoli
2020-10-03,16:15,Serie B,Matchweek 2,Sat,Home,D,0,0,Monza,0.3,1.7,46.0,669.0,Simone Romagnoli,4-1-2-1-2◆,4-3-1-2,Antonio Di Martino,Match Report,,2020-2021,Empoli
2020-10-17,16:00,Serie B,Matchweek 3,Sat,Away,W,2,1,Pescara,1.4,0.8,47.0,400.0,Simone Romagnoli,4-3-1-2,4-3-2-1,Alessandro Prontera,Match Report,,2020-2021,Empoli
2020-10-20,21:00,Serie B,Matchweek 4,Tue,Home,W,2,1,SPAL,1.8,0.7,50.0,580.0,Simone Romagnoli,4-3-1-2,3-4-3,Fabrizio Pasqua,Match Report,,2020-2021,Empoli
2020-10-23,21:00,Serie B,Matchweek 5,Fri,Home,W,3,1,Pisa,2.5,0.7,59.0,960.0,Alberto Brignoli,4-3-1-2,4-3-1-2,Fabio Maresca,Match Report,,2020-2021,Empoli
2020-10-28,16:00,Coppa Italia,Third round,Wed,Away,W,4,2,Benevento,,,,,,,,Ivan Pezzuto,Match Report,,2020-2021,Empoli
2020-11-01,14:00,Serie B,Matchweek 6,Sun,Away,L,0,2,Venezia,1.0,0.6,64.0,,Simone Romagnoli,4-3-1-2,4-3-3,Paolo Valeri,Match Report,,2020-2021,Empoli
2020-11-07,16:00,Serie B,Matchweek 7,Sat,Home,W,3,0,US Reggina,1.9,0.7,55.0,,Simone Romagnoli,4-3-1-2,3-4-1-2,Giampaolo Calvarese,Match Report,,2020-2021,Empoli
2020-11-21,14:00,Serie B,Matchweek 8,Sat,Away,D,2,2,Cittadella,1.5,1.6,56.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Valerio Marini,Match Report,,2020-2021,Empoli
2020-11-25,14:30,Coppa Italia,Fourth round,Wed,Home,W,3,0,Brescia,,,,,,,,Giovanni Ayroldi,Match Report,Match awarded to Empoli,2020-2021,Empoli
2020-11-28,14:00,Serie B,Matchweek 9,Sat,Home,D,2,2,Vicenza Virtus,2.1,2.1,58.0,,Riccardo Fiamozzi,4-3-1-2,4-4-2,Marco Guida,Match Report,,2020-2021,Empoli
2020-12-07,21:00,Serie B,Matchweek 10,Mon,Away,D,0,0,Pordenone,0.9,1.2,62.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Luca Pairetto,Match Report,,2020-2021,Empoli
2020-12-12,14:00,Serie B,Matchweek 11,Sat,Away,W,5,2,Virtus Entella,2.2,1.2,42.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Luca Massimi,Match Report,,2020-2021,Empoli
2020-12-15,21:00,Serie B,Matchweek 12,Tue,Home,W,1,0,Cremonese,0.8,0.9,56.0,,Simone Romagnoli,4-3-1-2,4-4-1-1,Daniel Amabile,Match Report,,2020-2021,Empoli
2020-12-19,14:00,Serie B,Matchweek 13,Sat,Away,D,1,1,Chievo,1.5,1.1,55.0,,Simone Romagnoli,4-3-1-2,4-4-2,Livio Marinelli,Match Report,,2020-2021,Empoli
2020-12-22,21:00,Serie B,Matchweek 14,Tue,Home,D,0,0,Reggiana,0.7,0.3,52.0,,Simone Romagnoli,4-3-1-2,3-4-1-2,Simone Sozza,Match Report,,2020-2021,Empoli
2020-12-27,18:00,Serie B,Matchweek 15,Sun,Away,W,3,1,Brescia,3.6,1.1,56.0,,Riccardo Fiamozzi,4-3-1-2,3-4-3,Riccardo Ros,Match Report,,2020-2021,Empoli
2020-12-30,18:00,Serie B,Matchweek 16,Wed,Home,D,1,1,Ascoli,1.1,1.5,56.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Giacomo Camplone,Match Report,,2020-2021,Empoli
2021-01-04,15:00,Serie B,Matchweek 17,Mon,Away,W,2,0,Cosenza,2.1,0.7,56.0,,Simone Romagnoli,4-1-2-1-2◆,3-4-1-2,Davide Massa,Match Report,,2020-2021,Empoli
2021-01-13,17:45,Coppa Italia,Round of 16,Wed,Away,L,2,3,Napoli,,,40.0,,,,,Antonio Giua,Match Report,,2020-2021,Empoli
2021-01-17,21:00,Serie B,Matchweek 18,Sun,Home,W,5,0,Salernitana,2.5,0.9,58.0,,Riccardo Fiamozzi,4-1-2-1-2◆,3-5-2,Luca Pairetto,Match Report,,2020-2021,Empoli
2021-01-24,15:00,Serie B,Matchweek 19,Sun,Away,D,2,2,Lecce,1.8,0.5,54.0,,Riccardo Fiamozzi,4-3-1-2,4-3-2-1,Fabrizio Pasqua,Match Report,,2020-2021,Empoli
2021-01-30,14:00,Serie B,Matchweek 20,Sat,Home,W,3,1,Frosinone,2.1,1.4,32.0,,Simone Romagnoli,4-3-1-2,4-3-2-1,Davide Ghersini,Match Report,,2020-2021,Empoli
2021-02-06,16:00,Serie B,Matchweek 21,Sat,Away,D,1,1,Monza,1.0,2.3,39.0,,Simone Romagnoli,4-3-1-2,4-3-3,Antonio Giua,Match Report,,2020-2021,Empoli
2021-02-09,19:00,Serie B,Matchweek 22,Tue,Home,D,2,2,Pescara,1.3,1.7,71.0,,Simone Romagnoli,4-3-1-2,5-3-2,Marco Serra,Match Report,,2020-2021,Empoli
2021-02-13,16:00,Serie B,Matchweek 23,Sat,Away,D,1,1,SPAL,0.7,1.3,55.0,,Simone Romagnoli,4-3-1-2,3-5-2,Maurizio Mariani,Match Report,,2020-2021,Empoli
2021-02-20,18:00,Serie B,Matchweek 24,Sat,Away,D,1,1,Pisa,1.8,1.3,58.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Gianluca Manganiello,Match Report,,2020-2021,Empoli
2021-02-26,21:00,Serie B,Matchweek 25,Fri,Home,D,1,1,Venezia,2.4,0.1,61.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Gianluca Aureliano,Match Report,,2020-2021,Empoli
2021-03-02,19:00,Serie B,Matchweek 26,Tue,Away,W,3,0,US Reggina,3.2,0.6,48.0,,Simone Romagnoli,4-3-1-2,4-2-3-1,Paolo Valeri,Match Report,,2020-2021,Empoli
2021-03-07,15:00,Serie B,Matchweek 27,Sun,Home,D,1,1,Cittadella,1.7,2.2,52.0,,Simone Romagnoli,4-3-1-2,4-3-2-1,Fabio Maresca,Match Report,,2020-2021,Empoli
2021-03-13,18:00,Serie B,Matchweek 28,Sat,Away,W,2,0,Vicenza Virtus,2.0,1.3,45.0,,Simone Romagnoli,4-3-1-2,4-3-3,Luca Pairetto,Match Report,,2020-2021,Empoli
2021-03-16,19:00,Serie B,Matchweek 29,Tue,Home,W,1,0,Pordenone,1.2,0.0,74.0,,Simone Romagnoli,4-3-1-2,5-3-2,Federico La Penna,Match Report,,2020-2021,Empoli
2021-03-20,14:00,Serie B,Matchweek 30,Sat,Home,W,1,0,Virtus Entella,2.9,0.3,53.0,,Simone Romagnoli,4-3-1-2,4-3-1-2,Matteo Marchetti,Match Report,,2020-2021,Empoli
