Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-03-31,18:00,La Liga 2,Matchweek 33,Sat,Home,W,1,0,Reus,42.0,7759,Javi Moyano,4-2-3-1,4-1-4-1,David Pérez,Match Report,,2017-2018,Valladolid
2018-04-08,12:00,La Liga 2,Matchweek 34,Sun,Away,L,0,1,Gimnàstic,61.0,6307,Javi Moyano,4-2-3-1,4-2-3-1,Dámaso Arcediano,Match Report,,2017-2018,Valladolid
2018-04-15,16:00,La Liga 2,Matchweek 35,Sun,Home,L,0,1,Sporting Gijón,59.0,14184,Javi Moyano,4-2-3-1,4-2-3-1,Adrián Cordero,Match Report,,2017-2018,Valladolid
2018-04-20,21:00,La Liga 2,Matchweek 36,Fri,Away,W,2,1,Oviedo,49.0,17008,Javi Moyano,4-2-3-1,4-2-3-1,Rubén Eiriz,Match Report,,2017-2018,Valladolid
2018-04-28,16:00,La Liga 2,Matchweek 37,Sat,Home,D,1,1,Cádiz,48.0,13375,Míchel,4-2-3-1,4-2-3-1,Daniel Ocón,Match Report,,2017-2018,Valladolid
2018-05-05,16:00,La Liga 2,Matchweek 38,Sat,Away,W,1,0,Numancia,55.0,6008,Javi Moyano,4-2-3-1,4-2-3-1,Isidro Díaz de Mera,Match Report,,2017-2018,Valladolid
2018-05-12,16:00,La Liga 2,Matchweek 39,Sat,Home,W,3,2,Albacete,58.0,11517,Javi Moyano,4-2-3-1,5-3-2,Valentín Pizarro,Match Report,,2017-2018,Valladolid
2018-05-19,20:30,La Liga 2,Matchweek 40,Sat,Away,W,5,1,Lorca FC,53.0,2344,Javi Moyano,4-2-3-1,5-4-1,Adrián Cordero,Match Report,,2017-2018,Valladolid
2018-05-27,20:30,La Liga 2,Matchweek 41,Sun,Away,L,2,3,Zaragoza,53.0,22740,Javi Moyano,4-4-2,4-4-2,Dámaso Arcediano,Match Report,,2017-2018,Valladolid
2018-06-02,20:30,La Liga 2,Matchweek 42,Sat,Home,W,2,0,Osasuna,46.0,22287,Javi Moyano,4-1-4-1,4-2-3-1,Iñaki Bikandi,Match Report,,2017-2018,Valladolid
2018-06-07,20:30,La Liga 2,Semi-finals,Thu,Home,W,3,1,Sporting Gijón,49.0,23801,Javi Moyano,4-2-3-1,4-2-3-1,Isidro Díaz de Mera,Match Report,Leg 1 of 2,2017-2018,Valladolid
2018-06-10,20:30,La Liga 2,Semi-finals,Sun,Away,W,2,1,Sporting Gijón,39.0,24178,Javi Moyano,4-2-3-1,4-2-3-1,Gorka Sagues,Match Report,Leg 2 of 2; Valladolid won,2017-2018,Valladolid
2018-06-13,20:30,La Liga 2,Final,Wed,Away,W,3,0,Numancia,38.0,8069,Javi Moyano,4-4-2,4-2-3-1,Eduardo Prieto,Match Report,Leg 1 of 2,2017-2018,Valladolid
2018-06-16,20:30,La Liga 2,Final,Sat,Home,D,1,1,Numancia,48.0,24667,Borja Fernández,4-2-3-1,4-1-4-1,Guillermo Cuadra,Match Report,Leg 2 of 2; Valladolid won,2017-2018,Valladolid
