Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,15:30,DFB-Pokal,First round,Sat,Away,L,0,2,Kaiserslautern,,,67,40694.0,Danny Latza,4-3-1-2,4-1-4-1,Felix Zwayer,Match Report,,2019-2020,Mainz 05
2019-08-17,15:30,Bundesliga,Matchweek 1,Sat,Away,L,0,3,Freiburg,1.0,2.3,47,24000.0,Danny Latza,4-3-1-2,3-4-1-2,Robert Hartmann,Match Report,,2019-2020,Mainz 05
2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,3,Gladbach,1.7,1.9,48,28005.0,Danny Latza,4-3-1-2,4-3-1-2,Martin Petersen,Match Report,,2019-2020,Mainz 05
2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,6,Bayern Munich,0.8,2.9,33,75000.0,Danny Latza,4-2-3-1,4-2-3-1,Markus Schmidt,Match Report,,2019-2020,Mainz 05
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Home,W,2,1,Hertha BSC,1.2,2.2,52,22798.0,Danny Latza,4-1-2-1-2◆,3-4-1-2,Marco Fritz,Match Report,,2019-2020,Mainz 05
2019-09-20,20:30,Bundesliga,Matchweek 5,Fri,Away,L,1,2,Schalke 04,0.8,1.0,48,58687.0,Danny Latza,4-3-1-2,4-2-3-1,Daniel Schlager,Match Report,,2019-2020,Mainz 05
2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Home,L,0,1,Wolfsburg,1.3,0.8,53,24303.0,Daniel Brosinski,4-3-1-2,3-4-3,Felix Brych,Match Report,,2019-2020,Mainz 05
2019-10-05,15:30,Bundesliga,Matchweek 7,Sat,Away,W,2,1,Paderborn 07,2.9,1.6,35,14217.0,Daniel Brosinski,4-4-2,4-2-3-1,Patrick Ittrich,Match Report,,2019-2020,Mainz 05
2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Away,L,0,1,Düsseldorf,0.3,1.6,45,40660.0,Daniel Brosinski,4-2-2-2,5-4-1,Felix Zwayer,Match Report,,2019-2020,Mainz 05
2019-10-25,20:30,Bundesliga,Matchweek 9,Fri,Home,W,3,1,Köln,1.8,1.3,47,31999.0,Daniel Brosinski,4-4-2,4-2-3-1,Frank Willenborg,Match Report,,2019-2020,Mainz 05
2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Away,L,0,8,RB Leipzig,0.6,3.3,33,38517.0,Jean-Paul Boëtius,4-1-2-1-2◆,4-4-2,Guido Winkmann,Match Report,,2019-2020,Mainz 05
