Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-11-08,21:00,La Liga 2,Matchweek 15,Fri,Home,W,1,0,Tenerife,58.0,7013.0,Álex Granell,4-2-3-1,4-2-3-1,Iosu Galech,Match Report,,2019-2020,Girona
2019-11-17,12:00,La Liga 2,Matchweek 16,Sun,Away,D,1,1,Ponferradina,48.0,5904.0,Álex Granell,4-2-3-1,4-4-2,Jon González,Match Report,,2019-2020,Girona
2019-11-24,18:00,La Liga 2,Matchweek 17,Sun,Home,W,2,0,Fuenlabrada,57.0,8243.0,Álex Granell,4-2-3-1,4-4-2,Daniel Ocón,Match Report,,2019-2020,Girona
2019-11-30,21:00,La Liga 2,Matchweek 18,Sat,Away,D,3,3,Zaragoza,43.0,19298.0,Álex Granell,4-2-3-1,4-4-1-1,Miguel Ángel Ortiz Arias,Match Report,,2019-2020,Girona
2019-12-08,12:00,La Liga 2,Matchweek 19,Sun,Home,W,3,1,Lugo,49.0,8584.0,Álex Granell,4-2-3-1,4-4-1-1,Santiago Varón,Match Report,,2019-2020,Girona
2019-12-13,21:00,La Liga 2,Matchweek 20,Fri,Away,L,0,2,Numancia,51.0,2634.0,Álex Granell,4-2-3-1,4-2-3-1,Javier Villanueva,Match Report,,2019-2020,Girona
2019-12-19,21:00,Copa del Rey,First round,Thu,Away,W,2,1,Linares Dep,,,,,,,Match Report,,2019-2020,Girona
2019-12-22,20:00,La Liga 2,Matchweek 21,Sun,Home,L,0,3,CD Mirandés,62.0,6694.0,Álex Granell,4-2-3-1,4-2-3-1,Jon González,Match Report,,2019-2020,Girona
2020-01-05,16:00,La Liga 2,Matchweek 22,Sun,Away,L,0,1,Rayo Vallecano,55.0,8427.0,Álex Granell,4-2-3-1,4-1-4-1,Luis Milla,Match Report,,2019-2020,Girona
2020-01-11,19:00,Copa del Rey,Second round,Sat,Away,W,4,2,Cartagena,,,,,,,Match Report,Required Extra Time,2019-2020,Girona
2020-01-16,20:00,La Liga 2,Matchweek 23,Thu,Home,W,3,1,Extremadura,50.0,5663.0,Álex Granell,4-4-2,3-5-2,Víctor Areces,Match Report,,2019-2020,Girona
2020-01-19,19:30,La Liga 2,Matchweek 24,Sun,Away,L,0,1,Tenerife,61.0,9430.0,Cristhian Stuani,4-4-2,4-4-2,Jorge Figueroa,Match Report,,2019-2020,Girona
2020-01-22,21:00,Copa del Rey,Round of 32,Wed,Home,L,0,3,Villarreal,39.0,928.0,Álex Granell,4-3-3,4-1-4-1,Guillermo Cuadra,Match Report,,2019-2020,Girona
2020-01-26,20:30,La Liga 2,Matchweek 25,Sun,Home,D,1,1,Oviedo,55.0,6248.0,Álex Granell,4-2-3-1,4-4-2,Saúl Ais,Match Report,,2019-2020,Girona
2020-02-02,12:00,La Liga 2,Matchweek 26,Sun,Away,W,1,0,Fuenlabrada,55.0,5047.0,Álex Granell,4-2-3-1,4-4-2,Isidro Díaz de Mera,Match Report,,2019-2020,Girona
2020-02-08,16:00,La Liga 2,Matchweek 27,Sat,Home,W,1,0,Huesca,56.0,8790.0,Álex Granell,4-2-3-1,4-3-3,Luis Milla,Match Report,,2019-2020,Girona
2020-02-14,21:00,La Liga 2,Matchweek 28,Fri,Away,D,2,2,La Coruña,59.0,24534.0,Álex Granell,4-2-3-1,3-4-3,Jorge Figueroa,Match Report,,2019-2020,Girona
2020-02-22,18:15,La Liga 2,Matchweek 29,Sat,Home,W,2,0,Ponferradina,55.0,7980.0,Álex Granell,4-2-3-1,4-2-3-1,Iosu Galech,Match Report,,2019-2020,Girona
2020-03-01,12:00,La Liga 2,Matchweek 30,Sun,Away,D,1,1,CD Mirandés,50.0,3016.0,Álex Granell,4-2-3-1,4-2-3-1,Juan Pulido,Match Report,,2019-2020,Girona
2020-03-07,16:00,La Liga 2,Matchweek 31,Sat,Home,D,1,1,Albacete,61.0,7914.0,Álex Granell,4-2-3-1,4-4-2,Iñaki Bikandi,Match Report,,2019-2020,Girona
2020-06-13,18:30,La Liga 2,Matchweek 32,Sat,Away,D,0,0,Las Palmas,42.0,,Cristhian Stuani,4-2-3-1,4-4-2,Javier Villanueva,Match Report,,2019-2020,Girona
2020-06-16,21:45,La Liga 2,Matchweek 33,Tue,Home,D,0,0,Racing Sant,52.0,,Aday,4-4-2,5-4-1,Daniel Trujillo,Match Report,,2019-2020,Girona
2020-06-19,19:30,La Liga 2,Matchweek 34,Fri,Away,L,0,1,Elche,55.0,,Álex Granell,4-1-3-2,3-5-2,Álvaro Moreno,Match Report,,2019-2020,Girona
2020-06-24,19:30,La Liga 2,Matchweek 35,Wed,Home,W,2,0,Numancia,47.0,,Álex Granell,4-2-3-1,4-2-3-1,Santiago Varón,Match Report,,2019-2020,Girona
2020-06-28,19:30,La Liga 2,Matchweek 36,Sun,Away,L,0,2,Málaga,45.0,,Álex Granell,4-2-3-1,3-4-3,Alejandro Muñíz,Match Report,,2019-2020,Girona
2020-07-03,19:30,La Liga 2,Matchweek 37,Fri,Home,W,1,0,Zaragoza,53.0,,Álex Granell,4-2-3-1,4-4-2,Luis Milla,Match Report,,2019-2020,Girona
2020-07-06,19:30,La Liga 2,Matchweek 38,Mon,Away,D,0,0,Sporting Gijón,44.0,,Álex Granell,4-2-3-1,4-4-2,Aitor Gorostegui,Match Report,,2019-2020,Girona
2020-07-09,21:45,La Liga 2,Matchweek 39,Thu,Home,W,1,0,Almería,57.0,,Álex Granell,4-2-3-1,4-2-3-1,Oliver De La Fuente,Match Report,,2019-2020,Girona
2020-07-12,19:30,La Liga 2,Matchweek 40,Sun,Away,D,2,2,Lugo,52.0,,Cristhian Stuani,4-2-3-1,4-2-3-1,Saúl Ais,Match Report,,2019-2020,Girona
2020-07-17,21:00,La Liga 2,Matchweek 41,Fri,Home,W,2,1,Cádiz,52.0,,Álex Granell,4-2-3-1,4-2-3-1,Alejandro Muñíz,Match Report,,2019-2020,Girona
2020-07-20,21:00,La Liga 2,Matchweek 42,Mon,Away,L,0,2,Alcorcón,47.0,,Pedro Alcalá,5-3-2,4-4-2,Juan Pulido,Match Report,,2019-2020,Girona
2020-08-13,19:30,La Liga 2,Semi-finals,Thu,Home,W,1,0,Almería,50.0,,Álex Granell,4-2-3-1,3-4-3,Javier Villanueva,Match Report,Leg 1 of 2,2019-2020,Girona
2020-08-16,19:00,La Liga 2,Semi-finals,Sun,Away,W,2,1,Almería,32.0,,Álex Granell,4-2-3-1,4-2-3-1,Isidro Díaz de Mera,Match Report,Leg 2 of 2; Girona won,2019-2020,Girona
2020-08-20,22:00,La Liga 2,Final,Thu,Away,D,0,0,Elche,46.0,,Álex Granell,4-2-3-1,3-4-3,Dámaso Arcediano,Match Report,Leg 1 of 2,2019-2020,Girona
2020-08-23,22:00,La Liga 2,Final,Sun,Home,L,0,1,Elche,47.0,,Álex Granell,4-2-3-1,3-4-3,José López,Match Report,Leg 2 of 2; Elche won,2019-2020,Girona
