Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-03,17:30,Championship,Matchweek 1,Sat,Home,L,1,2,West Brom,0.7,0.5,46,27592.0,Michael Dawson,4-1-4-1,4-2-3-1,Darren England,Match Report,,2019-2020,Nott'ham Forest
2019-08-10,12:30,Championship,Matchweek 2,Sat,Away,D,1,1,Leeds United,1.1,1.9,32,35453.0,Michael Dawson,4-1-4-1,4-1-4-1,Robert Jones,Match Report,,2019-2020,Nott'ham Forest
2019-08-13,19:45,EFL Cup,First round,Tue,Home,W,1,0,Fleetwood Town,,,55,7432.0,Joe Worrall,4-3-3,4-3-3,Alan Young,Match Report,,2019-2020,Nott'ham Forest
2019-08-17,15:00,Championship,Matchweek 3,Sat,Home,W,3,0,Birmingham City,2.2,0.4,47,27281.0,Michael Dawson,4-1-4-1,4-4-1-1,Tony Harrington,Match Report,,2019-2020,Nott'ham Forest
2019-08-21,19:45,Championship,Matchweek 4,Wed,Away,D,1,1,Charlton Ath,1.1,1.8,47,17204.0,Michael Dawson,4-1-4-1,4-1-2-1-2,Oliver Langford,Match Report,,2019-2020,Nott'ham Forest
2019-08-24,15:00,Championship,Matchweek 5,Sat,Away,W,2,1,Fulham,1.1,1.2,24,18186.0,Michael Dawson,4-1-4-1,4-3-3,Peter Bankes,Match Report,,2019-2020,Nott'ham Forest
2019-08-27,19:45,EFL Cup,Second round,Tue,Home,W,3,0,Derby County,,,53,26971.0,Joe Worrall,4-3-3,4-2-3-1,John Brooks,Match Report,,2019-2020,Nott'ham Forest
2019-08-31,15:00,Championship,Matchweek 6,Sat,Home,D,1,1,Preston,0.7,0.7,52,27249.0,Michael Dawson,4-1-4-1,4-2-3-1,Geoff Eltringham,Match Report,,2019-2020,Nott'ham Forest
2019-09-14,15:00,Championship,Matchweek 7,Sat,Away,W,1,0,Swansea City,1.9,0.4,38,17102.0,Michael Dawson,4-1-4-1,4-2-3-1,James Linington,Match Report,,2019-2020,Nott'ham Forest
2019-09-21,15:00,Championship,Matchweek 8,Sat,Home,W,1,0,Barnsley,0.9,0.9,49,29202.0,Michael Dawson,4-2-3-1,4-2-3-1,Jarred Gillett,Match Report,,2019-2020,Nott'ham Forest
2019-09-24,19:45,EFL Cup,Third round,Tue,Away,L,0,5,Arsenal,,,32,53160.0,Jack Robinson,4-2-3-1,4-2-3-1,Darren England,Match Report,,2019-2020,Nott'ham Forest
2019-09-27,20:00,Championship,Matchweek 9,Fri,Away,W,3,2,Stoke City,1.1,1.9,42,23800.0,Michael Dawson,4-2-3-1,4-4-2,Andy Madley,Match Report,,2019-2020,Nott'ham Forest
2019-10-01,19:45,Championship,Matchweek 10,Tue,Away,D,1,1,Blackburn,0.5,1.3,39,12521.0,Ben Watson,4-4-2,4-4-2,Steve Martin,Match Report,,2019-2020,Nott'ham Forest
2019-10-05,15:00,Championship,Matchweek 11,Sat,Home,W,1,0,Brentford,0.7,0.5,44,27598.0,Ben Watson,4-2-3-1,4-3-3,Dean Whitestone,Match Report,,2019-2020,Nott'ham Forest
2019-10-20,14:00,Championship,Matchweek 12,Sun,Away,L,0,1,Wigan Athletic,1.5,1.3,57,13077.0,Ben Watson,4-4-2,4-2-3-1,Matt Donohue,Match Report,,2019-2020,Nott'ham Forest
2019-10-23,19:45,Championship,Matchweek 13,Wed,Home,L,1,2,Hull City,1.3,2.4,64,27624.0,Ben Watson,4-2-3-1,4-4-1-1,Oliver Langford,Match Report,,2019-2020,Nott'ham Forest
