Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,18:30,DFB-Pokal,First round,Sat,Away,D,3 (5),3 (4),W'burg Kickers,,,72,9000.0,Kevin Vogt,3-4-1-2,4-2-3-1,Guido Winkmann,Match Report,Hoffenheim won on penalty kicks following extra time,2019-2020,Hoffenheim
2019-08-18,15:30,Bundesliga,Matchweek 1,Sun,Away,L,0,1,Eint Frankfurt,0.8,1.8,67,50200.0,Kevin Vogt,3-4-3,3-4-3,Daniel Siebert,Match Report,,2019-2020,Hoffenheim
2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Home,W,3,2,Werder Bremen,0.9,1.2,54,27333.0,Kevin Vogt,3-4-3,3-4-3,Sascha Stegemann,Match Report,,2019-2020,Hoffenheim
2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Away,D,0,0,Leverkusen,0.6,0.9,26,26506.0,Kevin Vogt,4-2-3-1,4-1-4-1,Felix Zwayer,Match Report,,2019-2020,Hoffenheim
2019-09-15,15:30,Bundesliga,Matchweek 4,Sun,Home,L,0,3,Freiburg,1.4,1.6,68,29395.0,Kevin Vogt,3-4-1-2,3-4-1-2,Guido Winkmann,Match Report,,2019-2020,Hoffenheim
2019-09-23,20:30,Bundesliga,Matchweek 5,Mon,Away,D,1,1,Wolfsburg,0.7,0.9,48,21120.0,Kevin Vogt,4-1-4-1,3-4-3,Benjamin Cortus,Match Report,,2019-2020,Hoffenheim
2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Home,L,0,3,Gladbach,1.3,2.8,52,29030.0,Benjamin Hübner,3-5-2,4-3-1-2,Harm Osmers,Match Report,,2019-2020,Hoffenheim
2019-10-05,15:30,Bundesliga,Matchweek 7,Sat,Away,W,2,1,Bayern Munich,0.8,2.1,36,75000.0,Benjamin Hübner,4-1-4-1,4-2-3-1,Tobias Stieler,Match Report,,2019-2020,Hoffenheim
2019-10-20,18:00,Bundesliga,Matchweek 8,Sun,Home,W,2,0,Schalke 04,0.9,0.8,42,29477.0,Kevin Vogt,4-1-4-1,4-1-3-2,Robert Hartmann,Match Report,,2019-2020,Hoffenheim
2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Away,W,3,2,Hertha BSC,2.2,2.5,57,44702.0,Kevin Vogt,3-1-4-2,4-2-3-1,Markus Schmidt,Match Report,,2019-2020,Hoffenheim
2019-10-29,18:30,DFB-Pokal,Second round,Tue,Away,W,2,0,MSV Duisburg,,,69,14306.0,Sebastian Rudy,4-3-3,4-3-3,Sören Storks,Match Report,,2019-2020,Hoffenheim
