Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-18,18:15,Coppa Italia,Third round,Sun,Home,W,3,1,Monza,,,,15000.0,,,,Fabrizio Pasqua,Match Report,,2019-2020,Fiorentina
2019-08-24,20:45,Serie A,Matchweek 1,Sat,Home,L,3,4,Napoli,1.7,2.0,43.0,33614.0,Germán Pezzella,4-3-3,4-4-1-1,Davide Massa,Match Report,,2019-2020,Fiorentina
2019-09-01,20:45,Serie A,Matchweek 2,Sun,Away,L,1,2,Genoa,1.9,2.1,51.0,20000.0,Germán Pezzella,4-3-3,3-4-1-2,Piero Giacomelli,Match Report,,2019-2020,Fiorentina
2019-09-14,15:00,Serie A,Matchweek 3,Sat,Home,D,0,0,Juventus,1.8,0.4,47.0,40000.0,Germán Pezzella,3-5-2,4-4-2,Massimiliano Irrati,Match Report,,2019-2020,Fiorentina
2019-09-22,18:00,Serie A,Matchweek 4,Sun,Away,D,2,2,Atalanta,1.0,1.6,36.0,10314.0,Germán Pezzella,3-5-2,3-5-2,Daniele Orsato,Match Report,,2019-2020,Fiorentina
2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,W,2,1,Sampdoria,1.6,0.5,55.0,33469.0,Germán Pezzella,3-5-2,3-4-3,Daniele Doveri,Match Report,,2019-2020,Fiorentina
2019-09-29,20:45,Serie A,Matchweek 6,Sun,Away,W,3,1,Milan,2.5,0.6,45.0,48367.0,Germán Pezzella,3-5-2,4-3-1-2,Piero Giacomelli,Match Report,,2019-2020,Fiorentina
2019-10-06,12:30,Serie A,Matchweek 7,Sun,Home,W,1,0,Udinese,1.1,0.9,50.0,37963.0,Germán Pezzella,3-5-2,3-5-2,Alessandro Prontera,Match Report,,2019-2020,Fiorentina
2019-10-21,21:00,Serie A,Matchweek 8,Mon,Away,D,0,0,Brescia,0.8,0.5,54.0,16000.0,Germán Pezzella,3-5-2,4-3-1-2,Giampaolo Calvarese,Match Report,,2019-2020,Fiorentina
2019-10-27,20:45,Serie A,Matchweek 9,Sun,Home,L,1,2,Lazio,0.6,2.1,47.0,33281.0,Germán Pezzella,3-5-2,3-5-1-1,Marco Guida,Match Report,,2019-2020,Fiorentina
2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,W,2,1,Sassuolo,1.0,0.8,46.0,11863.0,Germán Pezzella,3-5-2,4-3-3,Maurizio Mariani,Match Report,,2019-2020,Fiorentina
2019-11-03,18:00,Serie A,Matchweek 11,Sun,Home,D,1,1,Parma,1.4,0.7,62.0,32479.0,Milan Badelj,4-3-3,4-3-3,Luca Pairetto,Match Report,,2019-2020,Fiorentina
2019-11-10,12:30,Serie A,Matchweek 12,Sun,Away,L,2,5,Cagliari,1.0,2.8,51.0,16316.0,Germán Pezzella,3-5-2,4-3-1-2,Federico La Penna,Match Report,,2019-2020,Fiorentina
2019-11-24,15:00,Serie A,Matchweek 13,Sun,Away,L,0,1,Hellas Verona,0.8,1.4,51.0,22581.0,Germán Pezzella,3-1-4-2,3-4-1-2,Antonio Giua,Match Report,,2019-2020,Fiorentina
2019-11-30,20:45,Serie A,Matchweek 14,Sat,Home,L,0,1,Lecce,1.5,1.1,63.0,33912.0,Milan Badelj,3-5-2,4-3-1-2,Marco Piccinini,Match Report,,2019-2020,Fiorentina
2019-12-03,21:00,Coppa Italia,Fourth round,Tue,Home,W,2,0,Cittadella,,,,8988.0,,,,Ivan Pezzuto,Match Report,,2019-2020,Fiorentina
2019-12-08,15:00,Serie A,Matchweek 15,Sun,Away,L,1,2,Torino,1.9,0.9,59.0,19955.0,Marco Benassi,4-5-1,3-4-1-2,Piero Giacomelli,Match Report,,2019-2020,Fiorentina
2019-12-15,20:45,Serie A,Matchweek 16,Sun,Home,D,1,1,Inter,0.7,0.8,52.0,37537.0,Germán Pezzella,3-5-2,3-5-2,Maurizio Mariani,Match Report,,2019-2020,Fiorentina
2019-12-20,20:45,Serie A,Matchweek 17,Fri,Home,L,1,4,Roma,1.6,1.7,43.0,3305.0,Germán Pezzella,3-5-2,4-2-3-1,Daniele Orsato,Match Report,,2019-2020,Fiorentina
2020-01-06,12:30,Serie A,Matchweek 18,Mon,Away,D,1,1,Bologna,0.4,0.8,30.0,22653.0,Germán Pezzella,3-5-2,4-2-3-1,Paolo Valeri,Match Report,,2019-2020,Fiorentina
2020-01-12,15:00,Serie A,Matchweek 19,Sun,Home,W,1,0,SPAL,1.8,1.0,41.0,33970.0,Germán Pezzella,3-5-2,3-5-2,Daniele Doveri,Match Report,,2019-2020,Fiorentina
2020-01-15,15:00,Coppa Italia,Round of 16,Wed,Home,W,2,1,Atalanta,,,31.0,13395.0,Germán Pezzella,3-5-2,3-4-3,Gianluca Manganiello,Match Report,,2019-2020,Fiorentina
2020-01-18,20:45,Serie A,Matchweek 20,Sat,Away,W,2,0,Napoli,1.0,0.7,33.0,22219.0,Germán Pezzella,3-5-2,4-3-3,Fabrizio Pasqua,Match Report,,2019-2020,Fiorentina
2020-01-25,18:00,Serie A,Matchweek 21,Sat,Home,D,0,0,Genoa,1.4,1.7,46.0,32903.0,Germán Pezzella,3-5-2,3-5-2,Daniele Orsato,Match Report,,2019-2020,Fiorentina
2020-01-29,20:45,Coppa Italia,Quarter-finals,Wed,Away,L,1,2,Inter,,,35.0,51431.0,Milan Badelj,3-5-2,3-4-1-2,Daniele Doveri,Match Report,,2019-2020,Fiorentina
2020-02-02,12:30,Serie A,Matchweek 22,Sun,Away,L,0,3,Juventus,0.8,2.9,26.0,40171.0,Germán Pezzella,3-5-2,4-3-3,Fabrizio Pasqua,Match Report,,2019-2020,Fiorentina
2020-02-08,15:00,Serie A,Matchweek 23,Sat,Home,L,1,2,Atalanta,0.7,1.7,33.0,35034.0,Germán Pezzella,3-5-2,3-4-1-2,Maurizio Mariani,Match Report,,2019-2020,Fiorentina
2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,W,5,1,Sampdoria,3.0,1.7,55.0,20284.0,Germán Pezzella,3-5-2,4-3-1-2,Massimiliano Irrati,Match Report,,2019-2020,Fiorentina
2020-02-22,20:45,Serie A,Matchweek 25,Sat,Home,D,1,1,Milan,2.0,0.7,41.0,39769.0,Germán Pezzella,3-5-2,4-2-3-1,Giampaolo Calvarese,Match Report,,2019-2020,Fiorentina
2020-03-08,18:00,Serie A,Matchweek 26,Sun,Away,D,0,0,Udinese,0.4,0.9,56.0,,Germán Pezzella,3-5-2,3-5-2,Michael Fabbri,Match Report,,2019-2020,Fiorentina
2020-06-22,19:30,Serie A,Matchweek 27,Mon,Home,D,1,1,Brescia,2.3,1.2,58.0,,Germán Pezzella,4-3-3,4-3-1-2,Federico La Penna,Match Report,,2019-2020,Fiorentina
2020-06-27,21:45,Serie A,Matchweek 28,Sat,Away,L,1,2,Lazio,0.5,1.5,45.0,,Germán Pezzella,3-4-3,3-1-4-2,Michael Fabbri,Match Report,,2019-2020,Fiorentina
2020-07-01,21:45,Serie A,Matchweek 29,Wed,Home,L,1,3,Sassuolo,1.3,1.8,52.0,,Germán Pezzella,3-5-2,4-2-3-1,Daniele Chiffi,Match Report,,2019-2020,Fiorentina
2020-07-05,19:30,Serie A,Matchweek 30,Sun,Away,W,2,1,Parma,2.6,1.5,44.0,,Germán Pezzella,3-5-2,4-3-3,Rosario Abisso,Match Report,,2019-2020,Fiorentina
2020-07-08,19:30,Serie A,Matchweek 31,Wed,Home,D,0,0,Cagliari,0.6,1.1,61.0,,Milan Badelj,3-4-3,3-4-1-2,Gianluca Manganiello,Match Report,,2019-2020,Fiorentina
2020-07-12,19:30,Serie A,Matchweek 32,Sun,Home,D,1,1,Hellas Verona,1.8,0.8,51.0,,Germán Pezzella,3-4-3,3-4-3,Daniele Chiffi,Match Report,,2019-2020,Fiorentina
