Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-07-25,21:00,Europa Lg,Second qualifying round,Thu,Home,W,4,0,is Stjarnan,,,,19122.0,Javi López,4-4-2,5-4-1,Alain Durieux,Match Report,Leg 1 of 2,2019-2020,Espanyol
2019-08-01,19:15,Europa Lg,Second qualifying round,Thu,Away,W,3,1,is Stjarnan,,,,1020.0,Javi López,4-4-2,4-3-3,Dumitru Muntean,Match Report,Leg 2 of 2; Espanyol won,2019-2020,Espanyol
2019-08-08,21:00,Europa Lg,Third qualifying round,Thu,Away,W,3,0,ch Luzern,,,,9191.0,Javi López,4-4-2,4-3-3,Fran Jović,Match Report,Leg 1 of 2,2019-2020,Espanyol
2019-08-15,21:00,Europa Lg,Third qualifying round,Thu,Home,W,3,0,ch Luzern,,,,13214.0,Esteban Granero,4-4-2,4-3-3,Jorge de Sousa,Match Report,Leg 2 of 2; Espanyol won,2019-2020,Espanyol
2019-08-18,19:00,La Liga,Matchweek 1,Sun,Home,L,0,2,Sevilla,0.2,1.6,45.0,19832.0,Javi López,4-4-2,4-3-3,Juan Martínez,Match Report,,2019-2020,Espanyol
2019-08-22,21:00,Europa Lg,Play-off round,Thu,Home,W,3,1,ua Zorya Luhansk,,,64.0,13686.0,Javi López,4-3-3,4-4-2,Tobias Stieler,Match Report,Leg 1 of 2,2019-2020,Espanyol
2019-08-25,17:00,La Liga,Matchweek 2,Sun,Away,D,0,0,Alavés,0.2,0.8,63.0,14567.0,Víctor Sánchez,4-3-3,4-1-4-1,Eduardo Prieto,Match Report,,2019-2020,Espanyol
2019-08-29,20:00,Europa Lg,Play-off round,Thu,Away,D,2,2,ua Zorya Luhansk,,,51.0,10181.0,Javi López,4-1-4-1,4-3-1-2,Radu Petrescu,Match Report,Leg 2 of 2; Espanyol won,2019-2020,Espanyol
2019-09-01,19:00,La Liga,Matchweek 3,Sun,Home,L,0,3,Granada,1.4,1.4,67.0,20870.0,Víctor Sánchez,4-2-3-1,4-2-3-1,César Soto,Match Report,,2019-2020,Espanyol
2019-09-15,12:00,La Liga,Matchweek 4,Sun,Away,W,2,1,Eibar,1.8,0.7,42.0,5410.0,Javi López,4-4-2,4-4-2,Valentín Pizarro,Match Report,,2019-2020,Espanyol
