Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-07-27,20:00,Ligue 2,Matchweek 1,Fri,Away,L,1,3,Valenciennes,57.0,6164,Jordan Adéoti,4-1-4-1,4-3-3,Romain Delpech,Match Report,,2018-2019,Auxerre
2018-08-03,20:00,Ligue 2,Matchweek 2,Fri,Home,L,2,3,Gazélec Ajaccio,60.0,6892,Jordan Adéoti,4-2-3-1,4-3-3,Mehdi Mokhtari,Match Report,,2018-2019,Auxerre
2018-08-10,20:00,Ligue 2,Matchweek 3,Fri,Away,W,3,0,Orléans,47.0,3811,Romain Philippoteaux,4-2-3-1,4-5-1,Benjamin Lepaysant,Match Report,,2018-2019,Auxerre
2018-08-14,20:00,Coupe de la Ligue,First round,Tue,Home,W,3,1,Gazélec Ajaccio,,4454,Jordan Adéoti,4-2-3-1,4-3-3,Sylvain Palhies,Match Report,,2018-2019,Auxerre
2018-08-17,20:00,Ligue 2,Matchweek 4,Fri,Home,W,1,0,Nancy,50.0,6220,Romain Philippoteaux,4-2-3-1,4-3-2-1,Willy Delajod,Match Report,,2018-2019,Auxerre
2018-08-24,20:00,Ligue 2,Matchweek 5,Fri,Away,L,0,1,Red Star,60.0,1333,Jordan Adéoti,4-2-3-1,4-4-2,Pignard Jérémie,Match Report,,2018-2019,Auxerre
2018-08-28,20:00,Coupe de la Ligue,Second round,Tue,Home,W,2,1,Châteauroux,,4281,Jordan Adéoti,4-2-3-1,5-3-2,William Lavis,Match Report,,2018-2019,Auxerre
2018-08-31,20:00,Ligue 2,Matchweek 6,Fri,Home,L,0,2,Brest,52.0,5595,Romain Philippoteaux,3-3-3-1,4-1-4-1,Benjamin Lepaysant,Match Report,,2018-2019,Auxerre
2018-09-14,20:00,Ligue 2,Matchweek 7,Fri,Away,L,0,2,Clermont Foot,49.0,2616,Romain Philippoteaux,4-2-3-1,4-2-3-1,Stéphanie Frappart,Match Report,,2018-2019,Auxerre
2018-09-21,20:00,Ligue 2,Matchweek 8,Fri,Home,D,0,0,Ajaccio,60.0,4265,Jordan Adéoti,4-2-3-1,4-2-3-1,Bastien Dechepy,Match Report,,2018-2019,Auxerre
2018-10-01,20:45,Ligue 2,Matchweek 9,Mon,Away,L,0,1,Troyes,65.0,6673,Jordan Adéoti,4-2-3-1,4-4-1-1,Faouzi Benchabane,Match Report,,2018-2019,Auxerre
2018-10-06,15:00,Ligue 2,Matchweek 10,Sat,Home,L,1,2,Lens,46.0,10404,Jordan Adéoti,4-2-3-1,4-2-3-1,Pierre Gaillouste,Match Report,,2018-2019,Auxerre
2018-10-19,20:00,Ligue 2,Matchweek 11,Fri,Home,W,2,0,Béziers,41.0,3847,Romain Philippoteaux,4-4-2,4-2-3-1,Yohann Rouinsard,Match Report,,2018-2019,Auxerre
2018-10-26,20:00,Ligue 2,Matchweek 12,Fri,Home,L,0,2,Paris FC,47.0,4835,Romain Philippoteaux,4-4-2,4-2-3-1,Sylvain Palhies,Match Report,,2018-2019,Auxerre
