Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-04,20:00,Trophée des Champions,Trophée des Champions,Sat,Neutral,L,0,4,Paris S-G,,,27.0,41237,Andrea Raggi,4-3-3,4-3-3,Ruddy Buquet,Match Report,,2018-2019,Monaco
2018-08-11,17:00,Ligue 1,Matchweek 1,Sat,Away,W,3,1,Nantes,2.6,1.4,35.0,32760,Kamil Glik,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,,2018-2019,Monaco
2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Home,D,0,0,Lille,1.4,0.7,48.0,11140,Radamel Falcao,4-2-3-1,4-2-3-1,Thomas Léonard,Match Report,,2018-2019,Monaco
2018-08-26,17:00,Ligue 1,Matchweek 3,Sun,Away,L,1,2,Bordeaux,0.8,2.7,53.0,21607,Radamel Falcao,4-2-3-1,4-3-3,Clément Turpin,Match Report,,2018-2019,Monaco
2018-09-02,21:00,Ligue 1,Matchweek 4,Sun,Home,L,2,3,Marseille,1.4,1.8,47.0,14269,Radamel Falcao,4-1-4-1,4-2-3-1,Benoît Millot,Match Report,,2018-2019,Monaco
2018-09-15,20:00,Ligue 1,Matchweek 5,Sat,Away,D,1,1,Toulouse,0.6,1.6,46.0,16689,Kamil Glik,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,,2018-2019,Monaco
2018-09-18,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,es Atlético Madrid,0.7,0.9,41.0,10575,Radamel Falcao,4-1-4-1,4-4-2,William Collum,Match Report,,2018-2019,Monaco
2018-09-21,20:45,Ligue 1,Matchweek 6,Fri,Home,D,1,1,Nîmes,1.7,0.6,57.0,6837,Radamel Falcao,4-2-3-1,4-4-2,Amaury Delerue,Match Report,,2018-2019,Monaco
2018-09-25,19:00,Ligue 1,Matchweek 7,Tue,Home,L,0,1,Angers,0.6,0.5,66.0,5502,Radamel Falcao,4-2-3-1,4-1-4-1,Willy Delajod,Match Report,,2018-2019,Monaco
2018-09-28,20:45,Ligue 1,Matchweek 8,Fri,Away,L,0,2,Saint-Étienne,2.1,1.6,51.0,26486,Radamel Falcao,3-5-2,4-2-3-1,Jérôme Brisard,Match Report,,2018-2019,Monaco
2018-10-03,21:00,Champions Lg,Group stage,Wed,Away,L,0,3,de Dortmund,0.5,3.2,42.0,66099,Radamel Falcao,3-4-1-2,4-2-3-1,Aliaksei Kulbakou,Match Report,,2018-2019,Monaco
2018-10-07,17:00,Ligue 1,Matchweek 9,Sun,Home,L,1,2,Rennes,0.4,1.1,47.0,6268,Radamel Falcao,3-4-1-2,4-4-2,Olivier Thual,Match Report,,2018-2019,Monaco
2018-10-20,20:00,Ligue 1,Matchweek 10,Sat,Away,L,1,2,Strasbourg,1.5,0.9,53.0,25358,Radamel Falcao,4-3-2-1,5-4-1,Nicolas Rainville,Match Report,,2018-2019,Monaco
2018-10-24,18:55,Champions Lg,Group stage,Wed,Away,D,1,1,be Club Brugge,0.8,1.5,41.0,23957,Andrea Raggi,3-4-3,3-1-4-2,Michael Oliver,Match Report,,2018-2019,Monaco
2018-10-27,20:00,Ligue 1,Matchweek 11,Sat,Home,D,2,2,Dijon,1.0,0.6,47.0,7139,Kamil Glik,4-3-2-1,4-1-4-1,Jérôme Miguelgorry,Match Report,,2018-2019,Monaco
2018-11-03,20:00,Ligue 1,Matchweek 12,Sat,Away,L,0,1,Reims,1.0,1.1,71.0,16005,Kamil Glik,3-4-3,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Monaco
2018-11-06,18:55,Champions Lg,Group stage,Tue,Home,L,0,4,be Club Brugge,1.1,1.9,64.0,8347,Radamel Falcao,4-3-3,3-4-3,Hugo Miguel,Match Report,,2018-2019,Monaco
2018-11-11,21:00,Ligue 1,Matchweek 13,Sun,Home,L,0,4,Paris S-G,1.4,3.6,34.0,12533,Radamel Falcao,4-2-3-1,3-4-3,Ruddy Buquet,Match Report,,2018-2019,Monaco
2018-11-24,20:00,Ligue 1,Matchweek 14,Sat,Away,W,1,0,Caen,0.8,0.8,54.0,15013,Radamel Falcao,4-2-3-1,4-4-2,Thomas Léonard,Match Report,,2018-2019,Monaco
2018-11-28,18:55,Champions Lg,Group stage,Wed,Away,L,0,2,es Atlético Madrid,1.3,0.9,44.0,56314,Diego Benaglio,4-4-2,4-4-2,Mattias Gestranius,Match Report,,2018-2019,Monaco
2018-12-01,20:00,Ligue 1,Matchweek 15,Sat,Home,L,1,2,Montpellier,0.7,1.6,47.0,6725,Radamel Falcao,4-4-2,3-4-3,Olivier Thual,Match Report,,2018-2019,Monaco
2018-12-04,19:00,Ligue 1,Matchweek 16,Tue,Away,W,2,0,Amiens,1.8,0.6,40.0,11048,Radamel Falcao,4-1-4-1,4-2-3-1,Jérôme Brisard,Match Report,,2018-2019,Monaco
2018-12-11,21:00,Champions Lg,Group stage,Tue,Home,L,0,2,de Dortmund,0.6,2.6,38.0,8731,Radamel Falcao,4-1-4-1,4-2-3-1,Craig Pawson,Match Report,,2018-2019,Monaco
2018-12-16,21:00,Ligue 1,Matchweek 18,Sun,Away,L,0,3,Lyon,0.1,2.0,26.0,46477,Radamel Falcao,3-5-1-1,3-4-1-2,Clément Turpin,Match Report,,2018-2019,Monaco
2018-12-19,21:05,Coupe de la Ligue,Round of 16,Wed,Home,W,1,0,Lorient,,,,1000,Youri Tielemans,4-4-1-1,4-2-3-1,Benoît Millot,Match Report,,2018-2019,Monaco
