Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2024-02-03,15:00,Ligue 2,Matchweek 23,Sat,Away,L,0,1,Dunkerque,55.0,4933,Anthony Briançon,4-1-4-1,4-4-2,Ahmed Taleb,Match Report,,2023-2024,Saint-Etienne
2024-02-12,20:45,Ligue 2,Matchweek 24,Mon,Home,W,5,0,Troyes,49.0,17075,Anthony Briançon,4-1-4-1,4-1-4-1,Azzedine Souifi,Match Report,,2023-2024,Saint-Etienne
2024-02-17,15:00,Ligue 2,Matchweek 25,Sat,Away,W,3,0,Angers,54.0,15462,Anthony Briançon,4-1-4-1,4-2-3-1,Nicolas Rainville,Match Report,,2023-2024,Saint-Etienne
2024-02-24,15:00,Ligue 2,Matchweek 26,Sat,Home,W,2,1,Annecy,50.0,21179,Anthony Briançon,4-1-4-1,4-4-2,Antoine Valnet,Match Report,,2023-2024,Saint-Etienne
2024-03-02,15:00,Ligue 2,Matchweek 27,Sat,Away,D,0,0,Paris FC,50.0,17358,Gautier Larsonneur,4-1-4-1,4-2-3-1,Benjamin Lepaysant,Match Report,,2023-2024,Saint-Etienne
2024-03-09,15:00,Ligue 2,Matchweek 28,Sat,Home,W,1,0,Auxerre,52.0,36277,Gautier Larsonneur,4-1-4-1,4-2-3-1,Olivier Thual,Match Report,,2023-2024,Saint-Etienne
2024-03-16,19:00,Ligue 2,Matchweek 29,Sat,Away,W,4,0,Bastia,49.0,11598,Gautier Larsonneur,4-1-4-1,3-4-3,Pierre Gaillouste,Match Report,,2023-2024,Saint-Etienne
2024-03-30,15:00,Ligue 2,Matchweek 30,Sat,Away,W,2,0,Valenciennes,53.0,9251,Anthony Briançon,4-1-4-1,3-4-3,Mikael Lesage,Match Report,,2023-2024,Saint-Etienne
2024-04-06,15:00,Ligue 2,Matchweek 31,Sat,Home,W,1,0,US Concarneau,54.0,37337,Gautier Larsonneur,4-1-4-1,4-2-3-1,Abdelatif Kherradji,Match Report,,2023-2024,Saint-Etienne
2024-04-13,15:00,Ligue 2,Matchweek 32,Sat,Away,L,0,2,Ajaccio,66.0,6000,Gautier Larsonneur,4-1-4-1,4-4-1-1,Pierre Legat,Match Report,,2023-2024,Saint-Etienne
2024-04-20,19:00,Ligue 2,Matchweek 33,Sat,Home,W,2,1,Bordeaux,43.0,35317,Anthony Briançon,4-2-3-1,4-3-3,Jérôme Brisard,Match Report,,2023-2024,Saint-Etienne
2024-04-23,20:45,Ligue 2,Matchweek 34,Tue,Away,W,2,0,Grenoble,56.0,15230,Anthony Briançon,4-3-3,4-3-3,Benjamin Lepaysant,Match Report,,2023-2024,Saint-Etienne
2024-04-27,15:00,Ligue 2,Matchweek 35,Sat,Home,W,1,0,Caen,46.0,35445,Gautier Larsonneur,4-3-3,4-4-1-1,Nicolas Rainville,Match Report,,2023-2024,Saint-Etienne
2024-05-04,19:00,Ligue 2,Matchweek 36,Sat,Away,D,2,2,Guingamp,48.0,11224,Anthony Briançon,4-1-4-1,4-2-3-1,Guillaume Paradis,Match Report,,2023-2024,Saint-Etienne
2024-05-10,20:45,Ligue 2,Matchweek 37,Fri,Home,D,1,1,Rodez Aveyron,58.0,35701,Anthony Briançon,4-2-3-1,3-1-4-2,Mikael Lesage,Match Report,,2023-2024,Saint-Etienne
2024-05-17,20:45,Ligue 2,Matchweek 38,Fri,Away,L,1,2,Quevilly-Rouen,52.0,8084,Anthony Briançon,4-1-4-1,4-2-3-1,Marc Bollengier,Match Report,,2023-2024,Saint-Etienne
2024-05-24,20:30,Ligue 2,Final,Fri,Home,W,2,0,Rodez Aveyron,53.0,36048,Gautier Larsonneur,4-1-4-1,3-1-4-2,Thomas Léonard,Match Report,,2023-2024,Saint-Etienne
