Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-11-18,15:00,Serie B,Matchweek 15,Sat,Away,D,0,0,Virtus Entella,,1849,Maurizio Domizzi,3-5-2,4-3-1-2,Lorenzo Illuzzi,Match Report,,2017-2018,Venezia
2017-11-25,15:00,Serie B,Matchweek 16,Sat,Home,L,1,3,Novara,,3352,Maurizio Domizzi,3-5-2,3-5-2,Antonio Rapuano,Match Report,,2017-2018,Venezia
2017-12-02,18:00,Serie B,Matchweek 17,Sat,Away,D,0,0,Palermo,,4842,Maurizio Domizzi,3-5-2,3-5-1-1,Daniele Chiffi,Match Report,,2017-2018,Venezia
2017-12-09,15:00,Serie B,Matchweek 18,Sat,Home,D,1,1,Pro Vercelli,,3213,Francesco Cernuto,3-5-2,4-3-3,Antonello Balice,Match Report,,2017-2018,Venezia
2017-12-15,20:30,Serie B,Matchweek 19,Fri,Away,D,2,2,Foggia,,8500,Francesco Cernuto,,,Livio Marinelli,Match Report,,2017-2018,Venezia
2017-12-20,20:30,Serie B,Matchweek 20,Wed,Home,D,1,1,Cremonese,,3158,Francesco Cernuto,3-5-2,4-3-1-2,Federico La Penna,Match Report,,2017-2018,Venezia
2017-12-28,20:30,Serie B,Matchweek 21,Thu,Away,L,0,1,Pescara,,6866,Marco Modolo,3-5-2,4-3-3,Eugenio Abbattista,Match Report,,2017-2018,Venezia
2018-01-20,15:00,Serie B,Matchweek 22,Sat,Away,L,2,3,Salernitana,,7227,Marco Modolo,5-3-2,3-4-1-2,Niccolò Baroni,Match Report,,2017-2018,Venezia
2018-01-27,15:00,Serie B,Matchweek 23,Sat,Home,W,1,0,Cesena,,3533,Maurizio Domizzi,3-5-2,4-4-1-1,Fabio Piscopo,Match Report,,2017-2018,Venezia
2018-02-03,15:00,Serie B,Matchweek 24,Sat,Home,W,3,1,Bari,,3786,Siniša Anđelković,3-5-2,4-3-3,Daniele Chiffi,Match Report,,2017-2018,Venezia
2018-02-10,15:00,Serie B,Matchweek 25,Sat,Away,D,1,1,Spezia,,5464,Maurizio Domizzi,3-5-2,4-3-1-2,Antonello Balice,Match Report,,2017-2018,Venezia
2018-02-17,15:00,Serie B,Matchweek 26,Sat,Home,W,3,1,Avellino,,3883,Maurizio Domizzi,3-5-2,3-5-1-1,Francesco Fourneau,Match Report,,2017-2018,Venezia
2018-02-23,21:00,Serie B,Matchweek 27,Fri,Away,D,1,1,Parma,,10216,Maurizio Domizzi,3-5-2,4-3-3,Aleandro Di Paolo,Match Report,,2017-2018,Venezia
2018-02-27,20:30,Serie B,Matchweek 28,Tue,Home,W,2,0,Ternana,,2709,Maurizio Domizzi,3-5-2,4-3-3,Gianluca Aureliano,Match Report,,2017-2018,Venezia
2018-03-10,15:00,Serie B,Matchweek 30,Sat,Home,W,1,0,Ascoli,,3291,Maurizio Domizzi,3-5-2,3-5-2,Marco Piccinini,Match Report,,2017-2018,Venezia
2018-03-17,15:00,Serie B,Matchweek 31,Sat,Away,L,2,3,Empoli,,7555,Maurizio Domizzi,3-5-2,4-3-1-2,Livio Marinelli,Match Report,,2017-2018,Venezia
2018-03-25,18:00,Serie B,Matchweek 32,Sun,Home,W,2,1,Cittadella,,5688,Maurizio Domizzi,3-5-2,4-3-1-2,Ivan Pezzuto,Match Report,,2017-2018,Venezia
2018-03-29,20:30,Serie B,Matchweek 33,Thu,Away,L,1,2,Frosinone,,11299,Maurizio Domizzi,3-5-2,3-4-1-2,Marco Serra,Match Report,,2017-2018,Venezia
2018-04-02,17:30,Serie B,Matchweek 29,Mon,Away,D,0,0,Carpi,,2206,Maurizio Domizzi,3-5-2,3-5-1-1,Francesco Paolo Saia,Match Report,,2017-2018,Venezia
2018-04-08,15:00,Serie B,Matchweek 34,Sun,Home,L,1,2,Brescia,,5844,Maurizio Domizzi,3-5-2,4-3-1-2,Antonello Balice,Match Report,,2017-2018,Venezia
2018-04-14,15:00,Serie B,Matchweek 35,Sat,Away,D,1,1,Perugia,,9264,Maurizio Domizzi,3-5-2,3-4-1-2,Daniele Martinelli,Match Report,,2017-2018,Venezia
2018-04-17,20:30,Serie B,Matchweek 36,Tue,Home,W,2,0,Virtus Entella,,3294,Maurizio Domizzi,3-5-2,3-5-2,Fabio Piscopo,Match Report,,2017-2018,Venezia
2018-04-21,15:00,Serie B,Matchweek 37,Sat,Away,W,3,1,Novara,,4021,Maurizio Domizzi,3-5-2,4-3-1-2,Francesco Fourneau,Match Report,,2017-2018,Venezia
2018-04-27,19:00,Serie B,Matchweek 38,Fri,Home,W,3,0,Palermo,,5767,Maurizio Domizzi,5-3-2,3-5-2,Marco Piccinini,Match Report,,2017-2018,Venezia
2018-05-01,15:00,Serie B,Matchweek 39,Tue,Away,W,2,0,Pro Vercelli,,2704,Maurizio Domizzi,3-5-2,3-4-3,Niccolò Baroni,Match Report,,2017-2018,Venezia
2018-05-05,15:00,Serie B,Matchweek 40,Sat,Home,W,2,1,Foggia,,5944,Maurizio Domizzi,3-5-2,3-5-2,Francesco Guccini,Match Report,,2017-2018,Venezia
2018-05-12,15:00,Serie B,Matchweek 41,Sat,Away,L,1,5,Cremonese,,9073,Maurizio Domizzi,3-5-2,4-3-3,Riccardo Pinzani,Match Report,,2017-2018,Venezia
2018-05-18,20:30,Serie B,Matchweek 42,Fri,Home,D,0,0,Pescara,,5480,Maurizio Domizzi,3-5-2,4-3-3,Marco Serra,Match Report,,2017-2018,Venezia
2018-06-03,21:00,Serie B,Preliminary round,Sun,Home,W,3,0,Perugia,,5732,Maurizio Domizzi,3-5-2,3-5-2,Eugenio Abbattista,Match Report,,2017-2018,Venezia
2018-06-06,21:00,Serie B,Semi-finals,Wed,Home,D,1,1,Palermo,,5526,Maurizio Domizzi,3-5-1-1,4-3-1-2,Daniele Chiffi,Match Report,Leg 1 of 2,2017-2018,Venezia
2018-06-10,18:30,Serie B,Semi-finals,Sun,Away,L,0,1,Palermo,,28152,Maurizio Domizzi,3-5-2,4-3-2-1,Gianluca Aureliano,Match Report,Leg 2 of 2; Palermo won,2017-2018,Venezia
