Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-03,15:00,Championship,Matchweek 1,Sat,Away,L,0,1,Barnsley,1.4,2.0,54,14823.0,Tom Cairney,4-3-3,4-2-3-1,Andrew Davies,Match Report,,2019-2020,Fulham
2019-08-10,15:00,Championship,Matchweek 2,Sat,Home,W,2,0,Blackburn,1.6,0.5,59,17987.0,Tom Cairney,4-1-4-1,4-2-3-1,Keith Stroud,Match Report,,2019-2020,Fulham
2019-08-16,19:45,Championship,Matchweek 3,Fri,Away,W,2,1,Huddersfield,2.2,0.5,64,20775.0,Tom Cairney,4-3-3,4-3-3,James Linington,Match Report,,2019-2020,Fulham
2019-08-21,19:45,Championship,Matchweek 4,Wed,Home,W,4,0,Millwall,2.4,0.9,83,17066.0,Tom Cairney,4-3-3,4-4-1-1,Darren Bond,Match Report,,2019-2020,Fulham
2019-08-24,15:00,Championship,Matchweek 5,Sat,Home,L,1,2,Nott'ham Forest,1.2,1.1,76,18186.0,Tom Cairney,4-3-3,4-1-4-1,Peter Bankes,Match Report,,2019-2020,Fulham
2019-08-27,19:45,EFL Cup,Second round,Tue,Home,L,0,1,Southampton,,,60,8467.0,Kevin McDonald,4-2-2-2,4-2-2-2,Robert Jones,Match Report,,2019-2020,Fulham
2019-08-30,19:45,Championship,Matchweek 6,Fri,Away,D,1,1,Cardiff City,1.3,0.5,68,22631.0,Tom Cairney,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,2019-2020,Fulham
2019-09-14,12:30,Championship,Matchweek 7,Sat,Home,D,1,1,West Brom,1.4,1.8,68,17770.0,Tom Cairney,4-3-3,4-2-3-1,David Webb,Match Report,,2019-2020,Fulham
2019-09-21,15:00,Championship,Matchweek 8,Sat,Away,D,1,1,Sheffield Weds,1.0,1.5,69,23342.0,Tom Cairney,4-3-3,4-1-4-1,Geoff Eltringham,Match Report,,2019-2020,Fulham
2019-09-27,19:45,Championship,Matchweek 9,Fri,Home,W,2,0,Wigan Athletic,1.8,0.2,59,18253.0,Tom Cairney,4-2-3-1,4-2-3-1,Dean Whitestone,Match Report,,2019-2020,Fulham
2019-10-01,20:00,Championship,Matchweek 10,Tue,Away,W,4,1,Reading,2.2,0.7,72,13809.0,Tom Cairney,4-1-4-1,4-3-3,Andy Woolmer,Match Report,,2019-2020,Fulham
2019-10-05,12:30,Championship,Matchweek 11,Sat,Home,D,2,2,Charlton Ath,2.3,1.2,70,18654.0,Tom Cairney,4-1-4-1,3-5-1-1,Keith Stroud,Match Report,,2019-2020,Fulham
