Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-02-10,20:00,Ligue 1,Matchweek 25,Sat,Away,L,2,3,Dijon,1.1,2.1,59.0,11901,Dante,4-3-3,4-3-3,Nicolas Rainville,Match Report,,2017-2018,Nice
2018-02-15,19:00,Europa Lg,Round of 32,Thu,Home,L,2,3,ru Loko Moscow,1.5,2.2,43.0,16918,Dante,4-3-3,4-4-1-1,István Kovács,Match Report,Leg 1 of 2,2017-2018,Nice
2018-02-18,15:00,Ligue 1,Matchweek 26,Sun,Home,D,1,1,Nantes,1.0,1.3,66.0,20966,Dante,4-3-3,4-2-3-1,Clément Turpin,Match Report,,2017-2018,Nice
2018-02-22,19:00,Europa Lg,Round of 32,Thu,Away,L,0,1,ru Loko Moscow,0.7,0.8,62.0,18104,Dante,4-3-3,4-1-4-1,Pavel Královec,Match Report,Leg 2 of 2; Loko Moscow won,2017-2018,Nice
2018-02-25,15:00,Ligue 1,Matchweek 27,Sun,Away,D,0,0,Bordeaux,0.2,2.1,55.0,23027,Nampalys Mendy,4-3-3,4-3-3,Franck Schneider,Match Report,,2017-2018,Nice
2018-03-02,19:00,Ligue 1,Matchweek 28,Fri,Home,W,2,1,Lille,1.8,0.9,55.0,20314,Dante,4-3-3,4-2-3-1,Thomas Léonard,Match Report,,2017-2018,Nice
2018-03-11,15:00,Ligue 1,Matchweek 29,Sun,Away,W,5,2,Guingamp,1.5,1.7,60.0,13656,Dante,4-3-3,4-2-3-1,Stéphane Jochem,Match Report,,2017-2018,Nice
2018-03-18,13:00,Ligue 1,Matchweek 30,Sun,Home,L,1,2,Paris S-G,1.4,2.3,41.0,33478,Dante,4-3-3,4-3-3,François Letexier,Match Report,,2017-2018,Nice
2018-04-01,17:00,Ligue 1,Matchweek 31,Sun,Away,W,2,0,Troyes,2.2,0.5,63.0,11013,Dante,4-3-3,4-1-4-1,Johan Hamel,Match Report,,2017-2018,Nice
2018-04-08,15:00,Ligue 1,Matchweek 32,Sun,Home,D,1,1,Rennes,0.6,0.9,59.0,23827,Dante,4-3-3,4-4-1-1,Jérôme Brisard,Match Report,,2017-2018,Nice
2018-04-13,20:45,Ligue 1,Matchweek 33,Fri,Away,D,1,1,Angers,1.3,1.4,63.0,12754,Dante,4-3-3,4-1-4-1,Clément Turpin,Match Report,,2017-2018,Nice
2018-04-22,15:00,Ligue 1,Matchweek 34,Sun,Home,W,1,0,Montpellier,1.3,0.9,58.0,21285,Dante,4-3-3,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Nice
2018-04-28,20:00,Ligue 1,Matchweek 35,Sat,Away,D,1,1,Strasbourg,1.3,1.0,61.0,25386,Dante,4-3-3,4-1-2-1-2,Amaury Delerue,Match Report,,2017-2018,Nice
2018-05-06,21:05,Ligue 1,Matchweek 36,Sun,Away,L,1,2,Marseille,0.9,2.0,54.0,51443,Dante,4-3-3,4-2-3-1,Antony Gautier,Match Report,,2017-2018,Nice
2018-05-12,21:00,Ligue 1,Matchweek 37,Sat,Home,W,4,1,Caen,2.3,0.7,63.0,22570,Dante,4-3-3,4-3-1-2,Franck Schneider,Match Report,,2017-2018,Nice
2018-05-19,21:00,Ligue 1,Matchweek 38,Sat,Away,L,2,3,Lyon,1.1,2.3,54.0,56953,Dante,4-3-3,4-1-2-1-2,Benoît Bastien,Match Report,,2017-2018,Nice
