Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-13,20:45,Supercoppa,Supercoppa Italiana,Sun,Neutral,W,3,2,Juventus,,,41,52000,Ștefan Radu,3-5-2,4-2-3-1,Davide Massa,Match Report,,2017-2018,Lazio
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Home,D,0,0,SPAL,0.8,0.6,53,25000,Senad Lulić,3-5-2,3-5-2,Rosario Abisso,Match Report,,2017-2018,Lazio
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,W,2,1,Chievo,1.5,0.9,51,10000,Senad Lulić,3-5-1-1,4-3-1-2,Gianluca Manganiello,Match Report,,2017-2018,Lazio
2017-09-10,16:00,Serie A,Matchweek 3,Sun,Home,W,4,1,Milan,2.0,1.0,40,30000,Senad Lulić,3-4-3,4-3-3,Gianluca Rocchi,Match Report,,2017-2018,Lazio
2017-09-14,21:05,Europa Lg,Group stage,Thu,Away,W,3,2,nl Vitesse,1.5,2.3,59,19867,Marco Parolo,3-5-1-1,4-3-3,Liran Liany,Match Report,,2017-2018,Lazio
2017-09-17,20:45,Serie A,Matchweek 4,Sun,Away,W,3,2,Genoa,2.9,0.5,54,19065,Senad Lulić,3-4-3,3-4-3,Daniele Orsato,Match Report,,2017-2018,Lazio
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,L,1,4,Napoli,0.2,2.5,37,28000,Senad Lulić,3-4-3,4-3-3,Antonio Damato,Match Report,,2017-2018,Lazio
2017-09-24,15:00,Serie A,Matchweek 6,Sun,Away,W,3,0,Hellas Verona,2.0,0.6,57,16316,Senad Lulić,3-5-1-1,4-3-3,Massimiliano Irrati,Match Report,,2017-2018,Lazio
2017-09-28,19:00,Europa Lg,Group stage,Thu,Home,W,2,0,be Zulte Waregem,2.3,0.6,46,300,Marco Parolo,3-5-2,5-3-2,Harald Lechner,Match Report,,2017-2018,Lazio
2017-10-01,15:00,Serie A,Matchweek 7,Sun,Home,W,6,1,Sassuolo,3.4,1.7,56,25000,Senad Lulić,3-5-1-1,3-1-4-2,Fabio Maresca,Match Report,,2017-2018,Lazio
2017-10-14,18:00,Serie A,Matchweek 8,Sat,Away,W,2,1,Juventus,1.6,2.3,40,39145,Senad Lulić,3-5-1-1,4-3-3,Paolo Mazzoleni,Match Report,,2017-2018,Lazio
2017-10-19,19:00,Europa Lg,Group stage,Thu,Away,W,3,1,fr Nice,2.3,0.7,36,21386,Senad Lulić,3-5-2,3-5-1-1,Craig Thomson,Match Report,,2017-2018,Lazio
2017-10-22,20:45,Serie A,Matchweek 9,Sun,Home,W,3,0,Cagliari,2.3,0.6,53,20000,Senad Lulić,3-5-1-1,3-4-1-2,Luca Pairetto,Match Report,,2017-2018,Lazio
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,W,2,1,Bologna,2.9,0.8,50,20070,Senad Lulić,3-5-1-1,4-3-3,Davide Massa,Match Report,,2017-2018,Lazio
2017-10-29,12:30,Serie A,Matchweek 11,Sun,Away,W,5,1,Benevento,2.8,0.8,53,12413,Senad Lulić,3-5-1-1,3-4-3,Piero Giacomelli,Match Report,,2017-2018,Lazio
2017-11-02,21:05,Europa Lg,Group stage,Thu,Home,W,1,0,fr Nice,0.3,0.5,43,21327,Stefan de Vrij,3-5-2,4-2-3-1,Jesús Gil,Match Report,,2017-2018,Lazio
2017-11-18,18:00,Serie A,Matchweek 13,Sat,Away,L,1,2,Roma,1.2,1.6,46,55775,Senad Lulić,3-5-1-1,4-3-3,Gianluca Rocchi,Match Report,,2017-2018,Lazio
2017-11-23,19:00,Europa Lg,Group stage,Thu,Home,D,1,1,nl Vitesse,0.6,0.7,51,8226,Dušan Basta,3-5-1-1,4-2-3-1,Ali Palabıyık,Match Report,,2017-2018,Lazio
2017-11-26,18:00,Serie A,Matchweek 14,Sun,Home,D,1,1,Fiorentina,1.3,1.4,51,25000,Senad Lulić,3-5-1-1,4-3-3,Davide Massa,Match Report,,2017-2018,Lazio
2017-12-03,20:45,Serie A,Matchweek 15,Sun,Away,W,2,1,Sampdoria,1.9,1.2,55,18050,Senad Lulić,3-5-1-1,4-3-1-2,Paolo Mazzoleni,Match Report,,2017-2018,Lazio
2017-12-07,21:05,Europa Lg,Group stage,Thu,Away,L,2,3,be Zulte Waregem,2.1,0.8,57,8845,Dušan Basta,3-5-2,3-4-1-2,Charalambos Kalogeropoulos,Match Report,,2017-2018,Lazio
2017-12-11,21:00,Serie A,Matchweek 16,Mon,Home,L,1,3,Torino,1.7,1.0,50,20000,Senad Lulić,3-5-1-1,4-3-3,Piero Giacomelli,Match Report,,2017-2018,Lazio
2017-12-14,21:00,Coppa Italia,Round of 16,Thu,Home,W,4,1,Cittadella,,,62,5000,,,,Riccardo Pinzani,Match Report,,2017-2018,Lazio
