Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-03-04,16:15,La Liga,Matchweek 27,Sun,Home,W,1,0,Atlético Madrid,0.9,0.2,58.0,90356.0,Andrés Iniesta,4-4-2,4-4-2,Jesús Gil,Match Report,,2017-2018,Barcelona
2018-03-10,20:45,La Liga,Matchweek 28,Sat,Away,W,2,0,Málaga,2.1,0.7,75.0,26667.0,Sergio Busquets,4-3-3,4-4-2,Juan Martínez,Match Report,,2017-2018,Barcelona
2018-03-14,20:45,Champions Lg,Round of 16,Wed,Home,W,3,0,eng Chelsea,1.0,0.7,55.0,97183.0,Andrés Iniesta,4-4-2,5-4-1,Damir Skomina,Match Report,Leg 2 of 2; Barcelona won,2017-2018,Barcelona
2018-03-18,16:15,La Liga,Matchweek 29,Sun,Home,W,2,0,Athletic Club,2.4,0.7,59.0,84053.0,Lionel Messi,4-4-2,4-2-3-1,Santiago Jaime,Match Report,,2017-2018,Barcelona
2018-03-31,20:45,La Liga,Matchweek 30,Sat,Away,D,2,2,Sevilla,1.7,2.6,60.0,37588.0,Andrés Iniesta,4-3-3,4-2-3-1,José González,Match Report,,2017-2018,Barcelona
2018-04-04,20:45,Champions Lg,Quarter-finals,Wed,Home,W,4,1,it Roma,1.9,1.7,59.0,90106.0,Andrés Iniesta,4-4-2,4-5-1,Danny Makkelie,Match Report,Leg 1 of 2,2017-2018,Barcelona
2018-04-07,20:45,La Liga,Matchweek 31,Sat,Home,W,3,1,Leganés,2.4,0.6,68.0,72126.0,Lionel Messi,4-2-3-1,4-2-3-1,Ricardo de Burgos,Match Report,,2017-2018,Barcelona
2018-04-10,20:45,Champions Lg,Quarter-finals,Tue,Away,L,0,3,it Roma,0.9,2.7,57.0,56580.0,Andrés Iniesta,4-4-2,3-5-2,Clément Turpin,Match Report,Leg 2 of 2; Roma won,2017-2018,Barcelona
2018-04-14,16:15,La Liga,Matchweek 32,Sat,Home,W,2,1,Valencia,1.7,2.2,62.0,69544.0,Andrés Iniesta,4-4-2,4-4-2,Carlos del Cerro,Match Report,,2017-2018,Barcelona
2018-04-17,21:00,La Liga,Matchweek 33,Tue,Away,D,2,2,Celta Vigo,2.0,3.6,53.0,20347.0,Marc-André ter Stegen,4-2-3-1,3-5-2,David Fernández,Match Report,,2017-2018,Barcelona
2018-04-21,21:30,Copa del Rey,Final,Sat,Neutral,W,5,0,Sevilla,,,,67500.0,,,,Jesús Gil,Match Report,,2017-2018,Barcelona
2018-04-29,20:45,La Liga,Matchweek 35,Sun,Away,W,4,2,La Coruña,3.6,2.3,62.0,25721.0,Lionel Messi,4-3-3,4-1-2-1-2,Ricardo de Burgos,Match Report,,2017-2018,Barcelona
2018-05-06,20:45,La Liga,Matchweek 36,Sun,Home,D,2,2,Real Madrid,1.4,2.0,50.0,97939.0,Andrés Iniesta,4-4-2,4-3-3,Alejandro Hernández,Match Report,,2017-2018,Barcelona
2018-05-09,20:00,La Liga,Matchweek 34,Wed,Home,W,5,1,Villarreal,2.8,1.0,56.0,54743.0,Andrés Iniesta,4-3-3,4-4-2,José Sánchez,Match Report,,2017-2018,Barcelona
2018-05-13,20:45,La Liga,Matchweek 37,Sun,Away,L,4,5,Levante,2.3,3.6,65.0,22384.0,Andrés Iniesta,4-2-3-1,4-4-2,Mario Melero,Match Report,,2017-2018,Barcelona
2018-05-20,20:45,La Liga,Matchweek 38,Sun,Home,W,1,0,Real Sociedad,1.1,0.6,61.0,84168.0,Andrés Iniesta,4-3-3,4-2-3-1,José Munuera,Match Report,,2017-2018,Barcelona
