Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-17,17:00,La Liga,Matchweek 1,Sat,Home,L,1,3,Real Madrid,1.6,2.1,56.0,23566.0,Iago Aspas,4-2-2-2,4-3-3,Javier Estrada,Match Report,,2019-2020,Celta Vigo
2019-08-24,21:00,La Liga,Matchweek 2,Sat,Home,W,1,0,Valencia,1.9,1.0,55.0,20034.0,Iago Aspas,4-4-2,4-4-2,Alejandro Hernández,Match Report,,2019-2020,Celta Vigo
2019-08-30,20:00,La Liga,Matchweek 3,Fri,Away,D,1,1,Sevilla,0.4,1.5,37.0,37787.0,Iago Aspas,4-4-2,4-3-3,Carlos del Cerro,Match Report,,2019-2020,Celta Vigo
2019-09-15,16:00,La Liga,Matchweek 4,Sun,Home,L,0,2,Granada,0.3,1.2,38.0,18259.0,Hugo Mallo,4-4-2,4-2-3-1,Eduardo Prieto,Match Report,,2019-2020,Celta Vigo
2019-09-21,18:30,La Liga,Matchweek 5,Sat,Away,D,0,0,Atlético Madrid,0.6,1.7,51.0,57701.0,Hugo Mallo,4-3-3,4-4-2,Mario Melero,Match Report,,2019-2020,Celta Vigo
2019-09-26,20:00,La Liga,Matchweek 6,Thu,Home,D,1,1,Espanyol,1.1,1.2,64.0,16361.0,Hugo Mallo,4-4-2,4-4-2,José Sánchez,Match Report,,2019-2020,Celta Vigo
2019-09-29,14:00,La Liga,Matchweek 7,Sun,Away,L,0,2,Eibar,0.9,1.1,60.0,5453.0,Hugo Mallo,4-4-2,4-3-3,Juan Martínez,Match Report,,2019-2020,Celta Vigo
2019-10-06,14:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Athletic Club,1.2,0.2,62.0,19690.0,Hugo Mallo,4-4-2,4-2-3-1,David Medié,Match Report,,2019-2020,Celta Vigo
2019-10-20,12:00,La Liga,Matchweek 9,Sun,Away,L,0,2,Alavés,1.3,2.1,62.0,16584.0,Hugo Mallo,4-4-2,4-4-2,José González,Match Report,,2019-2020,Celta Vigo
2019-10-27,12:00,La Liga,Matchweek 10,Sun,Home,L,0,1,Real Sociedad,0.9,0.8,42.0,18002.0,Hugo Mallo,4-4-2,4-2-3-1,Valentín Pizarro,Match Report,,2019-2020,Celta Vigo
