Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-16,21:45,Champions Lg,Play-off round,Wed,Away,W,2,1,tr Başakşehir,,,56.0,12894,Nicolás Pareja,4-2-3-1,4-2-3-1,Clément Turpin,Match Report,Leg 1 of 2,2017-2018,Sevilla
2017-08-19,22:15,La Liga,Matchweek 1,Sat,Home,D,1,1,Espanyol,2.4,1.3,62.0,30487,Jesús Navas,4-1-4-1,4-4-2,Alejandro Hernández,Match Report,,2017-2018,Sevilla
2017-08-22,20:45,Champions Lg,Play-off round,Tue,Home,D,2,2,tr Başakşehir,,,50.0,34278,Nicolás Pareja,4-3-3,4-2-3-1,William Collum,Match Report,Leg 2 of 2; Sevilla won,2017-2018,Sevilla
2017-08-27,20:15,La Liga,Matchweek 2,Sun,Away,W,1,0,Getafe,1.2,1.8,56.0,10039,Nicolás Pareja,4-1-4-1,4-4-2,Alberto Undiano,Match Report,,2017-2018,Sevilla
2017-09-09,18:30,La Liga,Matchweek 3,Sat,Home,W,3,0,Eibar,3.0,0.8,59.0,32469,Daniel Carriço,4-1-4-1,4-4-2,Antonio Matéu Lahoz,Match Report,,2017-2018,Sevilla
2017-09-13,19:45,Champions Lg,Group stage,Wed,Away,D,2,2,eng Liverpool,1.2,2.4,51.0,52332,Nicolás Pareja,4-3-3,4-3-3,Danny Makkelie,Match Report,,2017-2018,Sevilla
2017-09-17,16:15,La Liga,Matchweek 4,Sun,Away,W,1,0,Girona,1.2,1.7,55.0,11032,Daniel Carriço,4-3-3,3-4-3,Ricardo de Burgos,Match Report,,2017-2018,Sevilla
2017-09-20,22:00,La Liga,Matchweek 5,Wed,Home,W,1,0,Las Palmas,1.4,0.4,59.0,35317,Nicolás Pareja,4-2-3-1,4-2-3-1,José González,Match Report,,2017-2018,Sevilla
2017-09-23,13:00,La Liga,Matchweek 6,Sat,Away,L,0,2,Atlético Madrid,0.5,1.3,61.0,60823,Daniel Carriço,4-3-3,4-4-2,Juan Martínez,Match Report,,2017-2018,Sevilla
2017-09-26,20:45,Champions Lg,Group stage,Tue,Home,W,3,0,si NK Maribor,3.9,0.4,68.0,34705,Nicolás Pareja,4-3-3,4-4-1-1,Aliaksei Kulbakov,Match Report,,2017-2018,Sevilla
2017-09-30,16:15,La Liga,Matchweek 7,Sat,Home,W,2,0,Málaga,2.2,0.4,63.0,34430,Sergio Escudero,4-3-3,5-3-2,Daniel Trujillo,Match Report,,2017-2018,Sevilla
2017-10-14,13:00,La Liga,Matchweek 8,Sat,Away,L,0,1,Athletic Club,2.3,1.2,58.0,40197,Jesús Navas,4-2-3-1,4-1-4-1,Ignacio Iglesias,Match Report,,2017-2018,Sevilla
2017-10-17,21:45,Champions Lg,Group stage,Tue,Away,L,1,5,ru Spartak Moscow,1.3,1.7,62.0,44307,Sergio Escudero,4-3-3,4-2-3-1,Gianluca Rocchi,Match Report,,2017-2018,Sevilla
2017-10-21,18:30,La Liga,Matchweek 9,Sat,Away,L,0,4,Valencia,0.8,2.2,48.0,44307,Sergio Escudero,4-1-4-1,4-4-2,Javier Estrada,Match Report,,2017-2018,Sevilla
2017-10-24,19:30,Copa del Rey,Round of 32,Tue,Away,W,3,0,Cartagena,,,,7550,,,,Daniel Trujillo,Match Report,Leg 1 of 2,2017-2018,Sevilla
2017-10-28,22:30,La Liga,Matchweek 10,Sat,Home,W,2,1,Leganés,1.7,1.2,60.0,32097,Sergio Escudero,4-3-3,4-4-1-1,David Medié,Match Report,,2017-2018,Sevilla
2017-11-01,20:45,Champions Lg,Group stage,Wed,Home,W,2,1,ru Spartak Moscow,0.9,1.2,57.0,38002,Sergio Escudero,4-2-3-1,4-2-3-1,Artur Soares Dias,Match Report,,2017-2018,Sevilla
