Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-11,20:00,Ligue 1,Matchweek 1,Sat,Home,L,1,2,Dijon,1.3,2.0,54.0,12765,Vitorino Hilton,3-4-3,3-4-3,Florent Batta,Match Report,,2018-2019,Montpellier
2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Away,W,2,1,Amiens,0.3,1.2,43.0,10402,Vitorino Hilton,3-4-1-2,4-2-3-1,Karim Abed,Match Report,,2018-2019,Montpellier
2018-08-25,20:00,Ligue 1,Matchweek 3,Sat,Home,D,0,0,Saint-Étienne,0.7,0.3,46.0,14777,Vitorino Hilton,3-4-1-2,4-2-3-1,Jérôme Brisard,Match Report,,2018-2019,Montpellier
2018-09-01,20:00,Ligue 1,Matchweek 4,Sat,Away,W,1,0,Reims,0.8,1.2,43.0,12042,Vitorino Hilton,3-4-3,4-3-3,Jeremy Stinat,Match Report,,2018-2019,Montpellier
2018-09-15,20:00,Ligue 1,Matchweek 5,Sat,Home,D,1,1,Strasbourg,0.4,0.5,42.0,10630,Vitorino Hilton,3-4-3,3-1-4-2,Willy Delajod,Match Report,,2018-2019,Montpellier
2018-09-22,20:00,Ligue 1,Matchweek 6,Sat,Home,W,1,0,Nice,1.8,0.4,41.0,11015,Vitorino Hilton,3-4-1-2,3-5-2,Thomas Léonard,Match Report,,2018-2019,Montpellier
2018-09-26,19:00,Ligue 1,Matchweek 7,Wed,Away,D,2,2,Caen,2.3,0.8,48.0,14402,Vitorino Hilton,5-3-2,4-2-3-1,Antony Gautier,Match Report,,2018-2019,Montpellier
2018-09-30,17:00,Ligue 1,Matchweek 8,Sun,Home,W,3,0,Nîmes,2.5,1.0,58.0,20054,Ellyes Skhiri,3-4-1-2,4-4-2,Ruddy Buquet,Match Report,,2018-2019,Montpellier
2018-10-06,20:00,Ligue 1,Matchweek 9,Sat,Away,D,1,1,Guingamp,1.2,0.8,58.0,13643,Ellyes Skhiri,3-4-1-2,5-4-1,Jeremy Stinat,Match Report,,2018-2019,Montpellier
2018-10-21,15:00,Ligue 1,Matchweek 10,Sun,Home,W,2,0,Bordeaux,1.9,1.0,42.0,12491,Vitorino Hilton,3-5-2,4-3-3,Franck Schneider,Match Report,,2018-2019,Montpellier
