Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-12,20:45,Coppa Italia,Third round,Sun,Home,W,4,0,Cosenza,,,,6348,,,,Rosario Abisso,Match Report,,2018-2019,Torino
2018-08-19,18:00,Serie A,Matchweek 1,Sun,Home,L,0,1,Roma,0.6,1.2,43.0,18000,Andrea Belotti,3-5-2,4-3-3,Marco Di Bello,Match Report,,2018-2019,Torino
2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,D,2,2,Inter,1.1,0.8,45.0,59135,Andrea Belotti,3-5-2,3-4-3,Paolo Mazzoleni,Match Report,,2018-2019,Torino
2018-09-02,20:30,Serie A,Matchweek 3,Sun,Home,W,1,0,SPAL,2.0,0.9,51.0,17785,Andrea Belotti,3-5-2,3-5-2,Fabrizio Pasqua,Match Report,,2018-2019,Torino
2018-09-16,15:00,Serie A,Matchweek 4,Sun,Away,D,1,1,Udinese,0.7,0.3,65.0,18813,Andrea Belotti,3-4-3,4-1-4-1,Paolo Valeri,Match Report,,2018-2019,Torino
2018-09-23,12:30,Serie A,Matchweek 5,Sun,Home,L,1,3,Napoli,1.2,2.0,47.0,22655,Andrea Belotti,3-5-2,4-2-3-1,Massimiliano Irrati,Match Report,,2018-2019,Torino
2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,D,0,0,Atalanta,0.3,0.8,43.0,18144,Andrea Belotti,3-5-1-1,3-4-1-2,Daniele Orsato,Match Report,,2018-2019,Torino
2018-09-30,15:00,Serie A,Matchweek 7,Sun,Away,W,1,0,Chievo,1.6,0.3,63.0,10500,Andrea Belotti,3-4-3,4-4-2,Marco Guida,Match Report,,2018-2019,Torino
2018-10-05,20:30,Serie A,Matchweek 8,Fri,Home,W,3,2,Frosinone,1.8,2.0,61.0,16554,Andrea Belotti,3-5-2,3-4-1-2,Ivan Pezzuto,Match Report,,2018-2019,Torino
2018-10-21,15:00,Serie A,Matchweek 9,Sun,Away,D,2,2,Bologna,0.9,1.5,52.0,23245,Andrea Belotti,3-4-3,3-4-1-2,Luca Banti,Match Report,,2018-2019,Torino
2018-10-27,20:30,Serie A,Matchweek 10,Sat,Home,D,1,1,Fiorentina,0.9,1.2,55.0,17871,Andrea Belotti,3-5-2,4-3-3,Michael Fabbri,Match Report,,2018-2019,Torino
