Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,20:00,Ligue 1,Matchweek 1,Sat,Home,L,0,1,Rennes,2.9,1.2,56.0,15212.0,Vitorino Hilton,3-4-1-2,5-3-2,Willy Delajod,Match Report,,2019-2020,Montpellier
2019-08-17,20:00,Ligue 1,Matchweek 2,Sat,Away,D,1,1,Bordeaux,0.8,1.2,36.0,30192.0,Vitorino Hilton,3-5-2,3-4-3,Franck Schneider,Match Report,,2019-2020,Montpellier
2019-08-27,19:00,Ligue 1,Matchweek 3,Tue,Home,W,1,0,Lyon,2.1,0.9,50.0,19387.0,Vitorino Hilton,3-4-1-2,4-3-3,Mikael Lesage,Match Report,,2019-2020,Montpellier
2019-08-31,20:00,Ligue 1,Matchweek 4,Sat,Away,L,0,1,Nantes,0.5,0.9,50.0,18980.0,Vitorino Hilton,3-4-1-2,4-2-3-1,Karim Abed,Match Report,,2019-2020,Montpellier
2019-09-14,20:00,Ligue 1,Matchweek 5,Sat,Home,W,2,1,Nice,1.8,1.0,42.0,12765.0,Vitorino Hilton,3-4-1-2,4-3-3,Olivier Thual,Match Report,,2019-2020,Montpellier
2019-09-21,17:30,Ligue 1,Matchweek 6,Sat,Away,D,1,1,Marseille,0.1,1.2,35.0,48007.0,Vitorino Hilton,3-4-1-2,4-3-3,Amaury Delerue,Match Report,,2019-2020,Montpellier
2019-09-25,19:00,Ligue 1,Matchweek 7,Wed,Home,W,1,0,Nîmes,0.6,0.8,55.0,16445.0,Vitorino Hilton,3-4-1-2,5-3-2,Benoît Bastien,Match Report,,2019-2020,Montpellier
2019-09-29,15:00,Ligue 1,Matchweek 8,Sun,Away,L,0,1,Strasbourg,1.4,0.4,54.0,25010.0,Vitorino Hilton,3-4-1-2,3-5-2,Hakim Ben El Hadj Salem,Match Report,,2019-2020,Montpellier
2019-10-05,20:00,Ligue 1,Matchweek 9,Sat,Home,W,3,1,Monaco,3.1,1.3,39.0,15532.0,Vitorino Hilton,3-4-1-2,3-5-2,François Letexier,Match Report,,2019-2020,Montpellier
2019-10-19,20:00,Ligue 1,Matchweek 10,Sat,Away,L,0,1,Reims,0.9,0.9,56.0,12187.0,Vitorino Hilton,3-5-1-1,4-2-3-1,Florent Batta,Match Report,,2019-2020,Montpellier
2019-10-26,20:00,Ligue 1,Matchweek 11,Sat,Home,D,0,0,Angers,1.2,1.0,60.0,12678.0,Vitorino Hilton,3-4-1-2,4-1-4-1,Benoît Millot,Match Report,,2019-2020,Montpellier
2019-10-30,21:05,Coupe de la Ligue,Third round,Wed,Home,W,3,2,Nancy,,,51.0,7655.0,Daniel Congré,3-4-1-2,3-4-3,Hakim Ben El Hadj Salem,Match Report,,2019-2020,Montpellier
