Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-08-13,21:00,Coppa Italia,First round,Sun,Away,L,0,1,Lecce,,,48,14174,Alessandro Bellemo,4-4-2,4-3-3,Daniele Rutella,Match Report,,2023-2024,Como
2023-08-20,20:30,Serie B,Matchweek 1,Sun,Away,L,0,3,Venezia,0.4,2.5,54,4894,Alessandro Bellemo,4-3-3,4-3-2-1,Ivan Pezzuto,Match Report,,2023-2024,Como
2023-08-26,20:30,Serie B,Matchweek 2,Sat,Home,D,2,2,Reggiana,0.5,1.2,40,5151,Alessandro Bellemo,4-3-1-2,4-3-1-2,Federico La Penna,Match Report,,2023-2024,Como
2023-09-03,18:30,Serie B,Matchweek 4,Sun,Away,W,1,0,Spezia,1.3,0.4,36,563,Alessandro Bellemo,4-4-2,3-5-2,Daniele Perenzoni,Match Report,,2023-2024,Como
2023-09-17,16:15,Serie B,Matchweek 5,Sun,Home,W,2,1,Ternana,2.3,1.1,51,5114,Alessandro Bellemo,3-4-1-2,3-5-2,Giuseppe Collu,Match Report,,2023-2024,Como
2023-09-24,16:15,Serie B,Matchweek 6,Sun,Away,W,3,0,Cittadella,1.8,1.3,45,3636,Alessandro Bellemo,3-4-1-2,4-3-1-2,Marco Di Bello,Match Report,,2023-2024,Como
2023-09-27,20:30,Serie B,Matchweek 7,Wed,Home,W,1,0,Sampdoria,0.4,0.3,42,5839,Alessandro Bellemo,3-4-1-2,4-3-3,Maria Sole Ferrieri Caputi,Match Report,,2023-2024,Como
2023-10-01,16:15,Serie B,Matchweek 8,Sun,Away,D,1,1,Bari,0.9,1.6,34,16377,Nicholas Ioannou,3-4-1-2,4-3-2-1,Giacomo Camplone,Match Report,,2023-2024,Como
2023-10-08,16:15,Serie B,Matchweek 9,Sun,Home,L,1,3,Cremonese,1.5,1.6,51,5786,Alessandro Bellemo,3-5-1-1,3-4-1-2,Daniele Perenzoni,Match Report,,2023-2024,Como
2023-10-20,20:30,Serie B,Matchweek 10,Fri,Away,L,1,2,Parma,1.6,0.9,53,11508,Alessandro Bellemo,3-4-3,4-2-3-1,Luca Zufferli,Match Report,,2023-2024,Como
2023-10-28,14:00,Serie B,Matchweek 11,Sat,Home,W,1,0,Catanzaro,1.9,0.4,39,6451,Alessandro Bellemo,3-4-1-2,4-4-2,Davide Di Marco,Match Report,,2023-2024,Como
2023-11-04,14:00,Serie B,Matchweek 12,Sat,Away,D,1,1,Pisa,0.8,0.9,43,6324,Alessandro Bellemo,3-4-3,4-2-3-1,Matteo Marcenaro,Match Report,,2023-2024,Como
2023-11-11,14:00,Serie B,Matchweek 13,Sat,Away,W,1,0,Ascoli,1.3,1.0,52,5870,Alessandro Bellemo,3-4-3,4-4-2,Ivan Pezzuto,Match Report,,2023-2024,Como
2023-11-25,14:00,Serie B,Matchweek 14,Sat,Home,W,2,1,FeralpiSalò,1.5,0.9,60,4801,Alessandro Bellemo,3-4-3,3-5-2,Francesco Cosso,Match Report,,2023-2024,Como
