Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-12-09,13:00,2. Bundesliga,Matchweek 17,Sat,Home,L,0,1,Dresden,45,22012,Felix Kroos,4-1-4-1,4-3-3,Bastian Dankert,Match Report,,2017-2018,Union Berlin
2017-12-15,18:30,2. Bundesliga,Matchweek 18,Fri,Home,L,1,2,Ingolstadt 04,55,20000,Felix Kroos,4-2-3-1,4-3-3,Martin Petersen,Match Report,,2017-2018,Union Berlin
2018-01-23,20:30,2. Bundesliga,Matchweek 19,Tue,Away,D,2,2,Holstein Kiel,60,11503,Felix Kroos,4-2-3-1,4-1-4-1,Aarne Aarnink,Match Report,,2017-2018,Union Berlin
2018-01-26,18:30,2. Bundesliga,Matchweek 20,Fri,Home,L,0,1,Nürnberg,61,21734,Felix Kroos,4-2-3-1,3-1-4-2,Patrick Ittrich,Match Report,,2017-2018,Union Berlin
2018-02-05,20:30,2. Bundesliga,Matchweek 21,Mon,Away,D,1,1,Arminia,57,13542,Felix Kroos,3-1-4-2,4-4-2,Tobias Reichel,Match Report,,2017-2018,Union Berlin
2018-02-10,13:00,2. Bundesliga,Matchweek 22,Sat,Home,W,3,1,Düsseldorf,59,22012,Felix Kroos,3-1-4-2,3-4-1-2,Robert Hartmann,Match Report,,2017-2018,Union Berlin
2018-02-18,13:30,2. Bundesliga,Matchweek 23,Sun,Away,L,0,1,BTSV,66,21150,Steven Skrzybski,3-1-4-2,4-4-2,Benedikt Kempkes,Match Report,,2017-2018,Union Berlin
2018-02-24,13:00,2. Bundesliga,Matchweek 24,Sat,Home,W,2,1,Sandhausen,55,18974,Felix Kroos,4-2-3-1,4-2-3-1,Benjamin Brand,Match Report,,2017-2018,Union Berlin
2018-03-02,18:30,2. Bundesliga,Matchweek 25,Fri,Away,L,3,4,Kaiserslautern,68,20087,Felix Kroos,3-1-4-2,4-4-2,Sven Waschitzki,Match Report,,2017-2018,Union Berlin
2018-03-11,13:30,2. Bundesliga,Matchweek 26,Sun,Home,D,0,0,Erzgebirge Aue,55,21788,Felix Kroos,4-3-3,3-4-1-2,Martin Petersen,Match Report,,2017-2018,Union Berlin
2018-03-17,13:00,2. Bundesliga,Matchweek 27,Sat,Home,D,2,2,Jahn R'burg,52,21248,Felix Kroos,3-4-1-2,4-4-2,Guido Winkmann,Match Report,,2017-2018,Union Berlin
2018-04-01,13:30,2. Bundesliga,Matchweek 28,Sun,Away,L,1,2,Greuther Fürth,57,9170,Felix Kroos,3-4-1-2,4-1-3-2,Timo Gerach,Match Report,,2017-2018,Union Berlin
2018-04-07,13:00,2. Bundesliga,Matchweek 29,Sat,Home,D,0,0,MSV Duisburg,60,21482,Felix Kroos,3-4-1-2,4-4-2,Florian Heft,Match Report,,2017-2018,Union Berlin
2018-04-14,13:00,2. Bundesliga,Matchweek 30,Sat,Away,W,1,0,St. Pauli,45,29546,Felix Kroos,3-4-1-2,3-4-1-2,Daniel Schlager,Match Report,,2017-2018,Union Berlin
2018-04-21,13:00,2. Bundesliga,Matchweek 31,Sat,Home,D,1,1,Heidenheim,64,21124,Felix Kroos,4-3-1-2,4-4-2,Benedikt Kempkes,Match Report,,2017-2018,Union Berlin
2018-04-28,13:00,2. Bundesliga,Matchweek 32,Sat,Away,L,1,3,Darmstadt 98,61,16570,Steven Skrzybski,4-2-3-1,4-1-3-2,Thorben Siewer,Match Report,,2017-2018,Union Berlin
2018-05-06,15:30,2. Bundesliga,Matchweek 33,Sun,Home,W,3,1,Bochum,46,22012,Steven Skrzybski,4-2-3-1,4-2-3-1,Robert Schröder,Match Report,,2017-2018,Union Berlin
2018-05-13,15:30,2. Bundesliga,Matchweek 34,Sun,Away,W,1,0,Dresden,52,30785,Christopher Trimmel,4-2-3-1,4-3-3,Christian Dingert,Match Report,,2017-2018,Union Berlin
