Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Home,W,3,0,Fiorentina,2.3,0.6,52,51752,Mauro Icardi,4-2-3-1,4-3-3,Paolo Tagliavento,Match Report,,2017-2018,Inter
2017-08-26,20:45,Serie A,Matchweek 2,Sat,Away,W,3,1,Roma,2.4,1.4,51,49388,Mauro Icardi,4-2-3-1,4-3-3,Massimiliano Irrati,Match Report,,2017-2018,Inter
2017-09-10,12:30,Serie A,Matchweek 3,Sun,Home,W,2,0,SPAL,1.9,0.5,63,57235,Mauro Icardi,4-2-3-1,3-5-2,Claudio Gavillucci,Match Report,,2017-2018,Inter
2017-09-16,15:00,Serie A,Matchweek 4,Sat,Away,W,2,0,Crotone,0.7,1.0,67,13422,Mauro Icardi,4-2-3-1,4-4-2,Luca Banti,Match Report,,2017-2018,Inter
2017-09-19,20:45,Serie A,Matchweek 5,Tue,Away,D,1,1,Bologna,1.2,0.8,58,26067,Mauro Icardi,4-2-3-1,4-3-3,Marco Di Bello,Match Report,,2017-2018,Inter
2017-09-24,15:00,Serie A,Matchweek 6,Sun,Home,W,1,0,Genoa,0.7,0.7,63,50037,Mauro Icardi,4-2-3-1,3-4-3,Marco Guida,Match Report,,2017-2018,Inter
2017-10-01,15:00,Serie A,Matchweek 7,Sun,Away,W,2,1,Benevento,1.8,1.5,65,16274,Miranda,4-2-3-1,4-1-4-1,Daniele Doveri,Match Report,,2017-2018,Inter
2017-10-15,20:45,Serie A,Matchweek 8,Sun,Home,W,3,2,Milan,2.0,1.1,41,78328,Mauro Icardi,4-2-3-1,3-5-2,Paolo Tagliavento,Match Report,,2017-2018,Inter
2017-10-21,20:45,Serie A,Matchweek 9,Sat,Away,D,0,0,Napoli,0.4,1.2,38,49762,Mauro Icardi,4-2-3-1,4-3-3,Luca Banti,Match Report,,2017-2018,Inter
2017-10-24,20:45,Serie A,Matchweek 10,Tue,Home,W,3,2,Sampdoria,2.6,0.9,52,54451,Mauro Icardi,4-2-3-1,4-3-1-2,Marco Guida,Match Report,,2017-2018,Inter
2017-10-30,20:45,Serie A,Matchweek 11,Mon,Away,W,2,1,Hellas Verona,1.2,1.1,59,26948,Mauro Icardi,4-2-3-1,4-4-2,Claudio Gavillucci,Match Report,,2017-2018,Inter
2017-11-05,12:30,Serie A,Matchweek 12,Sun,Home,D,1,1,Torino,1.9,1.0,54,71581,Mauro Icardi,4-2-3-1,4-3-3,Daniele Orsato,Match Report,,2017-2018,Inter
2017-11-19,20:45,Serie A,Matchweek 13,Sun,Home,W,2,0,Atalanta,0.8,0.4,52,52177,Mauro Icardi,4-2-3-1,3-4-3,Michael Fabbri,Match Report,,2017-2018,Inter
2017-11-25,20:45,Serie A,Matchweek 14,Sat,Away,W,3,1,Cagliari,1.2,1.4,56,15974,Mauro Icardi,4-2-3-1,3-5-1-1,Luca Pairetto,Match Report,,2017-2018,Inter
2017-12-03,15:00,Serie A,Matchweek 15,Sun,Home,W,5,0,Chievo,3.1,0.8,65,53403,Mauro Icardi,4-2-3-1,4-3-1-2,Giampaolo Calvarese,Match Report,,2017-2018,Inter
2017-12-09,20:45,Serie A,Matchweek 16,Sat,Away,D,0,0,Juventus,0.3,1.1,48,41418,Mauro Icardi,4-2-3-1,4-3-3,Paolo Valeri,Match Report,,2017-2018,Inter
2017-12-12,21:00,Coppa Italia,Round of 16,Tue,Home,D,0 (5),0 (4),Pordenone,,,66,25956,,,,Juan Sacchi,Match Report,Inter won on penalty kicks following extra time,2017-2018,Inter
2017-12-16,15:00,Serie A,Matchweek 17,Sat,Home,L,1,3,Udinese,2.3,2.8,66,52011,Mauro Icardi,4-2-3-1,3-5-1-1,Maurizio Mariani,Match Report,,2017-2018,Inter
2017-12-23,15:00,Serie A,Matchweek 18,Sat,Away,L,0,1,Sassuolo,1.6,0.9,72,19000,Mauro Icardi,4-2-3-1,4-3-3,Daniele Doveri,Match Report,,2017-2018,Inter
2017-12-27,20:45,Coppa Italia,Quarter-finals,Wed,Away,L,0,1,Milan,,,48,48721,,,,Marco Guida,Match Report,Required Extra Time,2017-2018,Inter
2017-12-30,18:00,Serie A,Matchweek 19,Sat,Home,D,0,0,Lazio,0.7,0.9,53,61852,Mauro Icardi,4-2-3-1,3-5-1-1,Gianluca Rocchi,Match Report,,2017-2018,Inter
2018-01-05,20:45,Serie A,Matchweek 20,Fri,Away,D,1,1,Fiorentina,1.4,1.4,47,29428,Mauro Icardi,4-2-3-1,4-3-3,Paolo Valeri,Match Report,,2017-2018,Inter
2018-01-21,20:45,Serie A,Matchweek 21,Sun,Home,D,1,1,Roma,1.4,0.6,52,57066,Mauro Icardi,4-3-3,4-3-3,Davide Massa,Match Report,,2017-2018,Inter
2018-01-28,12:30,Serie A,Matchweek 22,Sun,Away,D,1,1,SPAL,0.6,1.1,56,13098,Mauro Icardi,4-3-3,3-5-1-1,Piero Giacomelli,Match Report,,2017-2018,Inter
2018-02-03,20:45,Serie A,Matchweek 23,Sat,Home,D,1,1,Crotone,0.6,0.8,63,46807,Miranda,4-3-3,4-3-3,Daniele Orsato,Match Report,,2017-2018,Inter
2018-02-11,15:00,Serie A,Matchweek 24,Sun,Home,W,2,1,Bologna,2.2,0.6,53,46915,Samir Handanović,4-3-1-2,4-3-3,Paolo Valeri,Match Report,,2017-2018,Inter
2018-02-17,20:45,Serie A,Matchweek 25,Sat,Away,L,0,2,Genoa,1.1,0.6,66,20629,Borja Valero,4-2-3-1,3-5-1-1,Michael Fabbri,Match Report,,2017-2018,Inter
2018-02-24,20:45,Serie A,Matchweek 26,Sat,Home,W,2,0,Benevento,0.6,0.4,54,47157,Andrea Ranocchia,4-2-3-1,4-2-3-1,Luca Pairetto,Match Report,,2017-2018,Inter
2018-03-11,20:45,Serie A,Matchweek 28,Sun,Home,D,0,0,Napoli,0.2,0.8,34,59380,Mauro Icardi,4-2-3-1,4-3-3,Daniele Orsato,Match Report,,2017-2018,Inter
2018-03-18,12:30,Serie A,Matchweek 29,Sun,Away,W,5,0,Sampdoria,3.7,0.6,61,21336,Mauro Icardi,4-2-3-1,4-3-1-2,Paolo Tagliavento,Match Report,,2017-2018,Inter
2018-03-31,15:00,Serie A,Matchweek 30,Sat,Home,W,3,0,Hellas Verona,2.2,0.4,68,60230,Samir Handanović,4-2-3-1,4-4-2,Gianluca Rocchi,Match Report,,2017-2018,Inter
