Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-07-28,20:30,2. Bundesliga,Matchweek 1,Fri,Away,W,1,0,Bochum,39,27350,Bernd Nehrig,3-4-1-2,3-5-2,Bastian Dankert,Match Report,,2017-2018,St. Pauli
2017-08-07,20:30,2. Bundesliga,Matchweek 2,Mon,Home,D,2,2,Dresden,46,28699,Bernd Nehrig,4-4-2◆,4-3-3,Guido Winkmann,Match Report,,2017-2018,St. Pauli
2017-08-14,18:30,DFB-Pokal,First round,Mon,Away,L,1,2,Paderborn 07,60,15000,Bernd Nehrig,4-4-2◆,4-4-2,Sven Jablonski,Match Report,,2017-2018,St. Pauli
2017-08-18,18:30,2. Bundesliga,Matchweek 3,Fri,Away,L,0,3,Darmstadt 98,67,17400,Bernd Nehrig,4-4-2◆,4-2-3-1,Aarne Aarnink,Match Report,,2017-2018,St. Pauli
2017-08-26,13:00,2. Bundesliga,Matchweek 4,Sat,Home,W,1,0,Heidenheim,60,29546,Bernd Nehrig,4-4-2◆,4-4-2,Thorben Siewer,Match Report,,2017-2018,St. Pauli
2017-09-11,20:30,2. Bundesliga,Matchweek 5,Mon,Away,W,1,0,Nürnberg,44,27375,Bernd Nehrig,4-2-3-1,3-4-3,Daniel Schlager,Match Report,,2017-2018,St. Pauli
2017-09-16,13:00,2. Bundesliga,Matchweek 6,Sat,Home,L,0,4,Ingolstadt 04,55,29380,Bernd Nehrig,4-2-3-1,4-3-3,Robert Schröder,Match Report,,2017-2018,St. Pauli
2017-09-19,18:30,2. Bundesliga,Matchweek 7,Tue,Away,W,1,0,Holstein Kiel,41,11935,Bernd Nehrig,4-2-3-1,4-1-4-1,Harm Osmers,Match Report,,2017-2018,St. Pauli
2017-09-23,13:00,2. Bundesliga,Matchweek 8,Sat,Home,L,1,2,Düsseldorf,60,29546,Bernd Nehrig,4-2-3-1,4-4-1-1,Felix Brych,Match Report,,2017-2018,St. Pauli
2017-10-01,13:30,2. Bundesliga,Matchweek 9,Sun,Away,W,2,0,BTSV,57,22695,Bernd Nehrig,4-2-3-1,3-4-3,Manuel Gräfe,Match Report,,2017-2018,St. Pauli
2017-10-13,18:30,2. Bundesliga,Matchweek 10,Fri,Home,D,1,1,Kaiserslautern,66,29546,Bernd Nehrig,4-2-3-1,3-4-3,Sascha Stegemann,Match Report,,2017-2018,St. Pauli
2017-10-23,20:30,2. Bundesliga,Matchweek 11,Mon,Away,D,1,1,Sandhausen,51,8514,Bernd Nehrig,4-2-3-1,4-2-3-1,Markus Schmidt,Match Report,,2017-2018,St. Pauli
2017-10-27,18:30,2. Bundesliga,Matchweek 12,Fri,Home,D,1,1,Erzgebirge Aue,53,28742,Bernd Nehrig,3-4-3◆,5-3-2,Benedikt Kempkes,Match Report,,2017-2018,St. Pauli
2017-11-04,13:00,2. Bundesliga,Matchweek 13,Sat,Away,L,0,1,Union Berlin,45,22012,Bernd Nehrig,4-1-4-1,4-2-3-1,Bastian Dankert,Match Report,,2017-2018,St. Pauli
2017-11-19,13:30,2. Bundesliga,Matchweek 14,Sun,Home,D,2,2,Jahn R'burg,57,29546,Bernd Nehrig,4-1-4-1,4-4-2,Florian Heft,Match Report,,2017-2018,St. Pauli
2017-11-26,13:30,2. Bundesliga,Matchweek 15,Sun,Away,L,0,4,Greuther Fürth,43,10810,Bernd Nehrig,4-4-2,3-4-3,Martin Thomsen,Match Report,,2017-2018,St. Pauli
2017-12-01,18:30,2. Bundesliga,Matchweek 16,Fri,Away,L,0,5,Arminia,61,22826,Lasse Sobiech,4-1-4-1,4-4-2,Robert Kempter,Match Report,,2017-2018,St. Pauli
2017-12-10,13:30,2. Bundesliga,Matchweek 17,Sun,Home,D,2,2,MSV Duisburg,54,29546,Bernd Nehrig,4-2-3-1,4-4-2,Christian Dietz,Match Report,,2017-2018,St. Pauli
2017-12-18,20:30,2. Bundesliga,Matchweek 18,Mon,Home,W,2,1,Bochum,40,29005,Lasse Sobiech,4-4-2,3-1-4-2,Bibiana Steinhaus,Match Report,,2017-2018,St. Pauli
2018-01-25,20:30,2. Bundesliga,Matchweek 19,Thu,Away,W,3,1,Dresden,27,28706,Bernd Nehrig,4-4-2,4-3-3,Deniz Aytekin,Match Report,,2017-2018,St. Pauli
2018-01-28,13:30,2. Bundesliga,Matchweek 20,Sun,Home,L,0,1,Darmstadt 98,62,29546,Johannes Flum,4-4-2,4-2-3-1,Sascha Stegemann,Match Report,,2017-2018,St. Pauli
2018-02-03,13:00,2. Bundesliga,Matchweek 21,Sat,Away,L,1,3,Heidenheim,53,12300,Bernd Nehrig,4-4-2,4-4-2,Patrick Alt,Match Report,,2017-2018,St. Pauli
