Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-19,22:15,La Liga,Matchweek 1,Sat,Away,D,1,1,Sevilla,1.3,2.4,38.0,30487,Gerard Moreno,4-4-2,4-1-4-1,Alejandro Hernández,Match Report,,2017-2018,Espanyol
2017-08-27,18:15,La Liga,Matchweek 2,Sun,Home,L,0,1,Leganés,1.2,1.2,59.0,18383,Javi López,4-4-2,4-2-3-1,Pablo González,Match Report,,2017-2018,Espanyol
2017-09-09,20:45,La Liga,Matchweek 3,Sat,Away,L,0,5,Barcelona,0.7,5.1,24.0,72857,Víctor Sánchez,4-4-2,4-4-2,Jesús Gil,Match Report,,2017-2018,Espanyol
2017-09-18,21:00,La Liga,Matchweek 4,Mon,Home,W,2,1,Celta Vigo,0.8,1.1,36.0,15026,Víctor Sánchez,4-4-1-1,4-3-3,Alberola Rojas,Match Report,,2017-2018,Espanyol
2017-09-21,20:00,La Liga,Matchweek 5,Thu,Away,D,0,0,Villarreal,1.0,1.5,46.0,17094,Víctor Sánchez,4-4-1-1,4-4-2,José Munuera,Match Report,,2017-2018,Espanyol
2017-09-24,12:00,La Liga,Matchweek 6,Sun,Home,W,4,1,La Coruña,2.7,1.6,37.0,19585,Víctor Sánchez,4-4-2,4-2-3-1,Ricardo de Burgos,Match Report,,2017-2018,Espanyol
2017-10-01,20:45,La Liga,Matchweek 7,Sun,Away,L,0,2,Real Madrid,0.4,2.8,36.0,71205,David López,4-5-1,4-1-2-1-2,José González,Match Report,,2017-2018,Espanyol
2017-10-13,21:00,La Liga,Matchweek 8,Fri,Home,D,0,0,Levante,2.4,0.9,58.0,19365,Gerard Moreno,4-2-3-1,4-2-3-1,Alberto Undiano,Match Report,,2017-2018,Espanyol
2017-10-23,20:00,La Liga,Matchweek 9,Mon,Away,D,1,1,Real Sociedad,0.5,1.3,39.0,18515,Víctor Sánchez,4-4-2,4-3-3,Mario Melero,Match Report,,2017-2018,Espanyol
2017-10-26,20:30,Copa del Rey,Round of 32,Thu,Away,D,0,0,Tenerife,,,,13925,,,,José González,Match Report,Leg 1 of 2,2017-2018,Espanyol
2017-10-30,21:00,La Liga,Matchweek 10,Mon,Home,W,1,0,Betis,0.9,0.4,40.0,17856,Víctor Sánchez,4-4-2,4-3-3,Ignacio Iglesias,Match Report,,2017-2018,Espanyol
2017-11-04,18:30,La Liga,Matchweek 11,Sat,Away,L,0,1,Alavés,0.9,0.7,65.0,19368,Víctor Sánchez,4-4-2,5-3-2,Pablo González,Match Report,,2017-2018,Espanyol
2017-11-19,16:15,La Liga,Matchweek 12,Sun,Home,L,0,2,Valencia,1.1,1.0,47.0,25529,Víctor Sánchez,4-4-2,4-4-2,Alejandro Hernández,Match Report,,2017-2018,Espanyol
2017-11-27,21:00,La Liga,Matchweek 13,Mon,Home,W,1,0,Getafe,0.9,0.8,51.0,11756,Víctor Sánchez,4-4-2,4-4-2,Juan Martínez,Match Report,,2017-2018,Espanyol
2017-11-30,19:30,Copa del Rey,Round of 32,Thu,Home,W,3,2,Tenerife,,,,8130,,,,Ignacio Iglesias,Match Report,Leg 2 of 2; Espanyol won,2017-2018,Espanyol
2017-12-03,18:30,La Liga,Matchweek 14,Sun,Away,L,1,3,Eibar,0.3,1.5,45.0,4693,Víctor Sánchez,4-4-2,4-4-2,Alberto Undiano,Match Report,,2017-2018,Espanyol
2017-12-11,21:00,La Liga,Matchweek 15,Mon,Home,L,0,1,Girona,0.4,1.4,53.0,13846,Víctor Sánchez,4-4-2,3-4-3,José González,Match Report,,2017-2018,Espanyol
2017-12-17,17:30,La Liga,Matchweek 16,Sun,Away,D,2,2,Las Palmas,1.9,1.8,39.0,14020,Víctor Sánchez,4-3-2-1,4-3-3,José Sánchez,Match Report,,2017-2018,Espanyol
2017-12-22,21:30,La Liga,Matchweek 17,Fri,Home,W,1,0,Atlético Madrid,0.9,1.0,45.0,19327,Javi López,4-4-2,4-4-2,Mario Melero,Match Report,,2017-2018,Espanyol
2018-01-04,21:00,Copa del Rey,Round of 16,Thu,Home,L,1,2,Levante,,,,12602,,,,David Fernández,Match Report,Leg 1 of 2,2017-2018,Espanyol
