Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-09,20:45,DFB-Pokal,First round,Fri,Away,W,1,0,Sandhausen,,,50,13695.0,Yann Sommer,4-4-2◆,4-2-3-1,Robert Hartmann,Match Report,,2019-2020,Gladbach
2019-08-17,18:30,Bundesliga,Matchweek 1,Sat,Home,D,0,0,Schalke 04,1.5,0.8,60,54022.0,Yann Sommer,4-1-2-1-2◆,4-2-3-1,Felix Brych,Match Report,,2019-2020,Gladbach
2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Away,W,3,1,Mainz 05,1.9,1.7,52,28005.0,Yann Sommer,4-3-1-2,4-3-1-2,Martin Petersen,Match Report,,2019-2020,Gladbach
2019-08-30,20:30,Bundesliga,Matchweek 3,Fri,Home,L,1,3,RB Leipzig,1.6,2.9,49,47327.0,Yann Sommer,4-2-3-1,4-4-2,Sven Jablonski,Match Report,,2019-2020,Gladbach
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,W,1,0,Köln,1.4,0.9,49,50000.0,Yann Sommer,4-3-1-2,4-2-2-2,Deniz Aytekin,Match Report,,2019-2020,Gladbach
2019-09-19,21:00,Europa Lg,Group stage,Thu,Home,L,0,4,at Wolfsberger AC,1.7,1.9,69,34846.0,Christoph Kramer,4-3-1-2,4-3-1-2,Tamás Bognár,Match Report,,2019-2020,Gladbach
2019-09-22,15:30,Bundesliga,Matchweek 5,Sun,Home,W,2,1,Düsseldorf,3.5,1.2,58,52413.0,Yann Sommer,4-3-1-2,3-4-3,Christian Dingert,Match Report,,2019-2020,Gladbach
2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,0,Hoffenheim,2.8,1.3,48,29030.0,Yann Sommer,4-3-1-2,3-5-2,Harm Osmers,Match Report,,2019-2020,Gladbach
2019-10-03,19:55,Europa Lg,Group stage,Thu,Away,D,1,1,tr Başakşehir,1.2,1.3,56,6000.0,Yann Sommer,4-3-1-2,4-3-3,Stuart Attwell,Match Report,,2019-2020,Gladbach
2019-10-06,13:30,Bundesliga,Matchweek 7,Sun,Home,W,5,1,Augsburg,3.0,1.4,63,50352.0,Yann Sommer,4-2-3-1,4-4-2,Robert Schröder,Match Report,,2019-2020,Gladbach
2019-10-19,18:30,Bundesliga,Matchweek 8,Sat,Away,L,0,1,Dortmund,2.6,1.5,46,81365.0,Yann Sommer,4-2-3-1,4-4-2,Sascha Stegemann,Match Report,,2019-2020,Gladbach
2019-10-24,18:55,Europa Lg,Group stage,Thu,Away,D,1,1,it Roma,2.5,1.4,56,29037.0,Yann Sommer,4-2-3-1,4-1-4-1,William Collum,Match Report,,2019-2020,Gladbach
2019-10-27,18:00,Bundesliga,Matchweek 9,Sun,Home,W,4,2,Eint Frankfurt,1.7,1.2,49,52300.0,Yann Sommer,4-3-3,3-1-4-2,Daniel Schlager,Match Report,,2019-2020,Gladbach
2019-10-30,20:45,DFB-Pokal,Second round,Wed,Away,L,1,2,Dortmund,,,48,80000.0,Lars Stindl,3-5-2,4-3-3,Benjamin Cortus,Match Report,,2019-2020,Gladbach
2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Away,W,2,1,Leverkusen,2.6,2.3,40,30210.0,Yann Sommer,3-5-2,4-2-3-1,Daniel Siebert,Match Report,,2019-2020,Gladbach
2019-11-07,21:00,Europa Lg,Group stage,Thu,Home,W,2,1,it Roma,1.2,1.1,59,44500.0,Lars Stindl,3-5-2,4-2-3-1,Jesús Gil,Match Report,,2019-2020,Gladbach
2019-11-10,13:30,Bundesliga,Matchweek 11,Sun,Home,W,3,1,Werder Bremen,1.9,1.7,53,54022.0,Yann Sommer,4-3-3,4-4-2,Tobias Stieler,Match Report,,2019-2020,Gladbach
2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Away,L,0,2,Union Berlin,1.2,1.8,63,22012.0,Yann Sommer,4-2-3-1,3-4-1-2,Felix Brych,Match Report,,2019-2020,Gladbach
2019-11-28,18:55,Europa Lg,Group stage,Thu,Away,W,1,0,at Wolfsberger AC,1.5,1.1,55,12073.0,Lars Stindl,3-4-1-2,4-3-1-2,Serdar Gözübüyük,Match Report,,2019-2020,Gladbach
2019-12-01,15:30,Bundesliga,Matchweek 13,Sun,Home,W,4,2,Freiburg,5.0,1.5,51,51080.0,Yann Sommer,4-2-3-1,3-4-1-2,Felix Zwayer,Match Report,,2019-2020,Gladbach
2019-12-07,15:30,Bundesliga,Matchweek 14,Sat,Home,W,2,1,Bayern Munich,1.2,1.5,38,54022.0,Lars Stindl,4-1-2-1-2◆,4-2-3-1,Marco Fritz,Match Report,,2019-2020,Gladbach
2019-12-12,21:00,Europa Lg,Group stage,Thu,Home,L,1,2,tr Başakşehir,3.2,1.6,63,40046.0,Yann Sommer,4-4-2,4-1-4-1,José Sánchez,Match Report,,2019-2020,Gladbach
