Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-08-06,17:00,Championship,Matchweek 1,Sun,Away,W,2,1,Sunderland,1.2,1.9,34,44407,Sam Morsy,4-2-3-1,4-2-3-1,Samuel Barrott,Match Report,,2023-2024,Ipswich Town
2023-08-09,19:45,EFL Cup,First round,Wed,Home,W,2,0,Bristol Rovers,,,56,15047,Lee Evans,3-4-3,4-4-2,David Rock,Match Report,,2023-2024,Ipswich Town
2023-08-12,15:00,Championship,Matchweek 2,Sat,Home,W,2,0,Stoke City,2.0,0.6,44,29006,Sam Morsy,4-2-3-1,4-2-3-1,Joshua Smith,Match Report,,2023-2024,Ipswich Town
2023-08-19,15:00,Championship,Matchweek 3,Sat,Away,W,1,0,QPR,1.3,0.9,61,16790,Sam Morsy,4-2-3-1,3-4-3,Geoff Eltringham,Match Report,,2023-2024,Ipswich Town
2023-08-26,15:00,Championship,Matchweek 4,Sat,Home,L,3,4,Leeds United,2.4,1.6,58,29606,Sam Morsy,4-2-3-1,4-4-2,Robert Madley,Match Report,,2023-2024,Ipswich Town
2023-08-29,20:00,EFL Cup,Second round,Tue,Away,D,2 (3),2 (1),Reading,,,65,7867,Lee Evans,3-4-3,4-4-2,Lewis Smith,Match Report,Ipswich Town won on penalty kicks following extra time,2023-2024,Ipswich Town
2023-09-02,15:00,Championship,Matchweek 5,Sat,Home,W,3,2,Cardiff City,2.7,2.1,56,28011,Sam Morsy,4-2-3-1,4-2-3-1,Gavin Ward,Match Report,,2023-2024,Ipswich Town
2023-09-16,15:00,Championship,Matchweek 6,Sat,Away,W,1,0,Sheffield Weds,1.8,0.5,52,25938,Sam Morsy,4-2-3-1,5-4-1,James Linington,Match Report,,2023-2024,Ipswich Town
2023-09-19,19:45,Championship,Matchweek 7,Tue,Away,W,1,0,Southampton,0.7,0.8,42,27265,Sam Morsy,4-2-3-1,4-3-3,Joshua Smith,Match Report,,2023-2024,Ipswich Town
2023-09-23,15:00,Championship,Matchweek 8,Sat,Home,W,4,3,Blackburn,2.9,0.9,40,28792,Sam Morsy,4-2-3-1,4-2-3-1,Keith Stroud,Match Report,,2023-2024,Ipswich Town
2023-09-26,19:45,EFL Cup,Third round,Tue,Home,W,3,2,Wolves,,,43,20236,Lee Evans,4-2-3-1,3-4-3,Samuel Barrott,Match Report,,2023-2024,Ipswich Town
2023-09-30,15:00,Championship,Matchweek 9,Sat,Away,D,1,1,Huddersfield,1.3,1.2,60,20000,Lee Evans,4-2-3-1,3-5-2,Geoff Eltringham,Match Report,,2023-2024,Ipswich Town
2023-10-03,19:45,Championship,Matchweek 10,Tue,Home,W,3,0,Hull City,1.2,0.9,50,27070,Sam Morsy,4-2-3-1,4-2-3-1,Matt Donohue,Match Report,,2023-2024,Ipswich Town
2023-10-07,15:00,Championship,Matchweek 11,Sat,Home,W,4,2,Preston,2.4,0.3,55,29018,Sam Morsy,4-2-3-1,3-4-3,David Webb,Match Report,,2023-2024,Ipswich Town
2023-10-25,19:45,Championship,Matchweek 13,Wed,Away,W,1,0,Bristol City,1.7,0.8,51,22784,Sam Morsy,4-2-3-1,4-2-3-1,Joshua Smith,Match Report,,2023-2024,Ipswich Town
2023-10-28,15:00,Championship,Matchweek 14,Sat,Home,W,3,2,Plymouth Argyle,2.0,1.6,55,29027,Sam Morsy,4-2-3-1,4-3-3,Gavin Ward,Match Report,,2023-2024,Ipswich Town
2023-11-01,19:45,EFL Cup,Fourth round,Wed,Home,L,1,3,Fulham,,,42,28221,Sone Aluko,4-2-3-1,4-2-3-1,Lewis Smith,Match Report,,2023-2024,Ipswich Town
2023-11-04,15:00,Championship,Matchweek 15,Sat,Away,D,2,2,Birmingham City,1.6,0.9,67,20940,Sam Morsy,4-2-3-1,4-2-3-1,Leigh Doughty,Match Report,,2023-2024,Ipswich Town
2023-11-07,20:00,Championship,Matchweek 12,Tue,Away,D,2,2,Rotherham Utd,0.9,1.2,70,10800,Sam Morsy,4-2-3-1,4-2-3-1,Graham Scott,Match Report,,2023-2024,Ipswich Town
2023-11-11,15:00,Championship,Matchweek 16,Sat,Home,W,3,2,Swansea City,3.8,1.6,38,28925,Sam Morsy,4-2-3-1,4-2-3-1,Sunny Gill,Match Report,,2023-2024,Ipswich Town
