Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-03-01,14:00,Premier League,Matchweek 28,Sun,Away,W,3,2,Tottenham,2.6,1.7,35.0,58064.0,Conor Coady,3-4-3,3-4-3,Stuart Attwell,Match Report,,2019-2020,Wolves
2020-03-07,15:00,Premier League,Matchweek 29,Sat,Home,D,0,0,Brighton,0.8,0.3,43.0,31490.0,Conor Coady,3-5-2,4-3-3,Andre Marriner,Match Report,,2019-2020,Wolves
2020-03-12,22:00,Europa Lg,Round of 16,Thu,Away,D,1,1,gr Olympiacos,0.9,1.0,49.0,,Conor Coady,3-4-3,4-3-3,Clément Turpin,Match Report,Leg 1 of 2,2019-2020,Wolves
2020-06-20,17:30,Premier League,Matchweek 30,Sat,Away,W,2,0,West Ham,1.0,0.5,58.0,,Conor Coady,3-5-2,4-2-3-1,Anthony Taylor,Match Report,,2019-2020,Wolves
2020-06-24,18:00,Premier League,Matchweek 31,Wed,Home,W,1,0,Bournemouth,1.7,0.1,54.0,,Conor Coady,3-4-3,4-5-1,Michael Oliver,Match Report,,2019-2020,Wolves
2020-06-27,12:30,Premier League,Matchweek 32,Sat,Away,W,1,0,Aston Villa,0.7,0.6,52.0,,Conor Coady,3-5-2,4-1-2-1-2,Craig Pawson,Match Report,,2019-2020,Wolves
2020-07-04,17:30,Premier League,Matchweek 33,Sat,Home,L,0,2,Arsenal,1.2,1.3,53.0,,Conor Coady,3-5-2,3-4-3,Michael Oliver,Match Report,,2019-2020,Wolves
2020-07-08,18:00,Premier League,Matchweek 34,Wed,Away,L,0,1,Sheffield Utd,0.4,0.5,56.0,,Conor Coady,3-4-3,3-5-2,Martin Atkinson,Match Report,,2019-2020,Wolves
2020-07-12,12:00,Premier League,Matchweek 35,Sun,Home,W,3,0,Everton,2.6,0.3,55.0,,Conor Coady,3-4-3,3-5-2,Anthony Taylor,Match Report,,2019-2020,Wolves
2020-07-15,18:00,Premier League,Matchweek 36,Wed,Away,D,1,1,Burnley,1.2,1.9,53.0,,Conor Coady,3-4-3,4-4-2,Mike Dean,Match Report,,2019-2020,Wolves
2020-07-20,20:15,Premier League,Matchweek 37,Mon,Home,W,2,0,Crystal Palace,1.5,0.4,53.0,,Conor Coady,3-4-3,4-4-2,Peter Bankes,Match Report,,2019-2020,Wolves
2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Chelsea,0.2,1.4,38.0,,Conor Coady,3-4-3,3-4-3,Stuart Attwell,Match Report,,2019-2020,Wolves
2020-08-06,20:00,Europa Lg,Round of 16,Thu,Home,W,1,0,gr Olympiacos,2.0,1.1,36.0,,Conor Coady,3-4-3,4-3-3,Szymon Marciniak,Match Report,Leg 2 of 2; Wolves won,2019-2020,Wolves
2020-08-11,21:00,Europa Lg,Quarter-finals,Tue,Neutral,L,0,1,es Sevilla,1.0,1.5,25.0,,Conor Coady,5-3-2,4-3-3,Daniele Orsato,Match Report,,2019-2020,Wolves
