Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-10-31,14:00,La Liga 2,Matchweek 13,Sun,Away,W,2,1,Fuenlabrada,49,1627,Juanpe,3-4-3,4-2-3-1,Aitor Gorostegui,Match Report,,2021-2022,Girona
2021-11-04,19:00,La Liga 2,Matchweek 14,Thu,Home,W,3,1,Alcorcón,59,4419,Juanpe,3-5-2,4-2-3-1,Rafael Sánchez,Match Report,,2021-2022,Girona
2021-11-08,20:00,La Liga 2,Matchweek 15,Mon,Away,L,1,2,Tenerife,53,10121,Juanpe,3-4-3,4-2-3-1,Gorka Sagues,Match Report,,2021-2022,Girona
2021-11-14,16:00,La Liga 2,Matchweek 16,Sun,Home,W,2,0,Cartagena,54,6055,Cristhian Stuani,3-4-3,4-2-3-1,David Gálvez,Match Report,,2021-2022,Girona
2021-11-22,19:00,La Liga 2,Matchweek 17,Mon,Away,W,2,1,Real Sociedad B,43,1898,Cristhian Stuani,5-3-2,4-3-3,Francisco Hernández,Match Report,,2021-2022,Girona
2021-11-29,21:00,La Liga 2,Matchweek 18,Mon,Away,L,2,4,Eibar,52,3200,Cristhian Stuani,5-3-2,3-4-1-2,Iván Caparrós,Match Report,,2021-2022,Girona
2021-12-02,20:00,Copa del Rey,First round,Thu,Away,W,5,1,Calvo Sotelo Puertollano CF,75,1500,Juanpe,4-3-3,4-4-2,Luis Milla,Match Report,,2021-2022,Girona
2021-12-06,21:00,La Liga 2,Matchweek 19,Mon,Home,W,3,0,Leganés,50,5190,Cristhian Stuani,3-4-3,4-3-3,Eduardo Prieto,Match Report,,2021-2022,Girona
2021-12-11,16:00,La Liga 2,Matchweek 20,Sat,Away,D,1,1,Ibiza,49,4087,Cristhian Stuani,3-4-3,4-2-3-1,Oliver De La Fuente,Match Report,,2021-2022,Girona
2021-12-14,20:00,Copa del Rey,Second round,Tue,Away,W,1,0,Huesca,57,3077,Jordi Calavera,3-4-3,4-4-2,Iosu Galech,Match Report,,2021-2022,Girona
2021-12-17,21:00,La Liga 2,Matchweek 21,Fri,Home,W,3,1,Burgos,55,4248,Cristhian Stuani,5-3-2,4-4-2,Saúl Ais,Match Report,,2021-2022,Girona
2022-01-02,18:15,La Liga 2,Matchweek 22,Sun,Away,W,1,0,Huesca,52,4995,Juanpe,5-3-2,3-4-3,Álvaro Moreno,Match Report,,2021-2022,Girona
2022-01-06,16:00,Copa del Rey,Round of 32,Thu,Home,W,1,0,Osasuna,48,11056,Juanpe,3-4-3,4-3-3,Alberola Rojas,Match Report,,2021-2022,Girona
2022-01-09,14:00,La Liga 2,Matchweek 23,Sun,Home,W,2,1,Fuenlabrada,60,5163,Cristhian Stuani,5-3-2,5-4-1,Alejandro Quintero,Match Report,,2021-2022,Girona
2022-01-15,18:30,Copa del Rey,Round of 16,Sat,Home,L,1,2,Rayo Vallecano,46,6405,Juanpe,3-4-3,4-2-3-1,Adrián Cordero,Match Report,,2021-2022,Girona
2022-01-23,18:15,La Liga 2,Matchweek 24,Sun,Home,D,1,1,Lugo,59,5580,Juanpe,5-3-2,4-3-3,Aitor Gorostegui,Match Report,,2021-2022,Girona
2022-01-29,16:00,La Liga 2,Matchweek 25,Sat,Away,L,0,1,Amorebieta,72,954,Cristhian Stuani,3-5-2,5-3-2,Eduardo Prieto,Match Report,,2021-2022,Girona
2022-02-05,20:30,La Liga 2,Matchweek 26,Sat,Home,W,3,0,Ponferradina,50,5675,Cristhian Stuani,5-3-2,4-4-2,Rafael Sánchez,Match Report,,2021-2022,Girona
2022-02-12,18:15,La Liga 2,Matchweek 27,Sat,Away,D,2,2,Valladolid,43,14570,Cristhian Stuani,5-3-2,4-4-2,Juan Pulido,Match Report,,2021-2022,Girona
2022-02-19,18:15,La Liga 2,Matchweek 28,Sat,Home,L,0,1,Eibar,56,6551,Cristhian Stuani,5-3-2,4-2-3-1,Oliver De La Fuente,Match Report,,2021-2022,Girona
2022-02-27,18:15,La Liga 2,Matchweek 29,Sun,Away,D,1,1,Leganés,53,7457,Cristhian Stuani,5-3-2,4-2-3-1,Javier Villanueva,Match Report,,2021-2022,Girona
2022-03-06,21:00,La Liga 2,Matchweek 30,Sun,Home,W,2,1,Oviedo,52,4313,Cristhian Stuani,3-4-3,4-3-3,Jon González,Match Report,,2021-2022,Girona
2022-03-12,17:15,La Liga 2,Matchweek 31,Sat,Away,W,3,1,Las Palmas,60,12591,Bernardo Espinosa,3-4-3,4-1-4-1,Dámaso Arcediano,Match Report,,2021-2022,Girona
2022-03-19,21:00,La Liga 2,Matchweek 32,Sat,Home,W,5,1,Ibiza,41,4827,Bernardo Espinosa,4-4-2,4-3-3,Iosu Galech,Match Report,,2021-2022,Girona
2022-03-27,21:00,La Liga 2,Matchweek 33,Sun,Away,W,1,0,Almería,40,9260,Juanpe,5-3-2,4-2-3-1,Gorka Sagues,Match Report,,2021-2022,Girona
2022-04-01,21:00,La Liga 2,Matchweek 34,Fri,Home,W,1,0,Málaga,49,5863,Cristhian Stuani,3-4-3,4-2-3-1,Iván Caparrós,Match Report,,2021-2022,Girona
2022-04-10,16:00,La Liga 2,Matchweek 35,Sun,Away,L,0,1,Zaragoza,59,17957,Juanpe,5-3-2,4-2-3-1,Javier Villanueva,Match Report,,2021-2022,Girona
2022-04-18,19:00,La Liga 2,Matchweek 36,Mon,Home,W,2,0,Real Sociedad B,53,7432,Cristhian Stuani,5-4-1,3-1-4-2,Oliver De La Fuente,Match Report,,2021-2022,Girona
2022-04-23,16:15,La Liga 2,Matchweek 37,Sat,Away,L,0,3,Cartagena,60,3306,Cristhian Stuani,4-2-3-1,4-3-3,Luis Milla,Match Report,,2021-2022,Girona
2022-05-01,16:00,La Liga 2,Matchweek 38,Sun,Away,W,1,0,Alcorcón,57,951,Cristhian Stuani,4-4-2,4-4-2,Aitor Gorostegui,Match Report,,2021-2022,Girona
2022-05-09,21:00,La Liga 2,Matchweek 39,Mon,Home,L,0,1,Tenerife,69,6587,Juanpe,5-3-2,4-4-2,Jon González,Match Report,,2021-2022,Girona
2022-05-15,16:00,La Liga 2,Matchweek 40,Sun,Away,L,1,2,Sporting Gijón,68,20140,Cristhian Stuani,3-5-1-1,4-2-3-1,Juan Pulido,Match Report,,2021-2022,Girona
2022-05-21,22:00,La Liga 2,Matchweek 41,Sat,Home,W,2,0,CD Mirandés,57,6925,Cristhian Stuani,4-2-3-1,3-4-3,Gorka Sagues,Match Report,,2021-2022,Girona
2022-05-29,20:00,La Liga 2,Matchweek 42,Sun,Away,D,0,0,Burgos,61,11152,Cristhian Stuani,4-2-3-1,5-4-1,Daniel Trujillo,Match Report,,2021-2022,Girona
2022-06-02,19:00,La Liga 2,Semi-finals,Thu,Home,L,0,1,Eibar,66,9450,Cristhian Stuani,5-4-1,4-2-3-1,Luis Milla,Match Report,Leg 1 of 2,2021-2022,Girona
2022-06-05,18:30,La Liga 2,Semi-finals,Sun,Away,W,2,0,Eibar,31,6846,Juanpe,5-4-1,4-2-3-1,Juan Pulido,Match Report,Leg 2 of 2; Girona won,2021-2022,Girona
2022-06-11,21:00,La Liga 2,Final,Sat,Home,D,0,0,Tenerife,70,11303,Cristhian Stuani,3-5-2,4-4-2,Francisco Hernández,Match Report,Leg 1 of 2,2021-2022,Girona
2022-06-19,20:00,La Liga 2,Final,Sun,Away,W,3,1,Tenerife,44,22077,Cristhian Stuani,3-5-2,4-4-2,Dámaso Arcediano,Match Report,Leg 2 of 2; Girona won,2021-2022,Girona
