Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-09-13,15:30,DFB-Pokal,First round,Sun,Away,W,7,1,Rielasingen-Arlen,68.0,500.0,Hauke Wahl,4-1-4-1,4-4-2,Christof Günsch,Match Report,,2020-2021,Holstein Kiel
2020-09-20,13:30,2. Bundesliga,Matchweek 1,Sun,Home,W,1,0,Paderborn 07,51.0,1709.0,Hauke Wahl,4-1-4-1,4-4-2,Bastian Dankert,Match Report,,2020-2021,Holstein Kiel
2020-09-26,13:00,2. Bundesliga,Matchweek 2,Sat,Away,D,0,0,BTSV,60.0,3512.0,Hauke Wahl,4-5-1,4-2-3-1,Martin Thomsen,Match Report,,2020-2021,Holstein Kiel
2020-10-04,13:30,2. Bundesliga,Matchweek 3,Sun,Home,W,2,1,Düsseldorf,54.0,1973.0,Hauke Wahl,4-5-1,4-5-1,Patrick Ittrich,Match Report,,2020-2021,Holstein Kiel
2020-10-18,13:30,2. Bundesliga,Matchweek 4,Sun,Away,W,2,0,W'burg Kickers,52.0,1300.0,Hauke Wahl,4-5-1,4-2-3-1,Matthias Jöllenbeck,Match Report,,2020-2021,Holstein Kiel
2020-10-24,13:00,2. Bundesliga,Matchweek 5,Sat,Home,L,1,3,Greuther Fürth,54.0,2239.0,Hauke Wahl,4-5-1,4-4-2,Timo Gerach,Match Report,,2020-2021,Holstein Kiel
2020-10-31,13:00,2. Bundesliga,Matchweek 6,Sat,Away,D,1,1,Erzgebirge Aue,39.0,500.0,Hauke Wahl,4-5-1,3-4-1-2,Florian Badstübner,Match Report,,2020-2021,Holstein Kiel
2020-11-09,20:30,2. Bundesliga,Matchweek 7,Mon,Home,D,1,1,Hamburger SV,46.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Sören Storks,Match Report,,2020-2021,Holstein Kiel
2020-11-21,13:00,2. Bundesliga,Matchweek 8,Sat,Home,D,2,2,Heidenheim,54.0,,Hauke Wahl,4-5-1,3-4-3,Aarne Aarnink,Match Report,,2020-2021,Holstein Kiel
2020-11-29,13:30,2. Bundesliga,Matchweek 9,Sun,Away,W,3,0,Hannover 96,59.0,,Hauke Wahl,4-1-4-1,3-4-1-2,Markus Schmidt,Match Report,,2020-2021,Holstein Kiel
2020-12-04,18:30,2. Bundesliga,Matchweek 10,Fri,Home,W,3,1,Bochum,48.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Robert Schröder,Match Report,,2020-2021,Holstein Kiel
2020-12-12,13:00,2. Bundesliga,Matchweek 11,Sat,Away,W,3,2,Jahn R'burg,64.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Robert Kampka,Match Report,,2020-2021,Holstein Kiel
2020-12-16,18:30,2. Bundesliga,Matchweek 12,Wed,Home,W,1,0,Nürnberg,65.0,,Hauke Wahl,4-1-4-1,4-4-2,Thorben Siewer,Match Report,,2020-2021,Holstein Kiel
2020-12-20,13:30,2. Bundesliga,Matchweek 13,Sun,Away,W,2,0,Sandhausen,67.0,,Hauke Wahl,4-1-4-1,3-4-3,Matthias Jöllenbeck,Match Report,,2020-2021,Holstein Kiel
2021-01-03,13:30,2. Bundesliga,Matchweek 14,Sun,Home,L,1,2,Osnabrück,67.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Harm Osmers,Match Report,,2020-2021,Holstein Kiel
2021-01-09,13:00,2. Bundesliga,Matchweek 15,Sat,Away,D,1,1,St. Pauli,53.0,,Hauke Wahl,4-1-4-1,4-3-1-2,Frank Willenborg,Match Report,,2020-2021,Holstein Kiel
2021-01-13,20:45,DFB-Pokal,Second round,Wed,Home,D,2 (6),2 (5),Bayern Munich,40.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Robert Schröder,Match Report,Holstein Kiel won on penalty kicks following extra time,2020-2021,Holstein Kiel
2021-01-17,13:30,2. Bundesliga,Matchweek 16,Sun,Home,L,2,3,Karlsruher,66.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Lasse Koslowski,Match Report,,2020-2021,Holstein Kiel
2021-01-24,13:30,2. Bundesliga,Matchweek 17,Sun,Away,W,2,0,Darmstadt 98,56.0,,Hauke Wahl,4-1-4-1,3-3-3-1,Aarne Aarnink,Match Report,,2020-2021,Holstein Kiel
2021-01-27,20:30,2. Bundesliga,Matchweek 18,Wed,Away,D,1,1,Paderborn 07,51.0,,Hauke Wahl,4-1-4-1,4-3-3,Patrick Ittrich,Match Report,,2020-2021,Holstein Kiel
2021-01-30,13:00,2. Bundesliga,Matchweek 19,Sat,Home,W,3,1,BTSV,61.0,,Hauke Wahl,4-1-4-1,4-2-3-1,Tobias Stieler,Match Report,,2020-2021,Holstein Kiel
2021-02-02,18:30,DFB-Pokal,Round of 16,Tue,Home,D,1 (7),1 (6),Darmstadt 98,49.0,,Hauke Wahl,4-1-4-1,4-1-4-1,Sören Storks,Match Report,Holstein Kiel won on penalty kicks following extra time,2020-2021,Holstein Kiel
