Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Away,L,0,3,Inter,0.6,2.3,48,51752,Davide Astori,4-3-3,4-2-3-1,Paolo Tagliavento,Match Report,,2017-2018,Fiorentina
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Home,L,1,2,Sampdoria,2.0,2.2,56,25611,Davide Astori,4-2-3-1,4-3-1-2,Daniele Doveri,Match Report,,2017-2018,Fiorentina
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Away,W,5,0,Hellas Verona,2.6,1.1,56,18181,Davide Astori,4-2-3-1,4-3-3,Antonio Damato,Match Report,,2017-2018,Fiorentina
2017-09-16,18:00,Serie A,Matchweek 4,Sat,Home,W,2,1,Bologna,0.7,0.3,57,23802,Davide Astori,4-2-3-1,4-3-3,Paolo Valeri,Match Report,,2017-2018,Fiorentina
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Away,L,0,1,Juventus,0.4,0.9,40,35652,Milan Badelj,4-2-3-1,4-2-3-1,Daniele Doveri,Match Report,,2017-2018,Fiorentina
2017-09-24,20:45,Serie A,Matchweek 6,Sun,Home,D,1,1,Atalanta,0.4,3.0,39,21390,Davide Astori,4-2-3-1,3-4-3,Luca Pairetto,Match Report,,2017-2018,Fiorentina
2017-10-01,15:00,Serie A,Matchweek 7,Sun,Away,L,1,2,Chievo,1.4,1.1,55,7300,Davide Astori,4-2-3-1,4-3-1-2,Piero Giacomelli,Match Report,,2017-2018,Fiorentina
2017-10-15,12:30,Serie A,Matchweek 8,Sun,Home,W,2,1,Udinese,2.5,0.2,64,25156,Davide Astori,4-3-3,4-1-4-1,Massimiliano Irrati,Match Report,,2017-2018,Fiorentina
2017-10-22,15:00,Serie A,Matchweek 9,Sun,Away,W,3,0,Benevento,2.7,0.3,50,10887,Davide Astori,4-3-3,4-3-1-2,Claudio Gavillucci,Match Report,,2017-2018,Fiorentina
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Home,W,3,0,Torino,1.3,0.6,47,22459,Davide Astori,4-3-3,4-2-3-1,Maurizio Mariani,Match Report,,2017-2018,Fiorentina
