Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-11,20:00,Ligue 1,Matchweek 1,Sat,Away,L,1,3,Lille,0.5,1.7,44.0,25708,Benjamin André,4-2-3-1,4-2-3-1,Willy Delajod,Match Report,,2018-2019,Rennes
2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Home,W,1,0,Angers,0.3,0.4,58.0,19300,Benjamin André,4-1-4-1,4-3-3,Olivier Thual,Match Report,,2018-2019,Rennes
2018-08-26,21:00,Ligue 1,Matchweek 3,Sun,Away,D,2,2,Marseille,2.0,0.9,36.0,53471,Benjamin André,4-1-4-1,4-2-3-1,Antony Gautier,Match Report,,2018-2019,Rennes
2018-09-02,17:00,Ligue 1,Matchweek 4,Sun,Home,W,2,0,Bordeaux,2.3,0.5,46.0,23817,Benjamin André,4-2-3-1,4-3-3,Benoît Bastien,Match Report,,2018-2019,Rennes
2018-09-14,19:00,Ligue 1,Matchweek 5,Fri,Away,L,1,2,Nice,1.1,1.4,42.0,16887,Benjamin André,4-1-4-1,3-5-2,Jérôme Miguelgorry,Match Report,,2018-2019,Rennes
2018-09-20,18:55,Europa Lg,Group stage,Thu,Home,W,2,1,cz Jablonec,1.5,0.4,60.0,20628,Benjamin André,4-3-3,4-1-4-1,Ola Nilsen,Match Report,,2018-2019,Rennes
2018-09-23,15:00,Ligue 1,Matchweek 6,Sun,Home,L,1,3,Paris S-G,1.3,1.6,39.0,29205,Benjamin André,4-2-3-1,4-3-3,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Rennes
2018-09-26,19:00,Ligue 1,Matchweek 7,Wed,Away,L,1,2,Amiens,2.0,0.7,51.0,10398,Benjamin André,4-2-3-1,4-3-3,Johan Hamel,Match Report,,2018-2019,Rennes
2018-09-30,15:00,Ligue 1,Matchweek 8,Sun,Home,D,1,1,Toulouse,2.7,0.3,65.0,21173,Benjamin André,4-3-3,4-2-3-1,Thomas Léonard,Match Report,,2018-2019,Rennes
2018-10-04,20:50,Europa Lg,Group stage,Thu,Away,L,0,2,kz Astana FK,0.9,0.6,59.0,25302,Benjamin André,4-1-4-1,4-2-3-1,Mattias Gestranius,Match Report,,2018-2019,Rennes
2018-10-07,17:00,Ligue 1,Matchweek 9,Sun,Away,W,2,1,Monaco,1.1,0.4,53.0,6268,Benjamin André,4-4-2,3-4-1-2,Olivier Thual,Match Report,,2018-2019,Rennes
2018-10-21,17:00,Ligue 1,Matchweek 10,Sun,Away,D,1,1,Saint-Étienne,1.9,1.8,46.0,29557,Benjamin André,4-4-1-1,4-2-3-1,Clément Turpin,Match Report,,2018-2019,Rennes
2018-10-25,21:00,Europa Lg,Group stage,Thu,Home,L,1,2,ua Dynamo Kyiv,2.1,0.9,53.0,28001,Benjamin André,4-1-4-1,4-2-3-1,Ádám Farkas,Match Report,,2018-2019,Rennes
2018-10-28,15:00,Ligue 1,Matchweek 11,Sun,Home,L,0,2,Reims,0.6,0.3,67.0,22710,Benjamin André,4-2-3-1,4-2-3-1,Benoît Millot,Match Report,,2018-2019,Rennes
2018-11-03,20:00,Ligue 1,Matchweek 12,Sat,Away,W,2,1,Caen,2.5,1.7,45.0,17284,Benjamin André,4-1-4-1,4-2-3-1,Amaury Delerue,Match Report,,2018-2019,Rennes
2018-11-08,19:55,Europa Lg,Group stage,Thu,Away,L,1,3,ua Dynamo Kyiv,2.2,1.8,46.0,24402,Hatem Ben Arfa,4-4-1-1,4-1-4-1,Kevin Clancy,Match Report,,2018-2019,Rennes
2018-11-11,17:00,Ligue 1,Matchweek 13,Sun,Home,D,1,1,Nantes,1.8,0.3,59.0,23270,Benjamin André,4-1-4-1,4-3-3,Karim Abed,Match Report,,2018-2019,Rennes
2018-11-25,15:00,Ligue 1,Matchweek 14,Sun,Away,D,2,2,Montpellier,1.5,2.5,43.0,10761,Benjamin André,5-3-2,3-4-3,Jérôme Brisard,Match Report,,2018-2019,Rennes
2018-11-29,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,cz Jablonec,0.5,2.1,41.0,4712,Benjamin André,4-4-1-1,4-1-4-1,Tiago Martins,Match Report,,2018-2019,Rennes
2018-12-02,17:00,Ligue 1,Matchweek 15,Sun,Home,L,1,4,Strasbourg,0.7,3.2,52.0,19867,Damien Da Silva,3-4-3,3-4-3,Eric Wattellier,Match Report,,2018-2019,Rennes
2018-12-05,19:00,Ligue 1,Matchweek 16,Wed,Away,W,2,0,Lyon,1.4,1.4,39.0,47278,Benjamin André,4-2-3-1,3-4-1-2,Johan Hamel,Match Report,,2018-2019,Rennes
2018-12-08,20:00,Ligue 1,Matchweek 17,Sat,Home,W,2,0,Dijon,2.6,0.5,51.0,16975,Benjamin André,4-4-1-1,3-4-3,Nicolas Rainville,Match Report,,2018-2019,Rennes
2018-12-13,18:55,Europa Lg,Group stage,Thu,Home,W,2,0,kz Astana FK,2.2,0.3,62.0,24535,Benjamin André,4-2-3-1,4-4-1-1,Serdar Gözübüyük,Match Report,,2018-2019,Rennes
2018-12-19,21:05,Coupe de la Ligue,Round of 16,Wed,Home,W,2,1,Nantes,,,,19435,Benjamin André,4-2-3-1,4-3-3,Benoît Bastien,Match Report,,2018-2019,Rennes
2018-12-22,21:00,Ligue 1,Matchweek 19,Sat,Home,W,4,0,Nîmes,2.7,0.9,46.0,22430,Benjamin André,4-2-3-1,4-3-3,Jeremy Stinat,Match Report,,2018-2019,Rennes
2019-01-06,14:15,Coupe de France,Round of 64,Sun,Home,D,2 (5),2 (4),Brest,,,66.0,12554,Benjamin André,4-4-2,4-2-3-1,Antony Gautier,Match Report,Rennes won on penalty kicks following extra time,2018-2019,Rennes
