Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-05,20:30,DFL-Supercup,DFL-Supercup,Sat,Home,D,2 (4),2 (5),Bayern Munich,,,,81360,Sokratis Papastathopoulos,4-3-3,4-3-3,Felix Zwayer,Match Report,,2017-2018,Dortmund
2017-08-12,15:30,DFB-Pokal,First round,Sat,Away,W,4,0,Rielasingen,,,82.0,24000,Sokratis Papastathopoulos,4-3-3,5-4-1,Christian Dietz,Match Report,,2017-2018,Dortmund
2017-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,W,3,0,Wolfsburg,1.0,0.4,69.0,30000,Sokratis Papastathopoulos,4-3-3,4-2-3-1,Robert Hartmann,Match Report,,2017-2018,Dortmund
2017-08-26,18:30,Bundesliga,Matchweek 2,Sat,Home,W,2,0,Hertha BSC,1.8,0.4,65.0,80860,Sokratis Papastathopoulos,4-3-3,4-2-3-1,Marco Fritz,Match Report,,2017-2018,Dortmund
2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Away,D,0,0,Freiburg,1.6,0.5,82.0,24000,Marcel Schmelzer,4-3-3,4-4-2,Benjamin Cortus,Match Report,,2017-2018,Dortmund
2017-09-13,19:45,Champions Lg,Group stage,Wed,Away,L,1,3,eng Tottenham,0.8,1.2,67.0,67343,Sokratis Papastathopoulos,4-3-3,5-4-1,Gianluca Rocchi,Match Report,,2017-2018,Dortmund
2017-09-17,18:00,Bundesliga,Matchweek 4,Sun,Home,W,5,0,Köln,3.5,0.7,73.0,81000,Sokratis Papastathopoulos,4-3-3,4-1-4-1,Patrick Ittrich,Match Report,,2017-2018,Dortmund
2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,W,3,0,Hamburger SV,3.2,0.3,52.0,52962,Sokratis Papastathopoulos,4-3-3,4-3-3,Felix Zwayer,Match Report,,2017-2018,Dortmund
2017-09-23,18:30,Bundesliga,Matchweek 6,Sat,Home,W,6,1,Gladbach,4.2,1.4,78.0,81360,Sokratis Papastathopoulos,4-3-3,4-4-2,Manuel Gräfe,Match Report,,2017-2018,Dortmund
2017-09-26,20:45,Champions Lg,Group stage,Tue,Home,L,1,3,es Real Madrid,1.2,3.2,53.0,65849,Sokratis Papastathopoulos,4-3-3,4-1-2-1-2,Björn Kuipers,Match Report,,2017-2018,Dortmund
2017-09-30,15:30,Bundesliga,Matchweek 7,Sat,Away,W,2,1,Augsburg,2.0,1.5,59.0,30660,Sokratis Papastathopoulos,4-3-3,4-2-3-1,Marco Fritz,Match Report,,2017-2018,Dortmund
2017-10-14,18:30,Bundesliga,Matchweek 8,Sat,Home,L,2,3,RB Leipzig,2.2,2.3,66.0,80100,Sokratis Papastathopoulos,4-3-3,4-2-2-2,Deniz Aytekin,Match Report,,2017-2018,Dortmund
2017-10-17,21:45,Champions Lg,Group stage,Tue,Away,D,1,1,cy APOEL FC,2.1,1.0,71.0,15604,Marcel Schmelzer,4-3-3,4-2-3-1,Aliaksei Kulbakov,Match Report,,2017-2018,Dortmund
2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,D,2,2,Eint Frankfurt,2.4,2.3,61.0,51500,Pierre-Emerick Aubameyang,4-3-3,3-4-1-2,Robert Hartmann,Match Report,,2017-2018,Dortmund
2017-10-24,20:45,DFB-Pokal,Second round,Tue,Away,W,5,0,Magdeburg,,,74.0,23102,Marcel Schmelzer,4-3-3,3-4-3,Daniel Siebert,Match Report,,2017-2018,Dortmund
2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Away,L,2,4,Hannover 96,1.0,2.2,65.0,49000,Marcel Schmelzer,4-3-3,3-4-1-2,Patrick Ittrich,Match Report,,2017-2018,Dortmund
2017-11-01,20:45,Champions Lg,Group stage,Wed,Home,D,1,1,cy APOEL FC,2.8,0.6,77.0,64500,Sokratis Papastathopoulos,4-1-4-1,5-3-2,Matej Jug,Match Report,,2017-2018,Dortmund
2017-11-04,18:30,Bundesliga,Matchweek 11,Sat,Home,L,1,3,Bayern Munich,2.1,1.1,50.0,81360,Marcel Schmelzer,4-2-3-1,4-3-3,Tobias Stieler,Match Report,,2017-2018,Dortmund
2017-11-17,20:30,Bundesliga,Matchweek 12,Fri,Away,L,1,2,Stuttgart,1.5,1.2,62.0,58932,Marcel Schmelzer,4-3-3,3-4-3,Frank Willenborg,Match Report,,2017-2018,Dortmund
2017-11-21,20:45,Champions Lg,Group stage,Tue,Home,L,1,2,eng Tottenham,1.1,1.1,49.0,65849,Marcel Schmelzer,4-1-4-1,3-4-1-2,Clément Turpin,Match Report,,2017-2018,Dortmund
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Home,D,4,4,Schalke 04,2.4,1.1,47.0,80179,Marcel Schmelzer,3-4-3,3-4-3,Deniz Aytekin,Match Report,,2017-2018,Dortmund
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,D,1,1,Leverkusen,1.1,2.0,72.0,30210,Marcel Schmelzer,3-4-3,3-4-3,Robert Hartmann,Match Report,,2017-2018,Dortmund
2017-12-06,20:45,Champions Lg,Group stage,Wed,Away,L,2,3,es Real Madrid,1.7,2.7,33.0,73323,Marcel Schmelzer,3-4-3,4-3-3,Pavel Královec,Match Report,,2017-2018,Dortmund
2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Home,L,1,2,Werder Bremen,2.0,0.9,67.0,81160,Marcel Schmelzer,3-4-3,3-1-4-2,Manuel Gräfe,Match Report,,2017-2018,Dortmund
2017-12-12,20:30,Bundesliga,Matchweek 16,Tue,Away,W,2,0,Mainz 05,2.0,0.7,59.0,32976,Marcel Schmelzer,4-3-3,3-1-4-2,Benjamin Brand,Match Report,,2017-2018,Dortmund
2017-12-16,18:30,Bundesliga,Matchweek 17,Sat,Home,W,2,1,Hoffenheim,3.4,1.2,46.0,81000,Marcel Schmelzer,4-3-3,3-1-4-2,Harm Osmers,Match Report,,2017-2018,Dortmund
2017-12-20,20:45,DFB-Pokal,Round of 16,Wed,Away,L,1,2,Bayern Munich,,,52.0,75000,Marcel Schmelzer,3-1-4-2,4-1-4-1,Sascha Stegemann,Match Report,,2017-2018,Dortmund
2018-01-14,18:00,Bundesliga,Matchweek 18,Sun,Home,D,0,0,Wolfsburg,2.6,1.0,52.0,80600,Sokratis Papastathopoulos,4-3-3,4-2-3-1,Tobias Stieler,Match Report,,2017-2018,Dortmund
2018-01-19,20:30,Bundesliga,Matchweek 19,Fri,Away,D,1,1,Hertha BSC,1.6,0.9,62.0,65893,Sokratis Papastathopoulos,4-3-3,4-2-3-1,Christian Dingert,Match Report,,2017-2018,Dortmund
2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,D,2,2,Freiburg,0.8,0.8,70.0,81360,Sokratis Papastathopoulos,4-3-3,3-4-3,Daniel Siebert,Match Report,,2017-2018,Dortmund
2018-02-02,20:30,Bundesliga,Matchweek 21,Fri,Away,W,3,2,Köln,2.3,2.0,51.0,50000,Sokratis Papastathopoulos,4-3-3,4-4-2,Benjamin Brand,Match Report,,2017-2018,Dortmund
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,W,2,0,Hamburger SV,2.8,0.5,56.0,81360,Marco Reus,4-2-3-1,3-4-1-2,Marco Fritz,Match Report,,2017-2018,Dortmund
2018-02-16,00:00,Europa Lg,Round of 32,Fri,Home,W,3,2,it Atalanta,1.9,1.3,57.0,62500,Marco Reus,4-2-3-1,3-4-1-2,Daniel Stefański,Match Report,Leg 1 of 2,2017-2018,Dortmund
