Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-18,17:00,La Liga,Matchweek 1,Sun,Home,W,1,0,Levante,0.5,1.1,38.0,12029.0,Manu García,4-1-4-1,4-1-2-1-2,César Soto,Match Report,,2019-2020,Alaves
2019-08-25,17:00,La Liga,Matchweek 2,Sun,Home,D,0,0,Espanyol,0.8,0.2,37.0,14567.0,Manu García,4-1-4-1,4-3-3,Eduardo Prieto,Match Report,,2019-2020,Alaves
2019-08-31,19:00,La Liga,Matchweek 3,Sat,Away,D,1,1,Getafe,1.0,1.0,39.0,10806.0,Manu García,5-3-2,4-4-2,Mario Melero,Match Report,,2019-2020,Alaves
2019-09-15,14:00,La Liga,Matchweek 4,Sun,Home,L,0,1,Sevilla,0.8,1.1,39.0,16309.0,Fernando Pacheco,4-4-2,4-3-3,Alejandro Hernández,Match Report,,2019-2020,Alaves
2019-09-22,18:30,La Liga,Matchweek 5,Sun,Away,L,0,2,Athletic Club,0.2,2.4,43.0,45143.0,Manu García,4-1-4-1,4-2-3-1,Jesús Gil,Match Report,,2019-2020,Alaves
2019-09-26,21:00,La Liga,Matchweek 6,Thu,Away,L,0,3,Real Sociedad,0.3,3.8,41.0,28720.0,Fernando Pacheco,4-1-4-1,4-3-3,David Medié,Match Report,,2019-2020,Alaves
2019-09-29,16:00,La Liga,Matchweek 7,Sun,Home,W,2,0,Mallorca,2.1,0.2,54.0,17135.0,Víctor Laguardia,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,,2019-2020,Alaves
2019-10-05,18:30,La Liga,Matchweek 8,Sat,Away,L,1,2,Valencia,1.7,1.3,44.0,38943.0,Manu García,4-4-2,4-4-2,Eduardo Prieto,Match Report,,2019-2020,Alaves
2019-10-20,12:00,La Liga,Matchweek 9,Sun,Home,W,2,0,Celta Vigo,2.1,1.3,38.0,16584.0,Manu García,4-4-2,4-4-2,José González,Match Report,,2019-2020,Alaves
2019-10-25,21:00,La Liga,Matchweek 10,Fri,Away,L,1,4,Villarreal,0.8,2.5,37.0,16049.0,Manu García,4-4-2,4-1-4-1,David Medié,Match Report,,2019-2020,Alaves
2019-10-29,19:00,La Liga,Matchweek 11,Tue,Home,D,1,1,Atlético Madrid,0.6,1.7,48.0,17235.0,Manu García,4-4-2,4-4-2,Javier Estrada,Match Report,,2019-2020,Alaves
2019-11-03,16:00,La Liga,Matchweek 12,Sun,Away,L,2,4,Osasuna,1.5,3.7,42.0,15954.0,Manu García,4-4-2,4-4-2,José Luis Munuera,Match Report,,2019-2020,Alaves
2019-11-09,13:00,La Liga,Matchweek 13,Sat,Home,W,3,0,Valladolid,3.4,0.3,46.0,16148.0,Manu García,4-4-2,4-4-2,Mario Melero,Match Report,,2019-2020,Alaves
2019-11-24,16:00,La Liga,Matchweek 14,Sun,Away,W,2,0,Eibar,1.6,1.4,42.0,6315.0,Fernando Pacheco,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,,2019-2020,Alaves
2019-11-30,13:00,La Liga,Matchweek 15,Sat,Home,L,1,2,Real Madrid,1.3,1.8,36.0,19357.0,Fernando Pacheco,4-4-2,4-3-3,Guillermo Cuadra,Match Report,,2019-2020,Alaves
2019-12-07,16:00,La Liga,Matchweek 16,Sat,Away,L,0,3,Granada,0.3,2.5,49.0,14773.0,Manu García,4-4-2,4-2-3-1,Jesús Gil,Match Report,,2019-2020,Alaves
2019-12-13,21:00,La Liga,Matchweek 17,Fri,Home,D,1,1,Leganés,1.2,0.7,68.0,15567.0,Manu García,4-4-2,5-4-1,César Soto,Match Report,,2019-2020,Alaves
2019-12-17,19:00,Copa del Rey,First round,Tue,Away,L,1,3,Real Jaén,,,,,,,,,Match Report,,2019-2020,Alaves
2019-12-21,16:00,La Liga,Matchweek 18,Sat,Away,L,1,4,Barcelona,0.4,1.3,31.0,63054.0,Manu García,4-4-1-1,4-3-3,Mario Melero,Match Report,,2019-2020,Alaves
