Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2022-10-01,20:30,2. Bundesliga,Matchweek 10,Sat,Away,D,0,0,St. Pauli,43,29242,Patrick Mainka,4-1-4-1,4-4-2,Sven Waschitzki,Match Report,,2022-2023,Heidenheim
2022-10-09,13:30,2. Bundesliga,Matchweek 11,Sun,Home,W,2,1,Hannover 96,43,8104,Patrick Mainka,4-1-4-1,3-4-1-2,Christian Dingert,Match Report,,2022-2023,Heidenheim
2022-10-16,13:30,2. Bundesliga,Matchweek 12,Sun,Away,L,1,3,Holstein Kiel,48,9936,Patrick Mainka,4-1-4-1,3-5-1-1,Patrick Alt,Match Report,,2022-2023,Heidenheim
2022-10-19,20:45,DFB-Pokal,Round of 32,Wed,Away,L,0,2,Union Berlin,41,20500,Patrick Mainka,3-4-3,3-5-2,Florian Badstübner,Match Report,,2022-2023,Heidenheim
2022-10-23,13:30,2. Bundesliga,Matchweek 13,Sun,Home,W,3,1,Greuther Fürth,40,8130,Patrick Mainka,4-1-4-1,4-1-4-1,Robin Braun,Match Report,,2022-2023,Heidenheim
2022-10-28,18:30,2. Bundesliga,Matchweek 14,Fri,Away,D,1,1,Magdeburg,25,9433,Patrick Mainka,4-2-3-1,3-4-1-2,Martin Thomsen,Match Report,,2022-2023,Heidenheim
2022-11-05,13:00,2. Bundesliga,Matchweek 15,Sat,Home,W,3,0,Paderborn 07,42,9444,Patrick Mainka,4-2-3-1,3-4-1-2,Timo Gerach,Match Report,,2022-2023,Heidenheim
2022-11-09,18:30,2. Bundesliga,Matchweek 16,Wed,Away,W,4,3,Sandhausen,57,3471,Patrick Mainka,4-2-3-1,3-5-2,Richard Hempel,Match Report,,2022-2023,Heidenheim
2022-11-12,13:00,2. Bundesliga,Matchweek 17,Sat,Home,W,5,4,Jahn R'burg,55,9695,Patrick Mainka,4-1-4-1,4-3-3,Florian Heft,Match Report,,2022-2023,Heidenheim
2023-01-28,13:00,2. Bundesliga,Matchweek 18,Sat,Home,W,2,0,Hansa Rostock,52,9627,Patrick Mainka,4-2-3-1,5-4-1,Max Burda,Match Report,,2022-2023,Heidenheim
2023-02-04,13:00,2. Bundesliga,Matchweek 19,Sat,Away,L,0,2,BTSV,65,16776,Patrick Mainka,4-1-4-1,3-5-2,Wolfgang Haslberger,Match Report,,2022-2023,Heidenheim
2023-02-11,20:30,2. Bundesliga,Matchweek 20,Sat,Home,D,3,3,Hamburger SV,41,15000,Patrick Mainka,4-2-3-1,4-2-3-1,Deniz Aytekin,Match Report,,2022-2023,Heidenheim
2023-02-19,13:30,2. Bundesliga,Matchweek 21,Sun,Home,W,5,0,Nürnberg,71,10955,Patrick Mainka,4-2-3-1,4-1-3-2,Florian Exner,Match Report,,2022-2023,Heidenheim
2023-02-26,13:30,2. Bundesliga,Matchweek 22,Sun,Away,W,1,0,Arminia,51,17251,Patrick Mainka,4-1-4-1,3-5-2,Florian Lechner,Match Report,,2022-2023,Heidenheim
2023-03-04,20:30,2. Bundesliga,Matchweek 23,Sat,Home,W,1,0,Darmstadt 98,52,12212,Patrick Mainka,4-2-3-1,3-4-1-2,Robert Schröder,Match Report,,2022-2023,Heidenheim
2023-03-11,20:30,2. Bundesliga,Matchweek 24,Sat,Away,D,1,1,Düsseldorf,51,26827,Patrick Mainka,4-2-3-1,4-2-2-2,Daniel Schlager,Match Report,,2022-2023,Heidenheim
2023-03-17,18:30,2. Bundesliga,Matchweek 25,Fri,Home,W,5,2,Karlsruher,49,12975,Patrick Mainka,4-2-3-1,4-4-2,Robin Braun,Match Report,,2022-2023,Heidenheim
2023-04-01,20:30,2. Bundesliga,Matchweek 26,Sat,Away,D,2,2,Kaiserslautern,49,41543,Patrick Mainka,4-2-3-1,3-4-3,Robert Hartmann,Match Report,,2022-2023,Heidenheim
2023-04-08,20:30,2. Bundesliga,Matchweek 27,Sat,Home,L,0,1,St. Pauli,56,15000,Patrick Mainka,4-2-3-1,3-4-3,Christian Dingert,Match Report,,2022-2023,Heidenheim
2023-04-14,18:30,2. Bundesliga,Matchweek 28,Fri,Away,W,3,0,Hannover 96,47,25200,Patrick Mainka,4-1-4-1,3-4-1-2,Florian Exner,Match Report,,2022-2023,Heidenheim
2023-04-23,13:30,2. Bundesliga,Matchweek 29,Sun,Home,W,3,0,Holstein Kiel,42,12026,Patrick Mainka,4-1-4-1,4-2-3-1,Florian Badstübner,Match Report,,2022-2023,Heidenheim
2023-04-28,18:30,2. Bundesliga,Matchweek 30,Fri,Away,W,2,0,Greuther Fürth,39,11897,Patrick Mainka,4-1-4-1,3-5-2,Felix Zwayer,Match Report,,2022-2023,Heidenheim
2023-05-07,13:30,2. Bundesliga,Matchweek 31,Sun,Home,D,0,0,Magdeburg,40,15000,Patrick Mainka,4-2-3-1,4-3-3,Bastian Dankert,Match Report,,2022-2023,Heidenheim
2023-05-14,13:30,2. Bundesliga,Matchweek 32,Sun,Away,L,2,3,Paderborn 07,47,11946,Patrick Mainka,4-2-3-1,3-4-1-2,Daniel Siebert,Match Report,,2022-2023,Heidenheim
2023-05-20,13:00,2. Bundesliga,Matchweek 33,Sat,Home,W,1,0,Sandhausen,60,15000,Patrick Mainka,4-2-3-1,3-4-1-2,Benjamin Brand,Match Report,,2022-2023,Heidenheim
2023-05-28,15:30,2. Bundesliga,Matchweek 34,Sun,Away,W,3,2,Jahn R'burg,52,14189,Patrick Mainka,4-2-3-1,4-2-3-1,Sören Storks,Match Report,,2022-2023,Heidenheim
